player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
203999,Nikola Jokić,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.834,4989,4977,9966,6.541,0.611,-1.355,0.474,0.639,1.102,5.825,2.187,8.012,2.227,8.061,4.5,1.78,-1.058,-0.323,0.544,0.362,3.986,1.819,5.805,3.288,0.004,-0.266,0.11,0.169,0.515,3.191,0.629,3.82,0.0,0.049,2.041,-0.297,0.095,-1.169,0.797,0.74,1.839,0.368,2.207
203507,Giannis Antetokounmpo,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.769,4641,4627,9268,5.011,1.64,0.53,-0.603,0.23,0.739,5.771,1.776,7.547,1.758,7.527,3.382,0.859,0.095,-0.59,-0.886,0.868,2.591,1.137,3.728,2.659,0.811,0.179,-0.134,0.221,0.324,3.059,1.001,4.06,0.0,-0.02,1.629,0.435,1.116,0.781,-0.013,-0.129,3.18,0.639,3.819
1629027,Trae Young,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.525,5436,5439,10875,7.531,-1.051,1.024,-0.043,-0.032,-0.022,8.523,-1.116,7.407,-1.107,7.418,2.122,-1.658,0.78,0.076,0.19,0.151,3.092,-1.431,1.661,4.102,-0.448,0.298,-0.041,-0.111,-0.076,4.289,-0.565,3.724,0.0,0.011,5.409,0.244,-0.222,0.607,-0.119,-0.173,5.431,0.315,5.746
201142,Kevin Durant,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.661,4223,4233,8456,6.492,1.3,0.172,-0.55,-1.024,0.119,5.64,0.869,6.509,0.967,6.628,5.188,1.471,-0.387,-0.096,-0.715,0.02,4.086,1.395,5.481,3.108,0.589,0.099,-0.144,-0.532,0.096,2.675,0.541,3.216,0.0,0.119,1.304,0.559,-0.309,-0.171,-0.454,0.099,1.554,-0.526,1.028
2544,LeBron James,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.728,4310,4320,8630,5.015,0.974,0.459,0.399,-0.731,0.299,4.743,1.672,6.415,1.688,6.416,2.851,-0.5,-0.311,0.02,-0.442,-0.074,2.098,-0.554,1.544,2.609,0.569,0.16,0.086,-0.384,0.139,2.384,0.794,3.178,0.0,0.001,2.164,0.77,-0.289,1.474,0.379,0.373,2.645,2.226,4.871
202710,Jimmy Butler III,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.172,3812,3818,7630,2.2,0.165,1.522,1.265,0.452,0.538,4.174,1.968,6.142,1.94,6.112,1.774,-0.39,0.392,0.475,-0.322,0.559,1.844,0.644,2.488,1.236,0.073,0.416,0.293,0.322,0.232,1.974,0.598,2.573,0.0,-0.03,0.426,1.13,0.774,0.555,0.79,-0.021,2.33,1.324,3.654
1629630,Ja Morant,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.481,3924,3911,7835,3.569,0.607,1.063,-0.212,0.864,0.193,5.496,0.588,6.084,0.594,6.075,1.305,-1.016,-0.054,-0.213,0.299,0.374,1.55,-0.855,0.695,1.76,0.499,0.275,-0.027,0.576,0.047,2.612,0.519,3.131,-0.0,-0.009,2.264,1.117,0.565,1.623,0.001,-0.181,3.946,1.443,5.389
1628369,Jayson Tatum,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.313,5456,5461,10917,3.441,1.52,0.945,-0.193,-0.079,0.338,4.307,1.665,5.972,1.632,5.945,3.635,2.283,0.494,0.125,0.338,0.058,4.467,2.466,6.933,1.78,0.554,0.222,-0.073,-0.086,0.176,1.915,0.658,2.572,0.0,-0.027,-0.194,0.451,-0.417,-0.763,-0.318,0.28,-0.16,-0.801,-0.961
201939,Stephen Curry,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.52,4521,4557,9078,4.924,0.625,-0.204,0.388,-0.174,0.267,4.546,1.28,5.826,1.259,5.779,3.843,1.767,-0.221,0.741,-0.008,0.069,3.614,2.577,6.191,2.292,0.078,-0.048,0.059,-0.117,0.192,2.127,0.328,2.455,0.0,-0.047,1.081,0.017,-0.166,-1.142,-0.353,0.198,0.932,-1.297,-0.365
203954,Joel Embiid,2022,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.058,4519,4479,8998,4.75,1.515,0.195,-0.409,-0.897,0.659,4.048,1.765,5.813,1.772,5.83,4.4,1.564,0.607,-0.458,-1.984,0.26,3.023,1.366,4.389,2.394,0.625,0.095,-0.108,-0.384,0.287,2.105,0.804,2.909,0.0,0.017,0.35,-0.412,1.087,-0.049,0.049,0.399,1.025,0.399,1.424
