player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
203999,Nikola Jokic,2024,6.23,0.98,1.41,2.15,-1.48,0.87,0.1,2.6,9.08,0.21,-0.65,0.87,0.01,0.18,0.64,1.32,-0.5,-0.7,0.34,-0.61,-0.25,-0.98,-0.0,0.34,-0.35,1.23,6.06,1.74,7.79,-0.07,0.43,5.62,1.65,0.09,0.22,1.23,25432,12762,12670
203954,Joel Embiid,2024,5.15,2.4,-0.11,1.52,-0.63,0.73,0.74,0.52,3.4,-0.11,0.19,-0.31,-1.33,2.82,0.42,1.79,0.46,-0.29,0.58,-1.49,0.36,2.58,-0.13,-0.02,-0.11,0.61,3.68,3.1,6.78,-0.23,-1.28,4.96,-0.03,3.13,-1.44,0.48,16632,8334,8298
202331,Paul George,2024,4.61,0.61,-1.23,0.82,0.47,1.93,0.75,1.36,1.46,0.61,-0.15,0.76,-0.91,0.8,0.09,0.73,0.6,-0.85,-0.32,0.18,0.32,0.14,0.91,0.13,0.78,0.08,3.94,1.9,5.84,-0.26,-0.71,4.65,0.36,1.54,-0.3,0.99,18792,9402,9390
1628983,Shai Gilgeous-Alexander,2024,2.02,1.61,-0.26,-0.49,-1.53,0.3,1.99,1.02,-3.12,2.09,0.97,1.12,-0.05,1.36,0.07,-0.1,0.44,-0.33,0.5,0.55,0.28,1.05,0.97,-0.02,0.98,-0.52,3.92,1.56,5.48,-0.39,-0.31,4.24,-0.24,1.81,2.04,0.45,22555,11291,11264
2544,LeBron James,2024,3.64,-0.27,3.75,2.81,-0.69,0.38,-3.04,-0.5,3.53,0.31,-0.76,1.06,-0.36,0.98,0.44,0.5,0.03,-0.8,0.27,0.29,0.07,-0.08,-0.05,0.03,-0.07,0.41,3.79,1.63,5.42,0.49,-0.32,4.11,0.22,1.41,-0.05,0.36,21783,10888,10895
203081,Damian Lillard,2024,4.83,2.06,0.56,0.98,4.1,0.76,-4.59,0.38,-0.11,1.09,-0.22,1.31,-1.14,1.1,0.08,-0.82,-0.17,0.98,0.68,-0.17,0.15,0.25,-0.4,-0.29,-0.12,-0.14,4.58,0.72,5.3,-0.04,-1.57,6.16,-0.14,0.86,-0.05,-0.54,20084,10059,10025
202681,Kyrie Irving,2024,3.51,-0.22,-1.52,1.56,0.22,1.61,1.28,1.38,1.62,1.39,0.72,0.67,-0.4,1.15,0.06,0.4,0.83,0.53,0.21,-0.93,0.01,0.41,-0.14,-0.09,-0.04,-0.5,4.63,0.58,5.21,0.2,0.32,4.31,0.06,0.52,0.99,-0.64,20589,10326,10263
202695,Kawhi Leonard,2024,1.48,0.7,-2.11,0.22,-0.75,0.54,2.83,1.29,-0.3,1.41,0.99,0.42,-0.25,1.57,0.11,-0.23,0.41,0.43,0.14,-0.18,0.64,1.88,0.55,0.52,0.02,0.18,2.75,2.17,4.92,-0.02,0.06,2.69,0.91,1.26,1.16,0.73,17052,8527,8525
203110,Draymond Green,2024,1.6,-0.05,1.72,0.65,0.33,0.39,-2.14,-0.13,4.61,-0.1,-0.87,0.76,-0.29,2.88,0.68,2.65,0.82,-1.83,0.21,-0.83,0.47,0.75,0.14,0.11,0.03,0.68,1.15,3.68,4.82,-0.09,-0.54,1.69,0.81,2.86,-0.39,0.82,17872,8933,8939
1628973,Jalen Brunson,2024,2.09,0.82,-2.3,0.48,-2.11,0.51,4.4,1.42,-1.71,2.1,1.17,0.93,1.48,-0.64,-0.08,-0.04,-0.35,-0.32,-0.26,0.36,0.08,-0.79,0.08,-0.36,0.43,0.04,5.05,-0.29,4.76,-0.39,1.34,3.71,0.03,-0.32,3.58,0.12,23838,11949,11889
1630532,Franz Wagner,2024,0.99,0.8,3.86,0.65,-1.8,-1.27,-2.05,0.12,-1.35,0.72,0.21,0.51,-0.45,1.78,0.01,0.54,0.48,-0.39,0.5,-0.14,0.08,2.81,0.7,0.06,0.63,1.19,1.23,3.42,4.64,-0.29,0.12,1.1,1.02,2.4,0.27,1.89,21068,10541,10527
203507,Giannis Antetokounmpo,2024,2.77,-0.02,5.3,2.73,-0.31,0.05,-5.01,-1.33,2.16,-0.05,0.78,-0.82,0.68,1.14,-0.02,1.04,1.18,-0.09,0.15,-0.96,-0.39,1.33,-0.87,-0.25,-0.63,0.93,3.5,1.1,4.6,0.0,1.02,2.48,0.75,0.35,0.63,0.06,19478,9758,9720
1628369,Jayson Tatum,2024,2.66,0.87,0.38,1.34,2.48,0.2,-2.86,0.23,1.43,1.02,0.82,0.2,-0.24,0.94,0.42,0.26,0.41,-0.25,0.34,-0.01,-0.05,1.59,-0.6,-0.1,-0.5,0.26,4.02,0.52,4.53,0.49,0.48,3.53,-0.05,0.56,0.78,-0.34,27705,13872,13833
1628374,Lauri Markkanen,2024,1.38,0.56,1.24,-0.73,2.11,0.81,-3.34,-0.34,3.5,-0.3,0.0,-0.31,1.92,0.83,0.06,0.05,0.2,0.35,0.05,-0.39,-0.03,0.71,-0.35,0.04,-0.39,0.55,3.23,1.1,4.33,0.3,1.58,1.65,0.54,0.56,1.62,0.2,16730,8361,8369
1629029,Luka Doncic,2024,3.49,0.26,-1.99,2.79,2.8,0.47,-0.81,1.24,-3.14,0.62,-0.16,0.78,-1.03,0.62,0.04,0.19,-0.18,-0.42,0.3,0.24,0.06,-0.24,0.08,0.04,0.04,0.26,3.2,1.12,4.32,0.28,-0.96,4.15,0.4,0.72,-0.41,0.34,23730,11894,11836
1628401,Derrick White,2024,1.41,0.01,-1.08,0.9,2.4,0.89,-1.31,-0.6,4.08,1.46,0.27,1.21,-0.89,1.88,0.35,0.04,1.17,0.89,0.33,-0.93,-0.04,1.27,-0.14,-0.51,0.36,0.27,2.15,2.15,4.3,0.31,-0.43,2.57,-0.07,2.22,0.57,0.13,23949,11966,11983
