player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2015,5.422,-0.167,5.589,2.841,0.432,2.409,1.928,0.72,1.208,0.82,0.065,0.755,0.942,0.935,0.003,1.254,-1.026,-1.026,7.618,6.592,-0.0,1.254,0.33,0.924,1.254,0.33,0.924,2.593,1.725,0.812,0.023,0.789,0.32,-0.062,0.382,0.256,-0.042,0.298,0.213,-0.018,0.231,0.363,0.195,0.169,0.531,0.311,0.311,1.706,2.017,0.0,0.531,0.558,-0.027,0.531,0.558,-0.027,1.453,0.058,6.234,-0.144,6.378,3.161,0.37,2.791,2.184,0.678,1.506,1.033,0.047,0.986,1.305,1.131,0.172,1.785,-0.715,-0.715,8.609,0.0,1.785,0.889,0.896,1.785,0.889,0.896,4.045,1.783,6.592,2.017,8.609,74641,37415,37226
101108,Chris Paul,2015,3.244,-0.103,3.347,0.806,-0.375,1.181,2.104,0.137,1.967,0.437,0.067,0.37,0.74,0.654,0.083,1.872,-0.267,-0.267,5.856,5.589,0.0,1.872,1.219,0.653,1.872,1.219,0.653,2.196,0.325,-0.522,-0.016,-0.506,-0.126,0.248,-0.374,0.127,0.008,0.119,-0.507,-0.037,-0.47,-0.501,-0.436,-0.064,1.207,1.426,1.426,0.184,1.61,0.0,1.207,0.47,0.737,1.207,0.47,0.737,0.015,0.258,2.722,-0.119,2.841,0.68,-0.127,0.807,2.231,0.145,2.086,-0.07,0.03,-0.1,0.239,0.218,0.019,3.079,1.159,1.159,7.199,0.0,3.079,1.689,1.39,3.079,1.689,1.39,2.211,0.582,5.589,1.61,7.199,62261,31212,31049
1717,Dirk Nowitzki,2015,3.644,0.174,3.47,0.004,-0.346,0.35,2.214,-0.546,2.76,1.252,-0.12,1.372,1.083,-0.044,1.127,1.358,-0.887,-0.887,6.085,5.198,0.0,1.358,0.351,1.007,1.358,0.351,1.007,2.269,-0.605,0.374,-0.056,0.43,0.188,0.173,0.015,0.048,0.18,-0.132,0.194,-0.041,0.235,0.546,0.613,-0.065,-0.452,0.818,0.818,0.468,1.286,0.0,-0.452,-0.322,-0.13,-0.452,-0.322,-0.13,0.116,0.322,4.015,0.118,3.897,0.192,-0.173,0.365,2.26,-0.367,2.627,1.445,-0.162,1.607,1.629,0.568,1.062,0.906,-0.069,-0.069,6.484,0.0,0.906,0.03,0.876,0.906,0.03,0.876,2.385,-0.283,5.198,1.286,6.484,58007,29193,28814
201939,Stephen Curry,2015,4.423,0.062,4.361,1.015,-0.089,1.104,1.061,0.345,0.716,2.285,0.146,2.139,0.142,-0.265,0.41,0.072,0.04,0.04,4.637,4.677,-0.0,0.072,-0.143,0.215,0.072,-0.143,0.215,3.697,0.595,0.661,-0.091,0.752,-0.321,0.219,-0.54,1.008,0.176,0.832,0.065,0.024,0.041,-0.224,-0.203,-0.018,0.689,-0.098,-0.098,1.126,1.028,0.0,0.689,0.238,0.451,0.689,0.238,0.451,0.328,0.145,5.085,-0.029,5.114,0.694,0.13,0.564,2.07,0.522,1.548,2.35,0.17,2.18,-0.082,-0.468,0.392,0.761,-0.058,-0.058,5.705,0.0,0.761,0.095,0.666,0.761,0.095,0.666,4.024,0.74,4.677,1.028,5.705,65113,32579,32534
1938,Manu Ginobili,2015,3.395,0.104,3.291,1.236,0.604,0.632,1.183,1.251,-0.068,0.872,0.24,0.632,1.046,0.837,0.208,0.103,0.285,0.285,4.544,4.829,0.0,0.103,-0.499,0.602,0.103,-0.499,0.602,4.561,1.35,0.332,0.145,0.187,0.08,0.07,0.01,-0.417,-0.003,-0.414,0.524,0.03,0.494,-0.169,-0.343,0.175,0.518,-0.021,-0.021,0.681,0.66,0.0,0.518,-0.017,0.535,0.518,-0.017,0.535,1.761,0.202,3.728,0.249,3.479,1.316,0.674,0.642,0.766,1.248,-0.482,1.397,0.27,1.127,0.877,0.494,0.383,0.621,0.264,0.264,5.489,0.0,0.621,-0.516,1.137,0.621,-0.516,1.137,6.322,1.551,4.829,0.66,5.489,49584,24882,24702
201142,Kevin Durant,2015,1.395,-0.043,1.438,0.852,-0.048,0.9,0.881,0.339,0.542,-0.295,0.045,-0.34,1.776,0.85,0.928,0.583,0.19,0.19,3.754,3.944,-0.0,0.583,0.748,-0.165,0.583,0.748,-0.165,0.454,0.275,1.791,-0.02,1.811,0.61,-0.181,0.791,0.941,-0.194,1.135,0.26,-0.023,0.283,-0.202,-0.12,-0.083,-0.416,-0.279,-0.279,1.173,0.894,0.0,-0.416,-0.062,-0.354,-0.416,-0.062,-0.354,2.295,0.471,3.187,-0.063,3.25,1.461,-0.229,1.69,1.824,0.146,1.678,-0.035,0.022,-0.057,1.575,0.73,0.845,0.167,-0.089,-0.089,4.838,-0.001,0.167,0.686,-0.519,0.167,0.686,-0.519,2.749,0.746,3.944,0.894,4.837,74624,37375,37249
200746,LaMarcus Aldridge,2015,0.988,0.291,0.697,0.331,-0.376,0.707,0.318,-0.713,1.031,0.048,-0.126,0.174,0.269,-0.211,0.483,0.436,0.866,0.866,1.693,2.559,0.0,0.436,0.114,0.322,0.436,0.114,0.322,1.205,-0.231,1.063,-0.258,1.321,0.329,0.008,0.321,0.574,0.388,0.186,0.418,0.078,0.34,0.434,0.585,-0.153,0.16,0.159,0.159,1.657,1.816,0.0,0.16,0.048,0.112,0.16,0.048,0.112,1.062,0.022,2.05,0.033,2.017,0.66,-0.368,1.028,0.892,-0.325,1.217,0.465,-0.048,0.513,0.703,0.374,0.33,0.596,1.025,1.025,4.375,0.0,0.596,0.161,0.435,0.596,0.161,0.435,2.267,-0.209,2.559,1.816,4.375,63095,31532,31563
203110,Draymond Green,2015,1.436,-0.09,1.526,0.043,-0.063,0.106,0.75,0.479,0.271,0.733,0.175,0.558,0.126,0.083,0.041,-0.101,0.029,0.029,1.461,1.49,0.0,-0.101,0.088,-0.189,-0.101,0.088,-0.189,1.123,-0.07,2.165,0.194,1.971,0.834,0.064,0.77,-0.089,0.019,-0.108,1.226,-0.009,1.235,-0.091,-0.139,0.051,0.527,0.075,0.075,2.601,2.676,0.0,0.527,0.345,0.182,0.527,0.345,0.182,2.4,0.414,3.601,0.104,3.497,0.877,0.001,0.876,0.661,0.498,0.163,1.959,0.166,1.793,0.035,-0.056,0.092,0.426,0.105,0.105,4.166,0.001,0.426,0.433,-0.007,0.426,0.433,-0.007,3.523,0.345,1.49,2.676,4.167,24718,12288,12430
2738,Andre Iguodala,2015,0.924,-0.079,1.003,0.998,0.204,0.794,-0.215,0.297,-0.512,0.22,-0.019,0.239,-0.242,0.456,-0.697,0.184,0.038,0.038,0.866,0.904,-0.0,0.184,0.253,-0.069,0.184,0.253,-0.069,1.684,1.175,2.505,0.178,2.327,0.494,0.119,0.375,0.916,0.086,0.83,0.917,0.031,0.886,-0.053,-0.114,0.061,0.784,0.021,0.021,3.236,3.257,0.0,0.784,0.374,0.41,0.784,0.374,0.41,2.919,0.49,3.429,0.099,3.33,1.492,0.323,1.169,0.7,0.382,0.318,1.138,0.013,1.125,-0.294,0.342,-0.636,0.968,0.059,0.059,4.161,0.0,0.968,0.627,0.341,0.968,0.627,0.341,4.603,1.665,0.904,3.257,4.161,63821,31887,31934
2555,Nick Collison,2015,0.751,0.269,0.482,-0.544,-0.115,-0.429,0.137,-0.078,0.215,0.889,0.044,0.845,0.199,0.051,0.153,-0.026,1.01,1.01,0.924,1.934,0.0,-0.026,0.357,-0.383,-0.026,0.357,-0.383,1.325,-0.184,1.062,-0.083,1.145,0.545,0.691,-0.146,0.985,0.28,0.705,-0.385,-0.063,-0.322,0.054,-0.16,0.215,0.975,0.057,0.057,2.091,2.148,0.0,0.975,0.077,0.898,0.975,0.077,0.898,1.373,0.869,1.813,0.186,1.627,0.001,0.576,-0.575,1.122,0.202,0.92,0.504,-0.019,0.523,0.252,-0.109,0.368,0.95,1.067,1.067,4.082,-0.001,0.95,0.433,0.517,0.95,0.433,0.517,2.698,0.684,1.934,2.148,4.081,38646,19308,19338
