player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2013,3.556,-0.258,3.814,1.351,0.055,1.296,0.906,0.481,0.425,1.557,0.102,1.455,0.639,0.625,0.014,1.285,-0.219,-0.219,5.48,5.261,0.0,1.285,0.503,0.782,1.285,0.503,0.782,1.937,0.477,0.19,0.044,0.146,0.68,-0.003,0.683,-0.064,-0.165,0.101,-0.47,-0.052,-0.418,-0.161,-0.072,-0.089,0.35,-0.004,-0.004,0.379,0.375,0.0,0.35,0.778,-0.428,0.35,0.778,-0.428,1.584,0.322,3.747,-0.214,3.961,2.032,0.052,1.98,0.842,0.316,0.526,1.087,0.05,1.037,0.478,0.552,-0.074,1.635,-0.223,-0.223,5.636,0.001,1.635,1.281,0.354,1.635,1.281,0.354,3.521,0.798,5.261,0.375,5.637,14364,7198,7166
201144,Mike Conley,2013,0.403,0.099,0.304,-0.469,0.332,-0.801,1.137,0.095,1.042,-0.364,-0.106,-0.258,0.548,0.461,0.086,0.962,0.154,0.154,1.913,2.067,0.0,0.962,0.321,0.641,0.962,0.321,0.641,-0.399,0.08,1.931,-0.078,2.009,0.164,0.03,0.134,0.838,0.092,0.746,1.007,0.033,0.974,0.021,-0.015,0.037,0.599,0.282,0.282,2.551,2.833,0.0,0.599,0.39,0.209,0.599,0.39,0.209,2.011,0.108,2.332,0.021,2.311,-0.306,0.361,-0.667,1.974,0.186,1.788,0.643,-0.073,0.716,0.57,0.446,0.123,1.561,0.436,0.436,4.9,-0.001,1.561,0.711,0.85,1.561,0.711,0.85,1.611,0.189,2.067,2.833,4.899,12185,6100,6085
101161,Amir Johnson,2013,0.777,0.126,0.651,0.684,-0.112,0.796,0.135,-0.267,0.402,-0.168,-0.076,-0.092,0.504,0.198,0.306,1.078,0.798,0.798,2.359,3.157,0.0,1.078,0.801,0.277,1.078,0.801,0.277,1.799,0.645,0.522,-0.227,0.749,0.964,0.253,0.711,-0.077,0.076,-0.153,-0.138,-0.053,-0.085,0.045,-0.089,0.135,0.246,0.527,0.527,0.813,1.34,0.0,0.246,-0.05,0.296,0.246,-0.05,0.296,0.954,0.738,1.299,-0.101,1.4,1.648,0.141,1.507,0.058,-0.191,0.249,-0.306,-0.129,-0.177,0.549,0.109,0.441,1.324,1.325,1.325,4.497,0.0,1.324,0.751,0.573,1.324,0.751,0.573,2.753,1.383,3.157,1.34,4.497,8645,4341,4304
1713,Vince Carter,2013,1.663,0.163,1.5,-0.256,-0.12,-0.136,0.759,0.286,0.473,0.997,0.099,0.898,0.81,0.695,0.115,0.664,0.36,0.36,3.137,3.497,0.0,0.664,0.379,0.285,0.664,0.379,0.285,-0.064,-0.324,1.226,-0.047,1.273,0.622,0.308,0.314,0.887,-0.094,0.981,-0.236,-0.036,-0.2,-0.839,-0.985,0.145,0.008,0.331,0.331,0.395,0.726,0.0,0.008,-0.136,0.144,0.008,-0.136,0.144,1.829,0.71,2.888,0.116,2.772,0.366,0.188,0.178,1.646,0.192,1.454,0.76,0.063,0.697,-0.029,-0.29,0.26,0.673,0.691,0.691,4.223,0.0,0.673,0.243,0.43,0.673,0.243,0.43,1.764,0.386,3.497,0.726,4.223,8225,4127,4098
201600,Omer Asik,2013,2.959,0.179,2.78,0.836,0.701,0.135,0.303,0.609,-0.306,1.641,0.064,1.577,-0.284,-0.067,-0.218,-1.064,0.083,0.083,1.611,1.694,-0.0,-1.064,-0.496,-0.568,-1.064,-0.496,-0.568,1.28,0.947,1.335,-0.186,1.521,0.161,0.117,0.044,0.777,0.256,0.521,0.583,-0.041,0.624,0.702,0.765,-0.063,-0.282,0.527,0.527,1.755,2.282,0.0,-0.282,-0.081,-0.201,-0.282,-0.081,-0.201,-0.474,0.12,4.292,-0.007,4.299,0.996,0.817,0.179,1.08,0.865,0.215,2.223,0.023,2.2,0.418,0.699,-0.281,-1.346,0.61,0.61,3.976,0.0,-1.346,-0.577,-0.769,-1.346,-0.577,-0.769,0.807,1.066,1.694,2.282,3.976,10579,5290,5289
101108,Chris Paul,2013,2.629,-0.197,2.826,0.745,-0.15,0.895,1.843,0.314,1.529,0.238,0.143,0.095,0.357,0.123,0.234,1.121,0.036,0.036,4.107,4.143,0.0,1.121,0.723,0.398,1.121,0.723,0.398,2.023,0.432,-0.649,-0.085,-0.564,-0.135,0.085,-0.22,0.068,-0.03,0.098,-0.497,-0.018,-0.479,-0.382,-0.267,-0.114,0.266,0.414,0.414,-0.765,-0.351,0.0,0.266,0.211,0.055,0.266,0.211,0.055,-0.284,0.06,1.978,-0.282,2.26,0.608,-0.066,0.674,1.91,0.283,1.627,-0.258,0.126,-0.384,-0.025,-0.145,0.12,1.387,0.451,0.451,3.792,0.0,1.387,0.933,0.454,1.387,0.933,0.454,1.739,0.491,4.143,-0.351,3.792,9571,4792,4779
201142,Kevin Durant,2013,1.451,0.32,1.131,0.722,0.097,0.625,0.776,0.249,0.527,-0.367,0.036,-0.403,1.287,0.47,0.816,0.286,0.071,0.071,3.024,3.095,0.0,0.286,0.407,-0.121,0.286,0.407,-0.121,-0.929,-0.011,0.882,-0.146,1.028,0.485,0.089,0.396,0.161,-0.01,0.171,0.382,-0.061,0.443,0.183,0.109,0.072,-0.519,0.147,0.147,0.546,0.693,0.0,-0.519,-0.24,-0.279,-0.519,-0.24,-0.279,1.177,0.469,2.333,0.174,2.159,1.207,0.185,1.022,0.938,0.239,0.699,0.014,-0.025,0.039,1.47,0.579,0.888,-0.234,0.217,0.217,3.788,-0.0,-0.234,0.167,-0.401,-0.234,0.167,-0.401,0.247,0.458,3.095,0.693,3.788,13967,6999,6968
201588,George Hill,2013,1.092,0.114,0.978,0.505,-0.419,0.924,0.442,-0.306,0.748,0.031,-0.005,0.036,0.289,0.249,0.041,0.283,0.25,0.25,1.664,1.914,0.0,0.283,0.288,-0.005,0.283,0.288,-0.005,0.299,-0.008,1.874,-0.016,1.89,0.692,-0.001,0.693,0.824,0.219,0.605,0.374,0.101,0.273,-0.024,-0.001,-0.021,-0.081,-0.069,-0.069,1.769,1.7,-0.0,-0.081,-0.033,-0.048,-0.081,-0.033,-0.048,1.455,0.252,2.967,0.098,2.869,1.197,-0.42,1.617,1.266,-0.087,1.353,0.406,0.096,0.31,0.265,0.248,0.02,0.201,0.18,0.18,3.614,0.0,0.201,0.256,-0.055,0.201,0.256,-0.055,1.754,0.244,1.914,1.7,3.614,12179,6083,6096
201596,Mario Chalmers,2013,3.023,0.098,2.925,0.206,-0.29,0.496,1.912,0.082,1.83,0.807,0.132,0.675,-0.003,-0.007,0.005,-0.263,-0.858,-0.858,2.757,1.899,0.0,-0.263,-0.196,-0.067,-0.263,-0.196,-0.067,2.788,-0.094,0.319,-0.069,0.388,-0.205,-0.19,-0.015,-0.004,-0.048,0.044,0.597,0.011,0.586,0.182,0.175,0.008,0.874,0.257,0.257,1.375,1.632,-0.0,0.874,0.685,0.189,0.874,0.685,0.189,1.055,-0.055,3.341,0.029,3.312,0.001,-0.48,0.481,1.908,0.034,1.874,1.403,0.143,1.26,0.179,0.168,0.013,0.611,-0.601,-0.601,3.531,0.0,0.611,0.489,0.122,0.611,0.489,0.122,3.843,-0.148,1.899,1.632,3.531,10137,5078,5059
2422,John Salmons,2013,2.267,0.005,2.262,0.346,0.146,0.2,0.976,0.206,0.77,0.94,0.046,0.894,0.469,0.107,0.361,0.227,0.25,0.25,2.963,3.213,0.0,0.227,0.224,0.003,0.227,0.224,0.003,1.614,0.084,0.257,-0.049,0.306,-0.388,0.041,-0.429,0.458,0.077,0.381,0.236,-0.005,0.241,0.119,0.163,-0.045,-0.209,-0.01,-0.01,0.167,0.157,0.0,-0.209,-0.175,-0.034,-0.209,-0.175,-0.034,-0.705,-0.29,2.525,-0.044,2.569,-0.041,0.187,-0.228,1.433,0.283,1.15,1.177,0.042,1.135,0.587,0.271,0.316,0.018,0.241,0.241,3.37,0.0,0.018,0.048,-0.03,0.018,0.048,-0.03,0.909,-0.206,3.213,0.157,3.37,8692,4348,4344
