player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1628983,Shai Gilgeous-Alexander,2025,1.478,-0.194,1.672,-0.147,-0.18,0.033,1.546,-0.127,1.673,0.273,-0.0,0.273,1.34,0.575,0.758,1.668,1.009,1.009,4.486,5.495,0.0,1.668,1.034,0.634,1.668,1.034,0.634,-1.704,-0.841,2.209,0.1,2.109,0.774,0.044,0.73,0.563,-0.13,0.693,0.772,-0.003,0.775,-0.365,-0.527,0.148,0.985,-0.155,-0.155,2.829,2.674,-0.0,0.985,0.121,0.864,0.985,0.121,0.864,2.047,0.532,3.686,-0.094,3.78,0.627,-0.137,0.764,2.109,-0.257,2.366,1.044,-0.003,1.047,0.974,0.048,0.906,2.653,0.854,0.854,8.169,-0.001,2.653,1.155,1.498,2.653,1.155,1.498,0.344,-0.309,5.495,2.674,8.168,14211,7118,7093
203999,Nikola Jokic,2025,4.212,-0.337,4.549,2.42,0.15,2.27,1.047,0.03,1.017,1.082,0.004,1.078,0.596,0.48,0.123,0.994,0.65,0.65,5.802,6.452,0.0,0.994,0.054,0.94,0.994,0.054,0.94,6.733,2.297,-0.423,0.225,-0.648,-0.198,0.136,-0.334,-0.023,0.095,-0.118,-0.427,0.0,-0.427,0.218,0.328,-0.1,-0.268,0.646,0.646,-0.473,0.173,-0.0,-0.268,0.072,-0.34,-0.268,0.072,-0.34,-1.796,0.247,3.788,-0.112,3.9,2.223,0.287,1.936,1.023,0.125,0.898,0.654,0.004,0.65,0.814,0.807,0.022,0.726,1.296,1.296,6.625,0.001,0.726,0.126,0.6,0.726,0.126,0.6,4.937,2.544,6.452,0.173,6.626,12690,6360,6330
203507,Giannis Antetokounmpo,2025,5.283,0.092,5.191,2.234,0.484,1.75,0.82,0.373,0.447,2.137,0.003,2.134,-0.232,0.875,-1.135,0.714,-0.994,-0.994,5.765,4.771,-0.0,0.714,0.515,0.199,0.714,0.515,0.199,3.264,0.965,0.939,0.211,0.728,0.219,0.12,0.099,0.215,0.047,0.168,0.294,-0.001,0.295,0.028,0.092,-0.045,-0.492,0.743,0.743,0.475,1.218,0.0,-0.492,-0.267,-0.225,-0.492,-0.267,-0.225,0.728,0.399,6.223,0.303,5.92,2.453,0.604,1.849,1.035,0.42,0.615,2.432,0.003,2.429,-0.203,0.967,-1.18,0.222,-0.251,-0.251,5.989,-0.001,0.222,0.248,-0.026,0.222,0.248,-0.026,3.992,1.364,4.771,1.218,5.988,10067,5037,5030
1627827,Dorian Finney-Smith,2025,2.866,-0.119,2.985,0.563,-0.116,0.679,0.627,0.258,0.369,1.795,0.001,1.794,0.38,-0.019,0.4,0.266,0.008,0.008,3.512,3.52,0.0,0.266,0.295,-0.029,0.266,0.295,-0.029,1.73,-0.347,1.648,0.018,1.63,0.66,-0.034,0.694,0.344,-0.026,0.37,0.626,-0.001,0.627,-0.074,0.073,-0.165,0.356,-0.183,-0.183,1.93,1.747,0.0,0.356,0.179,0.177,0.356,0.179,0.177,1.131,0.123,4.515,-0.101,4.616,1.223,-0.15,1.373,0.972,0.232,0.74,2.421,-0.0,2.421,0.307,0.055,0.235,0.622,-0.175,-0.175,5.267,0.0,0.622,0.474,0.148,0.622,0.474,0.148,2.861,-0.224,3.52,1.747,5.267,7712,3855,3857
1627826,Ivica Zubac,2025,3.421,-0.042,3.463,0.586,-0.073,0.659,0.695,-0.697,1.392,2.182,0.003,2.179,-0.436,-0.303,-0.108,-1.052,-0.048,-0.048,1.933,1.885,0.0,-1.052,-0.525,-0.527,-1.052,-0.525,-0.527,2.423,0.028,0.413,0.074,0.339,0.468,0.178,0.29,-0.128,0.197,-0.325,-0.001,0.0,-0.001,0.605,0.632,-0.042,0.652,0.731,0.731,1.67,2.401,0.0,0.652,0.517,0.135,0.652,0.517,0.135,0.044,0.435,3.834,0.032,3.802,1.055,0.105,0.95,0.567,-0.5,1.067,2.18,0.003,2.177,0.169,0.328,-0.149,-0.4,0.683,0.683,4.286,0.0,-0.4,-0.008,-0.392,-0.4,-0.008,-0.392,2.468,0.464,1.885,2.401,4.286,11530,5773,5757
1628436,Luke Kornet,2025,0.51,0.251,0.259,0.289,-0.125,0.414,-0.115,-0.046,-0.069,0.085,-0.001,0.086,-0.346,-0.259,-0.086,0.137,2.68,2.68,0.301,2.981,-0.0,0.137,-0.21,0.347,0.137,-0.21,0.347,0.489,0.136,0.626,0.054,0.572,1.249,0.161,1.088,0.025,0.152,-0.127,-0.702,-0.001,-0.701,0.408,0.429,-0.014,-0.073,0.342,0.342,0.961,1.303,-0.0,-0.073,0.08,-0.153,-0.073,0.08,-0.153,-0.944,0.836,1.134,0.305,0.829,1.537,0.035,1.502,-0.091,0.105,-0.196,-0.617,-0.002,-0.615,0.062,0.17,-0.1,0.064,3.022,3.022,4.284,-0.0,0.064,-0.129,0.193,0.064,-0.129,0.193,-0.455,0.971,2.981,1.303,4.284,5909,2956,2953
1630598,Aaron Wiggins,2025,2.325,0.095,2.23,0.983,0.083,0.9,0.252,0.086,0.166,0.995,-0.002,0.997,-0.095,-0.134,0.03,0.784,0.582,0.582,3.014,3.596,0.0,0.784,0.469,0.315,0.784,0.469,0.315,2.273,0.489,1.051,0.047,1.004,0.138,0.044,0.094,0.443,0.002,0.441,0.423,0.001,0.422,0.141,0.117,0.05,0.317,-0.84,-0.84,1.509,0.669,0.0,0.317,0.312,0.005,0.317,0.312,0.005,-0.089,0.141,3.376,0.142,3.234,1.121,0.127,0.994,0.695,0.088,0.607,1.418,-0.001,1.419,0.046,-0.016,0.079,1.101,-0.258,-0.258,4.265,0.0,1.101,0.781,0.32,1.101,0.781,0.32,2.183,0.63,3.596,0.669,4.265,8427,4225,4202
1630171,Isaac Okoro,2025,3.667,-0.114,3.781,0.632,-0.001,0.633,0.62,0.16,0.46,2.529,0.0,2.529,-0.408,-0.25,-0.158,0.458,-0.48,-0.48,3.717,3.237,0.0,0.458,0.164,0.294,0.458,0.164,0.294,1.932,0.317,0.897,0.04,0.857,0.553,0.106,0.447,0.164,0.098,0.066,0.14,0.0,0.14,-0.133,-0.167,0.044,0.206,-0.133,-0.133,0.97,0.837,0.0,0.206,0.313,-0.107,0.206,0.313,-0.107,1.463,0.58,4.566,-0.074,4.64,1.186,0.106,1.08,0.784,0.258,0.526,2.67,0.001,2.669,-0.541,-0.417,-0.115,0.664,-0.613,-0.613,4.074,-0.001,0.664,0.477,0.187,0.664,0.477,0.187,3.395,0.897,3.237,0.837,4.073,4793,2375,2418
1629029,Luka Doncic,2025,2.817,-0.146,2.963,0.872,-0.216,1.088,0.395,0.146,0.249,1.696,-0.0,1.696,0.209,0.329,-0.103,0.808,-0.417,-0.417,3.834,3.417,-0.0,0.808,0.225,0.583,0.808,0.225,0.583,0.435,0.287,-0.002,0.082,-0.084,0.055,0.078,-0.023,0.449,-0.052,0.501,-0.588,0.0,-0.588,-0.018,-0.02,-0.009,-0.016,0.635,0.635,-0.036,0.599,0.0,-0.016,0.074,-0.09,-0.016,0.074,-0.09,-0.623,0.418,2.814,-0.064,2.878,0.927,-0.138,1.065,0.844,0.094,0.75,1.107,-0.0,1.107,0.19,0.31,-0.112,0.792,0.218,0.218,4.016,-0.0,0.792,0.299,0.493,0.792,0.299,0.493,-0.188,0.706,3.417,0.599,4.016,7829,3921,3908
1630532,Franz Wagner,2025,0.414,0.081,0.333,1.154,0.226,0.928,0.393,-0.039,0.432,-1.214,0.001,-1.215,0.379,0.032,0.367,1.029,-0.084,-0.084,1.822,1.738,0.0,1.029,0.621,0.408,1.029,0.621,0.408,0.207,1.156,0.944,0.093,0.851,0.254,0.034,0.22,0.434,-0.018,0.452,0.163,0.001,0.162,-0.017,0.006,-0.006,0.587,0.524,0.524,1.514,2.038,0.0,0.587,-0.193,0.78,0.587,-0.193,0.78,1.494,0.266,1.357,0.174,1.183,1.407,0.259,1.148,0.826,-0.057,0.883,-1.05,0.002,-1.052,0.363,0.038,0.361,1.617,0.439,0.439,3.776,0.0,1.617,0.427,1.19,1.617,0.427,1.19,1.701,1.423,1.738,2.038,3.776,8714,4363,4351
