player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
893,Michael Jordan,1997,1.152,1.123,1.127,-0.004,0.025,-0.089,-0.562,0.473,1.214,0.002,0.06,-0.058,0.172,-0.2,0.373,1.059,1.394,1.394,2.383,3.777,0.0,1.059,0.633,0.426,1.059,0.633,0.426,1.014,-0.234,0.949,0.952,0.957,-0.005,-0.008,0.588,0.18,0.408,0.115,0.254,-0.057,0.311,0.247,0.05,0.198,0.373,0.146,0.146,1.569,1.715,0.0,0.373,0.016,0.357,0.373,0.016,0.357,1.725,0.611,2.101,2.075,2.084,-0.009,0.017,0.499,-0.382,0.881,1.329,0.256,0.003,0.253,0.419,-0.15,0.571,1.432,1.54,1.54,5.492,-0.001,1.432,0.649,0.783,1.432,0.649,0.783,2.739,0.377,3.777,1.715,5.491,14431,7218,7213
896,Tim Hardaway,1997,0.763,0.759,0.761,-0.002,0.002,-0.455,-0.585,0.13,0.546,0.67,0.598,0.072,-0.149,0.066,-0.215,2.041,0.506,0.506,2.655,3.161,0.0,2.041,0.735,1.306,2.041,0.735,1.306,1.302,-0.404,1.951,1.949,1.956,-0.007,-0.005,0.319,0.207,0.112,0.682,0.955,0.131,0.824,-0.147,-0.053,-0.094,0.013,0.29,0.29,1.817,2.107,0.0,0.013,0.128,-0.115,0.013,0.128,-0.115,2.51,0.507,2.714,2.709,2.717,-0.008,-0.003,-0.136,-0.378,0.242,1.228,1.625,0.729,0.896,-0.296,0.013,-0.309,2.054,0.796,0.796,5.268,0.0,2.054,0.863,1.191,2.054,0.863,1.191,3.812,0.103,3.161,2.107,5.268,13853,6921,6932
937,Scottie Pippen,1997,2.394,2.367,2.371,-0.004,0.023,0.256,-0.207,0.463,1.453,0.662,0.065,0.597,-0.21,-0.119,-0.092,1.332,0.541,0.541,3.516,4.057,0.0,1.332,0.517,0.815,1.332,0.517,0.815,2.757,0.279,1.034,1.037,1.043,-0.006,-0.009,0.533,0.154,0.379,0.222,0.288,-0.078,0.366,0.187,0.186,0.001,0.131,-0.306,-0.306,1.352,1.046,0.0,0.131,0.015,0.116,0.131,0.015,0.116,0.818,0.351,3.428,3.404,3.414,-0.01,0.014,0.789,-0.053,0.842,1.675,0.95,-0.013,0.963,-0.023,0.067,-0.091,1.463,0.235,0.235,5.103,-0.0,1.463,0.532,0.931,1.463,0.532,0.931,3.575,0.63,4.057,1.046,5.103,13969,6980,6989
363,Christian Laettner,1997,0.212,0.236,0.231,0.005,-0.019,0.215,-0.073,0.288,0.538,-0.522,0.269,-0.791,0.692,-0.012,0.707,0.372,1.522,1.522,1.276,2.798,0.0,0.372,0.189,0.183,0.372,0.189,0.183,-0.05,-0.132,2.037,2.034,2.031,0.003,0.006,0.344,0.033,0.311,1.236,0.451,-0.054,0.505,0.324,0.441,-0.117,0.158,-0.328,-0.328,2.519,2.191,0.0,0.158,0.151,0.007,0.158,0.151,0.007,1.198,0.089,2.249,2.27,2.262,0.008,-0.013,0.559,-0.04,0.599,1.774,-0.071,0.215,-0.286,1.016,0.429,0.59,0.53,1.194,1.194,4.989,0.0,0.53,0.34,0.19,0.53,0.34,0.19,1.148,-0.043,2.798,2.191,4.989,12542,6261,6281
371,Terry Mills,1997,2.973,2.973,2.974,-0.001,-0.001,0.587,-0.355,0.942,0.702,1.685,0.689,0.996,0.228,0.132,0.096,0.895,-0.538,-0.538,4.096,3.558,0.0,0.895,0.744,0.151,0.895,0.744,0.151,1.099,-0.698,0.988,0.996,0.993,0.003,-0.005,0.626,0.262,0.364,-0.273,0.64,-0.134,0.774,-0.097,0.072,-0.169,-0.22,0.59,0.59,0.671,1.261,-0.0,-0.22,-0.213,-0.007,-0.22,-0.213,-0.007,0.633,0.588,3.961,3.969,3.967,0.002,-0.006,1.213,-0.093,1.306,0.429,2.325,0.555,1.77,0.131,0.204,-0.073,0.675,0.052,0.052,4.819,0.0,0.675,0.531,0.144,0.675,0.531,0.144,1.732,-0.11,3.558,1.261,4.819,7581,3826,3755
302,Mookie Blaylock,1997,1.324,1.344,1.341,0.003,-0.017,0.461,0.131,0.33,-0.241,1.121,0.531,0.59,0.379,0.166,0.214,1.25,0.599,0.599,2.953,3.552,-0.0,1.25,0.595,0.655,1.25,0.595,0.655,0.151,0.272,1.343,1.34,1.339,0.001,0.004,0.753,0.11,0.643,0.34,0.246,-0.032,0.278,-0.011,0.004,-0.016,0.259,-0.35,-0.35,1.591,1.241,0.0,0.259,0.059,0.2,0.259,0.059,0.2,1.521,0.574,2.667,2.683,2.68,0.003,-0.013,1.214,0.241,0.973,0.099,1.367,0.499,0.868,0.368,0.17,0.198,1.509,0.249,0.249,4.793,-0.0,1.509,0.654,0.855,1.509,0.654,0.855,1.672,0.846,3.552,1.241,4.793,12474,6241,6233
731,Greg Ostertag,1997,2.154,2.163,2.164,-0.001,-0.01,1.869,0.474,1.395,0.482,-0.187,-0.317,0.13,-0.533,-0.7,0.167,-0.704,1.674,1.674,0.917,2.591,0.0,-0.704,-0.734,0.03,-0.704,-0.734,0.03,5.161,2.251,1.128,1.125,1.124,0.001,0.004,1.239,0.235,1.004,0.524,-0.639,0.008,-0.647,0.325,0.341,-0.015,-0.071,0.585,0.585,1.382,1.967,0.0,-0.071,-0.103,0.032,-0.071,-0.103,0.032,0.365,0.586,3.282,3.288,3.288,-0.0,-0.006,3.108,0.709,2.399,1.006,-0.826,-0.309,-0.517,-0.208,-0.359,0.152,-0.775,2.259,2.259,4.558,0.0,-0.775,-0.837,0.062,-0.775,-0.837,0.062,5.526,2.837,2.591,1.967,4.558,8189,4083,4106
252,Karl Malone,1997,2.256,2.261,2.258,0.003,-0.002,2.463,0.465,1.998,0.277,-0.482,-0.3,-0.182,1.538,1.12,0.418,0.474,-0.214,-0.214,4.268,4.054,0.0,0.474,-0.387,0.861,0.474,-0.387,0.861,2.35,1.974,-0.008,-0.025,-0.02,-0.005,0.012,0.364,0.148,0.216,-0.331,-0.053,-0.059,0.006,-0.504,-0.529,0.025,0.373,0.435,0.435,-0.139,0.296,0.0,0.373,-0.028,0.401,0.373,-0.028,0.401,1.653,0.824,2.248,2.235,2.238,-0.003,0.01,2.827,0.613,2.214,-0.054,-0.535,-0.359,-0.176,1.034,0.591,0.443,0.847,0.221,0.221,4.35,-0.001,0.847,-0.415,1.262,0.847,-0.415,1.262,4.003,2.798,4.054,0.296,4.349,14241,7137,7104
204,Hornacek,1997,2.794,2.795,2.801,-0.006,-0.007,0.419,0.141,0.278,1.827,0.555,-0.204,0.759,1.03,0.499,0.53,0.374,-0.83,-0.83,4.198,3.368,0.0,0.374,0.164,0.21,0.374,0.164,0.21,2.32,0.297,0.317,0.304,0.309,-0.005,0.008,0.179,0.161,0.018,0.106,0.024,0.013,0.011,-0.438,-0.337,-0.101,0.274,0.808,0.808,0.153,0.961,-0.0,0.274,0.068,0.206,0.274,0.068,0.206,1.68,0.601,3.111,3.099,3.11,-0.011,0.001,0.598,0.302,0.296,1.933,0.579,-0.191,0.77,0.592,0.162,0.429,0.648,-0.022,-0.022,4.329,0.0,0.648,0.232,0.416,0.648,0.232,0.416,4.0,0.898,3.368,0.961,4.329,12252,6151,6101
56,Gary Payton,1997,2.258,2.268,2.269,-0.001,-0.011,1.37,0.227,1.143,0.194,0.705,0.267,0.438,0.059,0.051,0.007,1.102,-0.583,-0.583,3.419,2.836,-0.0,1.102,0.302,0.8,1.102,0.302,0.8,2.281,0.272,0.804,0.803,0.803,0.0,0.001,0.618,0.228,0.39,0.651,-0.466,-0.3,-0.166,-0.14,-0.105,-0.036,0.638,-0.294,-0.294,1.302,1.008,0.0,0.638,0.599,0.039,0.638,0.599,0.039,0.318,0.495,3.062,3.071,3.072,-0.001,-0.01,1.988,0.455,1.533,0.845,0.239,-0.033,0.272,-0.081,-0.054,-0.029,1.74,-0.877,-0.877,3.844,0.001,1.74,0.901,0.839,1.74,0.901,0.839,2.599,0.767,2.836,1.008,3.845,14019,7042,6977
297,Alonzo Mourning,1997,1.279,1.266,1.264,0.002,0.015,0.826,0.111,0.715,0.446,-0.008,0.102,-0.11,-0.161,0.569,-0.731,-1.085,0.698,0.698,0.033,0.731,0.0,-1.085,-0.463,-0.622,-1.085,-0.463,-0.622,1.597,0.389,2.064,2.065,2.069,-0.004,-0.005,1.677,0.308,1.369,0.23,0.162,0.131,0.031,0.19,0.279,-0.088,0.328,0.424,0.424,2.582,3.006,0.0,0.328,-0.063,0.391,0.328,-0.063,0.391,1.523,0.789,3.343,3.331,3.333,-0.002,0.01,2.503,0.419,2.084,0.676,0.154,0.233,-0.079,0.029,0.848,-0.819,-0.757,1.122,1.122,3.737,0.0,-0.757,-0.526,-0.231,-0.757,-0.526,-0.231,3.12,1.178,0.731,3.006,3.737,10623,5307,5316
448,Bo Outlaw,1997,0.157,0.149,0.151,-0.002,0.006,0.864,0.266,0.598,-0.582,-0.131,0.165,-0.296,0.012,0.281,-0.27,-0.332,0.712,0.712,-0.163,0.549,0.0,-0.332,-0.326,-0.006,-0.332,-0.326,-0.006,-0.728,0.301,1.788,1.799,1.798,0.001,-0.01,1.086,0.158,0.928,0.231,0.481,-0.152,0.633,0.35,0.234,0.115,0.706,0.257,0.257,2.844,3.101,0.0,0.706,0.405,0.301,0.706,0.405,0.301,1.896,0.406,1.945,1.949,1.949,0.0,-0.004,1.95,0.424,1.526,-0.351,0.35,0.013,0.337,0.362,0.515,-0.155,0.374,0.969,0.969,3.65,-0.001,0.374,0.079,0.295,0.374,0.079,0.295,1.168,0.707,0.549,3.101,3.649,8472,4234,4238
124,Vlade Divac,1997,3.021,3.035,3.028,0.007,-0.007,1.093,0.553,0.54,0.525,1.41,-0.034,1.444,-0.243,-0.184,-0.06,0.246,-0.787,-0.787,3.024,2.237,0.0,0.246,-0.087,0.333,0.246,-0.087,0.333,3.267,0.968,1.611,1.61,1.612,-0.002,-0.001,1.76,-0.189,1.949,-1.037,0.889,-0.026,0.915,0.45,0.4,0.05,-0.438,-0.496,-0.496,1.623,1.127,0.0,-0.438,-0.217,-0.221,-0.438,-0.217,-0.221,0.119,0.174,4.632,4.645,4.64,0.005,-0.008,2.853,0.364,2.489,-0.512,2.299,-0.06,2.359,0.207,0.216,-0.01,-0.192,-1.283,-1.283,3.364,-0.001,-0.192,-0.304,0.112,-0.192,-0.304,0.112,3.386,1.142,2.237,1.127,3.363,10780,5396,5384
389,Toni Kukoc,1997,1.711,1.697,1.693,0.004,0.018,0.651,0.021,0.63,0.85,0.192,0.076,0.116,0.068,0.079,-0.012,0.78,-0.312,-0.312,2.559,2.247,-0.0,0.78,-0.231,1.011,0.78,-0.231,1.011,2.783,0.603,0.19,0.193,0.194,-0.001,-0.004,0.205,0.024,0.181,-0.638,0.627,0.074,0.553,-0.04,0.008,-0.048,0.787,0.156,0.156,0.937,1.093,0.0,0.787,0.572,0.215,0.787,0.572,0.215,2.292,0.173,1.901,1.89,1.887,0.003,0.014,0.856,0.045,0.811,0.212,0.819,0.15,0.669,0.028,0.087,-0.06,1.567,-0.156,-0.156,3.34,-0.0,1.567,0.341,1.226,1.567,0.341,1.226,5.075,0.776,2.247,1.093,3.34,7759,3890,3869
121,Patrick Ewing,1997,1.961,1.955,1.958,-0.003,0.003,1.095,0.189,0.906,1.426,-0.563,-0.374,-0.189,0.81,0.784,0.026,-0.732,-1.382,-1.382,2.039,0.657,0.0,-0.732,-0.502,-0.23,-0.732,-0.502,-0.23,0.955,0.778,2.139,2.152,2.147,0.005,-0.008,1.059,0.179,0.88,0.802,0.286,0.032,0.254,0.025,0.006,0.018,0.031,0.458,0.458,2.195,2.653,0.0,0.031,-0.277,0.308,0.031,-0.277,0.308,1.998,0.819,4.1,4.108,4.105,0.003,-0.005,2.154,0.368,1.786,2.228,-0.277,-0.342,0.065,0.835,0.79,0.044,-0.701,-0.924,-0.924,3.31,0.0,-0.701,-0.779,0.078,-0.701,-0.779,0.078,2.953,1.597,0.657,2.653,3.31,12117,6071,6046
