player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
708,Kevin Garnett,2004,4.377,4.371,4.375,-0.004,0.002,0.793,-0.367,1.16,3.831,-0.249,-0.424,0.175,0.327,0.022,0.301,0.593,0.321,0.321,5.297,5.618,0.0,0.593,0.305,0.288,0.593,0.305,0.288,6.602,0.667,2.447,2.443,2.455,-0.012,-0.008,1.687,0.501,1.186,0.566,0.202,0.019,0.183,0.494,0.462,0.031,0.239,0.558,0.558,3.18,3.738,0.0,0.239,0.257,-0.018,0.239,0.257,-0.018,1.789,0.954,6.824,6.814,6.83,-0.016,-0.006,2.48,0.134,2.346,4.397,-0.047,-0.405,0.358,0.821,0.484,0.332,0.832,0.879,0.879,9.356,0.0,0.832,0.562,0.27,0.832,0.562,0.27,8.391,1.621,5.618,3.738,9.356,53688,26935,26753
1495,Tim Duncan,2004,2.223,2.202,2.199,0.003,0.024,1.149,-0.06,1.209,1.133,-0.083,-0.081,-0.002,-0.101,0.797,-0.906,0.06,0.953,0.953,2.182,3.135,0.0,0.06,-0.324,0.384,0.06,-0.324,0.384,2.005,0.54,3.751,3.749,3.749,0.0,0.002,2.055,0.447,1.608,1.078,0.616,0.216,0.4,0.619,0.629,-0.013,-0.571,0.997,0.997,3.799,4.796,0.0,-0.571,-0.236,-0.335,-0.571,-0.236,-0.335,3.716,1.281,5.974,5.951,5.948,0.003,0.026,3.204,0.387,2.817,2.211,0.533,0.135,0.398,0.518,1.426,-0.919,-0.511,1.95,1.95,7.931,0.0,-0.511,-0.56,0.049,-0.511,-0.56,0.049,5.721,1.821,3.135,4.796,7.931,53848,27007,26841
1717,Dirk Nowitzki,2004,3.799,3.804,3.795,0.009,0.004,0.974,0.093,0.881,1.432,1.389,0.286,1.103,1.338,0.504,0.834,0.95,-0.028,-0.028,6.087,6.059,-0.0,0.95,0.056,0.894,0.95,0.056,0.894,2.067,0.273,0.351,0.349,0.364,-0.015,-0.013,-0.018,-0.123,0.105,0.129,0.253,-0.128,0.381,0.518,0.529,-0.01,0.293,0.261,0.261,1.162,1.423,0.0,0.293,0.32,-0.027,0.293,0.32,-0.027,-0.63,-0.473,4.15,4.153,4.159,-0.006,-0.009,0.956,-0.03,0.986,1.561,1.642,0.158,1.484,1.856,1.033,0.824,1.243,0.233,0.233,7.482,-0.0,1.243,0.376,0.867,1.243,0.376,0.867,1.437,-0.2,6.059,1.423,7.482,53146,26614,26532
406,Shaquille O'Neal,2004,7.067,7.059,7.065,-0.006,0.002,4.818,1.791,3.027,1.083,1.164,-0.344,1.508,-1.021,1.513,-2.537,-0.423,-0.123,-0.123,5.623,5.5,0.0,-0.423,-0.589,0.166,-0.423,-0.589,0.166,6.56,3.672,1.836,1.83,1.813,0.017,0.023,1.217,1.172,0.045,0.315,0.281,0.072,0.209,0.722,0.819,-0.101,-1.436,0.111,0.111,1.122,1.233,0.0,-1.436,-0.673,-0.763,-1.436,-0.673,-0.763,0.423,1.067,8.903,8.889,8.878,0.011,0.025,6.035,2.963,3.072,1.398,1.445,-0.272,1.717,-0.299,2.332,-2.638,-1.859,-0.012,-0.012,6.733,0.0,-1.859,-1.262,-0.597,-1.859,-1.262,-0.597,6.983,4.739,5.5,1.233,6.733,50322,25283,25039
304,John Stockton,2004,2.956,2.947,2.947,0.0,0.009,2.072,1.574,0.498,1.163,-0.288,-0.506,0.218,0.566,0.207,0.359,0.301,0.1,0.1,3.823,3.923,0.0,0.301,0.086,0.215,0.301,0.086,0.215,5.159,2.169,0.278,0.279,0.272,0.007,0.006,-0.153,0.207,-0.36,0.509,-0.084,-0.193,0.109,-0.127,-0.045,-0.081,1.279,0.799,0.799,1.43,2.229,0.0,1.279,0.387,0.892,1.279,0.387,0.892,1.227,0.383,3.234,3.227,3.219,0.008,0.015,1.919,1.781,0.138,1.672,-0.372,-0.699,0.327,0.439,0.162,0.278,1.58,0.899,0.899,6.152,0.0,1.58,0.473,1.107,1.58,0.473,1.107,6.386,2.552,3.923,2.229,6.152,28875,14431,14444
739,Rasheed Wallace,2004,3.712,3.686,3.694,-0.008,0.018,1.59,0.14,1.45,1.754,0.35,0.204,0.146,-0.356,-0.417,0.061,-0.789,-0.261,-0.261,2.567,2.306,0.0,-0.789,-1.125,0.336,-0.789,-1.125,0.336,6.224,1.273,2.407,2.414,2.414,0.0,-0.007,0.924,0.344,0.58,1.528,-0.038,-0.146,0.108,0.262,0.311,-0.05,0.388,0.269,0.269,3.057,3.326,0.0,0.388,-0.079,0.467,0.388,-0.079,0.467,0.79,0.454,6.119,6.1,6.108,-0.008,0.011,2.514,0.484,2.03,3.282,0.312,0.058,0.254,-0.094,-0.106,0.011,-0.401,0.008,0.008,5.632,0.0,-0.401,-1.204,0.803,-0.401,-1.204,0.803,7.014,1.727,2.306,3.326,5.632,44873,22447,22426
1905,Andrei Kirilenko,2004,1.493,1.483,1.477,0.006,0.016,1.543,0.994,0.549,-0.221,0.155,0.011,0.144,1.202,1.188,0.012,-0.204,1.289,1.289,2.491,3.78,-0.0,-0.204,-0.335,0.131,-0.204,-0.335,0.131,-0.047,1.06,1.754,1.757,1.768,-0.011,-0.014,1.313,-0.385,1.698,0.14,0.315,0.157,0.158,-1.002,-0.937,-0.063,1.047,-0.066,-0.066,1.799,1.733,0.0,1.047,0.291,0.756,1.047,0.291,0.756,3.974,0.57,3.247,3.239,3.245,-0.006,0.002,2.856,0.609,2.247,-0.081,0.47,0.168,0.302,0.2,0.251,-0.051,0.843,1.223,1.223,5.513,0.0,0.843,-0.044,0.887,0.843,-0.044,0.887,3.927,1.63,3.78,1.733,5.513,27900,13965,13935
1713,Vince Carter,2004,1.977,1.981,1.993,-0.012,-0.016,0.471,-0.603,1.074,0.425,1.097,0.379,0.718,-0.45,-0.615,0.163,1.43,1.464,1.464,2.957,4.421,0.0,1.43,0.641,0.789,1.43,0.641,0.789,3.658,0.203,1.261,1.253,1.246,0.007,0.015,0.641,0.041,0.6,0.151,0.454,0.014,0.44,0.121,0.13,-0.009,-0.115,-0.178,-0.178,1.267,1.089,0.0,-0.115,0.01,-0.125,-0.115,0.01,-0.125,1.573,0.391,3.238,3.233,3.239,-0.006,-0.001,1.112,-0.562,1.674,0.576,1.551,0.393,1.158,-0.329,-0.485,0.154,1.315,1.286,1.286,5.51,0.001,1.315,0.651,0.664,1.315,0.651,0.664,5.231,0.594,4.421,1.089,5.511,37866,18937,18929
1503,Tracy McGrady,2004,3.129,3.167,3.165,0.002,-0.036,0.593,0.164,0.429,1.067,1.505,0.493,1.012,0.874,0.526,0.346,2.007,0.24,0.24,6.01,6.25,0.0,2.007,0.714,1.293,2.007,0.714,1.293,1.765,0.293,-0.027,-0.036,-0.041,0.005,0.014,-0.592,-0.213,-0.379,0.219,0.332,0.114,0.218,-0.281,-0.285,0.001,0.265,-0.86,-0.86,-0.043,-0.903,0.0,0.265,0.296,-0.031,0.265,0.296,-0.031,0.551,-0.283,3.102,3.131,3.124,0.007,-0.022,0.001,-0.049,0.05,1.286,1.837,0.607,1.23,0.593,0.241,0.347,2.272,-0.62,-0.62,5.347,0.0,2.272,1.01,1.262,2.272,1.01,1.262,2.316,0.01,6.25,-0.903,5.347,47366,23744,23622
1884,Baron Davis,2004,1.163,1.144,1.155,-0.011,0.008,1.341,1.216,0.125,-0.657,0.471,0.681,-0.21,0.312,0.523,-0.213,0.993,0.627,0.627,2.468,3.095,0.0,0.993,0.306,0.687,0.993,0.306,0.687,0.28,1.071,2.101,2.093,2.103,-0.01,-0.002,1.019,-0.085,1.104,0.329,0.755,0.024,0.731,-0.033,0.005,-0.038,0.874,-0.849,-0.849,2.942,2.093,0.0,0.874,0.339,0.535,0.874,0.339,0.535,1.062,0.222,3.264,3.237,3.258,-0.021,0.006,2.36,1.131,1.229,-0.328,1.226,0.705,0.521,0.279,0.528,-0.251,1.867,-0.222,-0.222,5.188,0.0,1.867,0.645,1.222,1.867,0.645,1.222,1.342,1.293,3.095,2.093,5.188,45721,22713,23008
