player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2016,5.839,-0.142,5.981,2.915,0.46,2.455,1.767,0.772,0.995,1.299,0.099,1.2,0.824,0.818,0.003,1.11,-0.791,-0.791,7.773,6.982,0.0,1.11,0.243,0.867,1.11,0.243,0.867,3.461,1.623,1.067,0.055,1.012,0.285,-0.099,0.384,0.349,-0.05,0.399,0.378,-0.01,0.388,0.284,0.146,0.139,0.492,0.297,0.297,1.843,2.14,0.0,0.492,0.542,-0.05,0.492,0.542,-0.05,1.823,0.136,6.906,-0.087,6.993,3.201,0.361,2.84,2.115,0.721,1.394,1.677,0.089,1.588,1.108,0.965,0.142,1.602,-0.494,-0.494,9.122,0.001,1.602,0.785,0.817,1.602,0.785,0.817,5.284,1.758,6.982,2.14,9.123,97797,49039,48758
101108,Chris Paul,2016,3.609,-0.097,3.706,0.865,-0.348,1.213,2.117,0.12,1.997,0.724,0.078,0.646,0.815,0.392,0.423,1.842,-0.444,-0.444,6.266,5.822,0.0,1.842,1.254,0.588,1.842,1.254,0.588,2.282,0.337,0.265,0.016,0.249,0.131,0.277,-0.146,0.232,0.038,0.194,-0.114,-0.052,-0.062,-0.295,-0.22,-0.074,0.858,1.298,1.298,0.828,2.126,-0.0,0.858,0.392,0.466,0.858,0.392,0.466,0.194,0.372,3.875,-0.081,3.956,0.996,-0.071,1.067,2.349,0.158,2.191,0.611,0.026,0.585,0.519,0.171,0.35,2.699,0.854,0.854,7.948,0.001,2.699,1.646,1.053,2.699,1.646,1.053,2.476,0.709,5.822,2.126,7.949,80861,40542,40319
203110,Draymond Green,2016,3.375,-0.041,3.416,0.883,0.204,0.679,0.778,0.825,-0.047,1.755,0.18,1.575,0.315,0.221,0.088,-0.162,-0.018,-0.018,3.528,3.51,-0.0,-0.162,-0.215,0.053,-0.162,-0.215,0.053,3.788,0.849,2.158,0.1,2.058,0.267,0.005,0.262,0.572,0.055,0.517,1.219,0.015,1.204,0.089,0.099,-0.008,0.275,0.067,0.067,2.522,2.589,0.0,0.275,0.359,-0.084,0.275,0.359,-0.084,1.637,0.071,5.534,0.059,5.475,1.151,0.21,0.941,1.351,0.881,0.47,2.973,0.195,2.778,0.404,0.32,0.08,0.114,0.049,0.049,6.099,0.0,0.114,0.144,-0.03,0.114,0.144,-0.03,5.425,0.92,3.51,2.589,6.099,40790,20328,20462
1717,Dirk Nowitzki,2016,3.149,0.174,2.975,-0.067,-0.447,0.38,1.891,-0.567,2.458,1.151,-0.087,1.238,0.991,-0.078,1.066,1.304,-0.591,-0.591,5.444,4.853,0.0,1.304,0.291,1.013,1.304,0.291,1.013,2.11,-0.792,0.614,-0.106,0.72,0.408,0.257,0.151,-0.014,0.29,-0.304,0.326,-0.032,0.358,0.581,0.646,-0.063,-0.601,0.555,0.555,0.594,1.149,0.0,-0.601,-0.462,-0.139,-0.601,-0.462,-0.139,0.393,0.586,3.763,0.068,3.695,0.342,-0.19,0.532,1.877,-0.277,2.154,1.476,-0.12,1.596,1.572,0.567,1.003,0.703,-0.036,-0.036,6.002,0.0,0.703,-0.172,0.875,0.703,-0.172,0.875,2.503,-0.206,4.853,1.149,6.002,80213,40368,39845
201939,Stephen Curry,2016,4.526,0.045,4.481,1.051,0.048,1.003,0.946,0.505,0.441,2.484,0.173,2.311,0.192,-0.22,0.406,0.004,0.07,0.07,4.722,4.792,0.0,0.004,-0.24,0.244,0.004,-0.24,0.244,4.114,0.728,0.54,-0.11,0.65,-0.404,0.166,-0.57,0.85,0.18,0.67,0.204,0.029,0.175,-0.262,-0.232,-0.027,0.489,0.058,0.058,0.767,0.825,-0.0,0.489,0.16,0.329,0.489,0.16,0.329,0.393,0.033,5.063,-0.065,5.128,0.646,0.213,0.433,1.795,0.684,1.111,2.687,0.202,2.485,-0.07,-0.451,0.379,0.493,0.128,0.128,5.617,-0.001,0.493,-0.081,0.574,0.493,-0.081,0.574,4.507,0.761,4.792,0.825,5.616,79498,39779,39719
959,Steve Nash,2016,5.189,-0.006,5.195,1.097,-0.069,1.166,2.43,0.399,2.031,1.668,0.158,1.51,0.638,0.419,0.226,0.782,-1.294,-1.294,6.609,5.315,0.0,0.782,-0.463,1.245,0.782,-0.463,1.245,4.411,1.039,0.226,0.054,0.172,-0.01,0.443,-0.453,0.031,0.39,-0.359,0.151,-0.018,0.169,0.353,0.331,0.021,-0.574,-0.214,-0.214,0.005,-0.209,0.0,-0.574,-0.484,-0.09,-0.574,-0.484,-0.09,0.81,0.204,5.415,0.048,5.367,1.087,0.374,0.713,2.461,0.789,1.672,1.819,0.14,1.679,0.99,0.749,0.246,0.208,-1.508,-1.508,5.106,0.0,0.208,-0.947,1.155,0.208,-0.947,1.155,5.22,1.243,5.315,-0.209,5.106,48141,24127,24014
1938,Manu Ginobili,2016,3.177,0.052,3.125,1.291,0.569,0.722,0.985,1.175,-0.19,0.849,0.236,0.613,1.085,0.846,0.243,0.005,0.042,0.042,4.267,4.309,0.0,0.005,-0.55,0.555,0.005,-0.55,0.555,3.994,1.279,0.071,0.185,-0.114,0.082,0.077,0.005,-0.632,-0.033,-0.599,0.436,0.011,0.425,-0.181,-0.337,0.158,0.668,-0.113,-0.113,0.558,0.445,-0.0,0.668,0.016,0.652,0.668,0.016,0.652,1.763,0.251,3.249,0.237,3.012,1.374,0.646,0.728,0.354,1.142,-0.788,1.284,0.246,1.038,0.905,0.51,0.401,0.674,-0.071,-0.071,4.754,-0.0,0.674,-0.534,1.208,0.674,-0.534,1.208,5.757,1.531,4.309,0.445,4.754,60160,30173,29987
2738,Andre Iguodala,2016,1.189,-0.077,1.266,1.172,0.282,0.89,0.031,0.367,-0.336,0.063,-0.021,0.084,-0.057,0.636,-0.696,0.349,0.067,0.067,1.481,1.548,0.0,0.349,0.376,-0.027,0.349,0.376,-0.027,1.433,1.18,2.357,0.128,2.229,0.521,0.005,0.516,0.82,0.031,0.789,0.888,0.024,0.864,-0.14,-0.153,0.01,0.869,0.043,0.043,3.086,3.129,-0.0,0.869,0.317,0.552,0.869,0.317,0.552,2.931,0.306,3.547,0.051,3.496,1.694,0.288,1.406,0.851,0.398,0.453,0.951,0.003,0.948,-0.197,0.484,-0.685,1.219,0.11,0.11,4.677,-0.0,1.219,0.693,0.526,1.219,0.693,0.526,4.365,1.486,1.548,3.129,4.677,87696,43836,43860
708,Kevin Garnett,2016,-0.072,0.209,-0.281,0.524,0.041,0.483,0.229,-0.679,0.908,-1.034,-0.23,-0.804,0.096,-0.402,0.497,-0.213,-1.341,-1.341,-0.189,-1.53,0.0,-0.213,-0.189,-0.024,-0.213,-0.189,-0.024,2.959,0.696,4.458,-0.135,4.593,1.896,0.193,1.703,1.986,0.176,1.81,0.711,-0.04,0.751,0.363,0.542,-0.18,0.863,0.387,0.387,5.684,6.071,0.0,0.863,0.577,0.286,0.863,0.577,0.286,3.366,1.259,4.386,0.074,4.312,2.42,0.234,2.186,2.215,-0.503,2.718,-0.323,-0.27,-0.053,0.458,0.14,0.318,0.65,-0.954,-0.954,4.541,0.0,0.65,0.387,0.263,0.65,0.387,0.263,6.325,1.955,-1.53,6.071,4.541,54663,27376,27287
200746,LaMarcus Aldridge,2016,0.507,0.261,0.246,0.388,-0.338,0.726,0.003,-0.938,0.941,-0.145,-0.172,0.027,0.226,-0.223,0.451,0.691,1.14,1.14,1.424,2.564,0.0,0.691,0.319,0.372,0.691,0.319,0.372,0.829,-0.134,1.144,-0.224,1.368,0.392,-0.002,0.394,0.549,0.351,0.198,0.427,0.069,0.358,0.374,0.496,-0.12,0.183,0.243,0.243,1.701,1.944,0.0,0.183,0.143,0.04,0.183,0.143,0.04,0.946,0.181,1.651,0.037,1.614,0.78,-0.34,1.12,0.553,-0.587,1.14,0.281,-0.104,0.385,0.6,0.273,0.331,0.875,1.382,1.382,4.508,-0.001,0.875,0.463,0.412,0.875,0.463,0.412,1.775,0.046,2.564,1.944,4.507,84101,42056,42045
