player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
1629029,Luka Doncic,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.471,4773,4746,9519,7.154,-0.022,1.935,0.531,-0.604,0.291,8.485,0.8,9.285,0.804,9.275,4.048,-0.364,0.105,-0.257,-1.666,-0.177,2.487,-0.798,1.689,3.879,-0.157,0.567,0.128,-0.252,0.175,4.193,0.146,4.339,0.0,-0.01,3.106,1.83,1.062,0.342,0.788,0.468,5.998,1.598,7.596
203999,Nikola Jokić,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.667,4803,4778,9581,6.889,-0.39,-0.58,0.666,0.546,1.08,6.855,1.356,8.211,1.35,8.017,5.217,-0.35,-0.034,0.382,0.305,0.871,5.488,0.903,6.391,3.243,-0.474,-0.136,0.164,0.157,0.458,3.264,0.148,3.413,0.0,-0.194,1.672,-0.546,0.241,-0.04,0.284,0.209,1.367,0.453,1.82
202710,Jimmy Butler III,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.365,4247,4238,8485,3.117,-0.568,2.476,1.751,0.884,0.376,6.477,1.559,8.036,1.552,7.917,-0.165,-1.855,0.599,1.104,1.572,0.272,2.006,-0.479,1.527,1.831,-0.212,0.677,0.376,0.278,0.191,2.785,0.355,3.14,0.0,-0.119,3.282,1.877,-0.688,1.287,0.647,0.104,4.471,2.038,6.509
1628983,Shai Gilgeous-Alexander,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.56,5096,5105,10201,4.996,0.591,1.99,0.877,-0.52,-0.232,6.466,1.236,7.702,1.241,7.801,2.26,0.061,0.734,0.698,-0.074,-0.53,2.92,0.229,3.149,2.495,0.171,0.539,0.201,-0.207,-0.062,2.826,0.309,3.136,0.0,0.099,2.736,1.256,-0.446,0.53,0.179,0.298,3.546,1.007,4.553
202695,Kawhi Leonard,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.179,3528,3522,7050,3.841,0.742,2.25,0.639,-0.896,0.362,5.195,1.743,6.938,1.753,6.932,1.642,0.062,1.611,0.086,0.125,0.808,3.378,0.956,4.334,1.987,0.325,0.523,0.144,-0.543,0.102,1.968,0.571,2.539,0.0,-0.006,2.199,0.639,-1.021,0.68,0.553,-0.446,1.817,0.787,2.604
203507,Giannis Antetokounmpo,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.412,4297,4264,8561,3.32,2.493,0.06,-0.827,0.912,0.657,4.292,2.323,6.615,2.315,6.727,1.643,1.182,0.317,-0.647,0.71,0.227,2.67,0.762,3.432,1.968,1.223,-0.008,-0.215,0.492,0.34,2.452,1.348,3.799,0.0,0.112,1.677,-0.257,0.202,1.311,-0.18,0.43,1.622,1.561,3.183
203081,Damian Lillard,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.842,4304,4303,8607,7.131,-0.835,1.453,-0.339,-0.736,-0.19,7.848,-1.364,6.484,-1.355,6.487,4.313,-0.218,0.601,-0.384,-0.405,-0.153,4.509,-0.755,3.754,3.682,-0.571,0.35,-0.094,-0.349,-0.115,3.682,-0.779,2.903,0.0,0.003,2.818,0.852,-0.331,-0.617,0.045,-0.037,3.339,-0.609,2.73
201939,Stephen Curry,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.125,4157,4165,8322,5.802,-0.098,0.216,-0.139,0.157,0.477,6.175,0.24,6.415,0.229,6.354,3.407,-0.666,-0.175,0.424,-0.566,0.152,2.666,-0.09,2.576,2.931,-0.026,0.03,-0.081,0.135,0.277,3.096,0.169,3.265,0.0,-0.061,2.395,0.391,0.723,0.568,-0.563,0.325,3.509,0.33,3.839
1630169,Tyrese Haliburton,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.479,3923,3917,7840,4.998,-0.424,2.405,0.794,-0.872,-0.518,6.531,-0.148,6.383,-0.124,6.355,2.635,-0.481,0.782,0.188,-1.205,0.105,2.212,-0.188,2.024,2.711,-0.267,0.601,0.176,-0.361,-0.298,2.95,-0.389,2.561,0.0,-0.028,2.363,1.623,0.333,0.057,0.606,-0.623,4.319,0.04,4.359
203954,Joel Embiid,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.945,4559,4529,9088,6.312,1.502,-0.554,-0.466,-1.013,0.55,4.745,1.586,6.331,1.601,6.546,4.616,2.032,-0.38,0.206,-1.652,-0.197,2.584,2.041,4.625,3.312,0.452,-0.105,-0.179,-0.445,0.289,2.762,0.562,3.324,0.0,0.215,1.696,-0.174,0.639,-0.53,-0.672,0.747,2.161,-0.455,1.706
203076,Anthony Davis,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.047,4007,3983,7990,1.766,2.514,0.018,-0.402,1.262,0.907,3.046,3.019,6.065,3.021,6.068,0.364,1.948,0.293,0.066,0.173,0.818,0.83,2.832,3.662,1.132,1.009,0.028,-0.126,0.651,0.41,1.81,1.293,3.104,0.0,0.003,1.402,-0.275,1.089,0.566,-0.468,0.089,2.216,0.187,2.403
1628973,Jalen Brunson,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.062,4778,4754,9532,3.814,-1.017,2.503,0.979,-0.295,0.039,6.022,0.001,6.023,-0.036,6.026,1.845,-1.379,0.9,-0.139,0.995,0.349,3.74,-1.169,2.571,2.193,-0.453,0.655,0.221,-0.151,-0.011,2.696,-0.243,2.453,-0.0,0.003,1.969,1.603,-1.29,0.362,1.118,-0.31,2.282,1.17,3.452
1628369,Jayson Tatum,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.088,5588,5581,11169,4.413,0.752,0.982,-0.332,-0.286,0.458,5.109,0.878,5.987,0.88,5.968,2.999,0.716,0.623,-0.402,0.163,0.018,3.785,0.332,4.117,2.436,0.238,0.239,-0.084,-0.287,0.288,2.388,0.442,2.83,0.0,-0.019,1.414,0.359,-0.449,0.036,0.07,0.44,1.324,0.546,1.87
1629630,Ja Morant,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.26,4114,4089,8203,2.4,1.388,1.543,0.206,0.384,-0.032,4.327,1.562,5.889,1.56,5.82,0.552,2.046,-0.013,-0.056,0.006,-0.414,0.545,1.576,2.121,1.287,0.521,0.401,0.057,0.257,-0.003,1.946,0.574,2.52,0.0,-0.069,1.848,1.556,0.378,-0.658,0.262,0.382,3.782,-0.014,3.768
201950,Jrue Holiday,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.393,4615,4560,9175,2.766,1.757,0.68,0.228,-0.073,0.233,3.373,2.218,5.591,2.197,5.59,1.815,1.602,0.793,0.077,0.207,0.54,2.815,2.219,5.034,1.602,0.82,0.126,0.022,-0.052,0.065,1.675,0.907,2.582,0.0,-0.001,0.951,-0.113,-0.28,0.155,0.151,-0.307,0.558,-0.001,0.557
1628378,Donovan Mitchell,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.658,4840,4820,9660,3.997,-0.152,1.075,0.585,-0.362,0.294,4.71,0.727,5.437,0.7,5.358,0.088,-0.627,0.43,0.177,0.474,0.752,0.992,0.302,1.294,2.429,0.017,0.288,0.11,-0.264,0.003,2.453,0.131,2.584,0.0,-0.079,3.909,0.645,-0.836,0.475,0.408,-0.458,3.718,0.425,4.143
1626164,Devin Booker,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.423,3718,3721,7439,4.167,-0.002,1.273,-0.122,-0.084,-0.173,5.356,-0.297,5.059,-0.3,5.123,3.828,0.56,0.375,0.141,0.68,-0.897,4.883,-0.196,4.687,2.0,-0.125,0.353,-0.066,-0.1,0.001,2.253,-0.19,2.064,0.0,0.064,0.339,0.898,-0.764,-0.562,-0.263,0.724,0.473,-0.101,0.372
201142,Kevin Durant,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.553,3392,3378,6770,4.736,1.978,-0.276,-0.602,-0.973,0.152,3.487,1.528,5.015,1.571,5.124,3.08,1.022,-0.295,0.211,-0.181,0.151,2.604,1.384,3.988,2.372,0.912,-0.062,-0.185,-0.588,0.078,1.722,0.805,2.527,0.0,0.109,1.656,0.019,-0.792,0.956,-0.813,0.001,0.883,0.144,1.027
201935,James Harden,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.087,4225,4214,8439,3.589,0.267,0.745,0.306,-0.089,0.181,4.245,0.754,4.999,0.762,4.849,1.847,-0.186,0.613,-0.051,0.446,0.26,2.906,0.023,2.929,1.978,0.032,0.181,0.046,-0.185,0.051,1.973,0.129,2.102,0.0,-0.15,1.742,0.132,-0.535,0.453,0.357,-0.079,1.339,0.731,2.07
2544,LeBron James,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.725,4113,4117,8230,3.051,0.863,1.055,-0.315,-0.255,0.306,3.851,0.854,4.705,0.869,4.594,2.34,1.474,0.208,-0.262,0.589,0.153,3.137,1.365,4.502,1.546,0.146,0.301,-0.102,-0.258,0.186,1.589,0.23,1.819,0.0,-0.111,0.711,0.847,-0.844,-0.611,-0.053,0.153,0.714,-0.511,0.203
1629636,Darius Garland,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.563,4873,4847,9720,2.835,0.014,0.968,0.886,-0.136,-0.041,3.667,0.859,4.526,0.858,4.421,2.309,0.299,0.755,0.621,-0.48,0.386,2.584,1.306,3.89,1.454,0.031,0.228,0.172,0.008,-0.124,1.69,0.079,1.769,0.0,-0.105,0.526,0.213,0.344,-0.285,0.265,-0.427,1.083,-0.447,0.636
1628368,De'Aaron Fox,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.079,5119,5112,10231,3.114,-0.95,1.815,0.25,0.062,0.223,4.991,-0.477,4.514,-0.506,4.573,1.197,-1.473,0.804,-0.551,0.958,0.28,2.959,-1.744,1.215,2.023,-0.541,0.444,0.066,-0.114,0.052,2.354,-0.423,1.931,0.0,0.059,1.917,1.011,-0.896,0.523,0.801,-0.057,2.032,1.267,3.299
1628374,Lauri Markkanen,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.967,4714,4715,9429,2.821,1.052,0.2,-0.734,0.913,0.133,3.934,0.451,4.385,0.47,4.437,1.414,0.798,0.037,-0.211,0.524,0.32,1.975,0.907,2.882,1.621,0.426,0.043,-0.208,0.47,0.064,2.135,0.282,2.417,0.0,0.052,1.407,0.163,0.389,0.254,-0.523,-0.187,1.959,-0.456,1.503
101108,Chris Paul,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.818,3792,3803,7595,1.056,0.638,2.21,0.753,-0.398,0.055,2.868,1.446,4.314,1.443,4.261,-0.112,0.755,0.89,-0.074,-0.533,-0.182,0.245,0.499,0.744,0.78,0.207,0.572,0.175,-0.083,0.054,1.269,0.436,1.706,0.0,-0.053,1.168,1.32,0.135,-0.117,0.827,0.237,2.623,0.947,3.57
204001,Kristaps Porzingis,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.444,4319,4319,8638,3.343,2.284,-0.244,-0.662,-0.667,0.252,2.432,1.874,4.306,1.862,4.306,3.009,1.151,-0.106,-0.692,-1.21,-0.003,1.693,0.456,2.149,1.636,0.949,-0.038,-0.177,-0.326,0.161,1.272,0.933,2.206,0.0,0.0,0.334,-0.138,0.543,1.133,0.03,0.255,0.739,1.418,2.157
202681,Kyrie Irving,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.915,4547,4525,9072,3.138,0.858,1.802,-0.374,-1.02,-0.199,3.92,0.285,4.205,0.266,4.181,2.789,0.339,0.436,-0.19,-0.767,-0.134,2.458,0.015,2.473,1.562,0.339,0.476,-0.103,-0.558,-0.105,1.48,0.131,1.611,0.0,-0.024,0.349,1.366,-0.253,0.519,-0.184,-0.065,1.462,0.27,1.732
1629027,Trae Young,2023,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.655,5408,5369,10777,4.923,-0.554,0.406,0.456,-0.595,-0.52,4.734,-0.618,4.116,-0.602,4.053,2.697,-0.395,0.125,0.406,-1.005,-0.485,1.817,-0.474,1.343,2.497,-0.43,0.127,0.067,-0.15,-0.249,2.474,-0.613,1.861,-0.0,-0.063,2.226,0.281,0.41,-0.159,0.05,-0.035,2.917,-0.144,2.773
