player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
363,Christian Laettner,1997,-0.550,0.560,1.340,-0.220,-0.800,0.150,-0.400,0.230,0.090,0.140,0.461,0.258,0.203,2.129,0.090,0.800,-0.320,0.310,0.230,0.770,1.400,2.420,2.140,0.280,0.031,0.118,-0.087,-0.071,0.691,2.451,2.820,2.380,5.200,0.000,12366,6189,6177
896,Tim Hardaway,1997,-2.630,0.830,3.110,0.160,-0.480,-0.200,1.690,0.330,0.470,-0.140,1.999,0.869,1.130,0.691,1.030,0.140,0.480,0.240,-1.510,0.830,2.470,1.560,1.610,-0.050,0.094,0.159,-0.065,0.496,2.329,1.654,3.020,2.150,5.170,0.000,13551,6766,6785
893,Michael Jordan,1997,-2.560,0.530,0.310,-0.090,2.250,1.020,0.900,0.540,0.740,-0.200,1.230,0.647,0.583,1.580,0.780,0.850,-0.120,0.290,-0.660,-0.320,1.270,0.990,0.780,0.210,0.122,-0.007,0.129,0.648,1.770,1.112,3.350,1.760,5.120,0.010,14259,7138,7121
937,Scottie Pippen,1997,-0.510,0.110,0.030,0.270,0.480,1.030,2.840,1.350,1.640,-0.290,1.201,0.509,0.692,1.419,0.400,0.640,-0.420,0.290,0.020,0.050,0.560,1.150,0.790,0.360,0.104,-0.096,0.200,-0.224,2.551,1.254,3.970,1.030,5.000,0.000,13746,6878,6868
371,Terry Mills,1997,-1.720,1.510,3.700,0.260,-1.980,0.210,1.150,3.290,3.010,0.280,0.879,0.755,0.124,-0.679,0.800,0.410,-0.400,0.190,-0.400,0.110,0.380,1.160,1.070,0.090,-0.189,-0.173,-0.016,0.249,4.169,0.971,3.490,1.220,4.700,-0.010,7460,3755,3705
302,Mookie Blaylock,1997,0.490,0.240,2.510,0.160,-3.000,-0.220,0.160,1.070,0.900,0.170,1.473,0.662,0.811,0.897,0.440,0.880,-0.140,0.230,-0.310,0.130,1.280,1.060,1.080,-0.020,0.287,0.063,0.224,-0.107,2.543,1.347,3.440,1.240,4.680,0.000,12302,6159,6143
204,Jeff Hornacek,1997,-0.130,1.130,-0.480,0.360,0.610,1.100,2.400,2.880,2.400,0.480,0.432,0.136,0.296,0.098,0.880,0.260,-0.310,0.250,-0.570,-0.120,1.800,0.020,0.340,-0.320,0.465,0.211,0.254,0.425,3.312,0.485,3.410,0.910,4.330,0.010,12065,6050,6015
731,Greg Ostertag,1997,2.820,1.280,-1.860,0.430,-0.960,0.540,4.430,1.520,1.620,-0.100,-0.655,-0.627,-0.028,1.145,1.380,0.890,0.010,-0.330,-1.390,0.320,0.630,1.040,0.860,0.180,-0.077,0.019,-0.096,1.057,0.865,0.963,2.010,2.020,4.030,0.000,8090,4039,4051
252,Karl Malone,1997,1.990,2.110,-1.800,0.220,-0.200,0.660,2.570,3.270,2.200,1.070,0.245,-0.661,0.906,0.415,0.740,0.430,-0.400,0.110,-0.340,-0.220,1.600,-0.240,0.260,-0.500,0.167,-0.084,0.251,0.133,3.515,-0.073,3.930,0.060,3.990,0.000,14021,7028,6993
448,Bo Outlaw,1997,1.020,1.530,0.640,-0.220,-1.650,-0.420,-0.560,1.110,0.850,0.260,-0.431,-0.380,-0.051,-0.029,0.310,0.750,-0.830,0.540,0.530,0.210,1.880,2.120,1.810,0.310,0.752,0.423,0.329,0.098,0.679,2.872,0.650,2.970,3.610,-0.010,8329,4163,4166
56,Gary Payton,1997,0.740,0.690,1.710,0.080,-2.450,-0.020,1.880,1.530,1.580,-0.050,1.322,0.376,0.946,-0.212,1.030,0.230,-1.410,-0.220,0.380,0.550,0.350,0.450,0.520,-0.070,0.759,0.619,0.140,-0.299,2.852,1.209,2.640,0.910,3.560,0.010,13808,6964,6844
297,Alonzo Mourning,1997,-0.230,1.360,0.890,0.170,-0.670,0.610,1.680,1.600,1.280,0.320,-0.925,-0.359,-0.566,-0.155,1.550,0.800,0.680,-0.120,-2.230,0.500,1.160,1.870,1.780,0.090,0.288,-0.049,0.337,0.872,0.675,2.158,0.520,3.030,3.560,0.010,10460,5226,5234
23,Dennis Rodman,1997,0.140,-0.910,-0.330,0.060,0.190,0.830,2.200,0.040,0.040,-0.000,1.123,0.613,0.510,0.867,-0.300,0.560,-0.160,0.350,0.460,0.100,1.970,1.300,1.130,0.170,-0.320,-0.228,-0.092,0.370,1.163,0.980,2.030,1.350,3.390,0.010,8904,4433,4471
177,Muggsy Bogues,1997,2.320,-0.010,-0.830,0.720,-1.490,2.340,5.600,2.750,3.060,-0.310,0.659,0.152,0.507,-0.209,-1.890,1.380,0.300,-0.060,1.600,-1.830,-1.180,0.070,-0.320,0.390,-0.053,-0.126,0.073,0.153,3.409,0.017,3.200,0.170,3.370,0.000,6946,3467,3479
