player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
893,Michael Jordan,1997,1.152,0.212,0.94,0.212,-0.261,0.473,0.754,-0.296,1.05,-0.026,0.032,-0.058,0.172,-0.2,0.373,1.059,1.394,1.394,2.383,3.777,0.0,1.059,0.633,0.426,1.059,0.633,0.426,1.014,-0.234,0.949,-0.02,0.969,0.496,0.088,0.408,0.184,0.053,0.131,0.289,-0.022,0.311,0.247,0.05,0.198,0.373,0.146,0.146,1.569,1.715,0.0,0.373,0.016,0.357,0.373,0.016,0.357,1.725,0.611,2.1,0.192,1.908,0.707,-0.174,0.881,0.938,-0.243,1.181,0.263,0.01,0.253,0.42,-0.15,0.571,1.432,1.54,1.54,5.492,-0.001,1.432,0.649,0.783,1.432,0.649,0.783,2.738,0.378,3.777,1.715,5.491,14431,7218,7213
896,Tim Hardaway,1997,0.763,0.113,0.65,-0.165,-0.295,0.13,0.523,0.074,0.449,0.292,0.22,0.072,-0.149,0.066,-0.215,2.041,0.506,0.506,2.655,3.161,0.0,2.041,0.735,1.306,2.041,0.735,1.306,1.302,-0.404,1.951,-0.157,2.108,0.214,0.102,0.112,1.023,0.21,0.813,0.871,0.047,0.824,-0.147,-0.053,-0.094,0.013,0.29,0.29,1.817,2.107,0.0,0.013,0.128,-0.115,0.013,0.128,-0.115,2.51,0.507,2.714,-0.044,2.758,0.049,-0.193,0.242,1.546,0.284,1.262,1.163,0.267,0.896,-0.296,0.013,-0.309,2.053,0.796,0.796,5.268,0.0,2.053,0.863,1.19,2.053,0.863,1.19,3.812,0.103,3.161,2.107,5.268,13853,6921,6932
937,Scottie Pippen,1997,2.394,0.081,2.313,0.375,-0.087,0.462,1.314,-0.091,1.405,0.624,0.027,0.597,-0.21,-0.119,-0.092,1.332,0.541,0.541,3.516,4.057,0.0,1.332,0.517,0.815,1.332,0.517,0.815,2.758,0.279,1.034,0.053,0.981,0.45,0.071,0.379,0.198,0.026,0.172,0.333,-0.033,0.366,0.187,0.186,0.001,0.131,-0.306,-0.306,1.352,1.046,0.0,0.131,0.015,0.116,0.131,0.015,0.116,0.818,0.351,3.429,0.134,3.295,0.825,-0.016,0.841,1.512,-0.065,1.577,0.958,-0.005,0.963,-0.023,0.067,-0.091,1.463,0.235,0.235,5.103,-0.001,1.463,0.533,0.93,1.463,0.533,0.93,3.575,0.629,4.057,1.046,5.102,13969,6980,6989
363,Christian Laettner,1997,0.213,0.149,0.064,0.241,-0.047,0.288,0.517,0.125,0.392,-0.694,0.097,-0.791,0.692,-0.012,0.707,0.372,1.522,1.522,1.277,2.799,0.0,0.372,0.189,0.183,0.372,0.189,0.183,-0.05,-0.132,2.037,-0.021,2.058,0.293,-0.018,0.311,1.296,0.036,1.26,0.469,-0.036,0.505,0.324,0.441,-0.117,0.158,-0.328,-0.328,2.519,2.191,0.0,0.158,0.151,0.007,0.158,0.151,0.007,1.198,0.089,2.252,0.128,2.124,0.534,-0.065,0.599,1.814,0.162,1.652,-0.224,0.062,-0.286,1.016,0.429,0.59,0.53,1.194,1.194,4.99,-0.001,0.53,0.339,0.191,0.53,0.339,0.191,1.148,-0.043,2.799,2.191,4.989,12542,6261,6281
371,Terry Mills,1997,2.973,0.174,2.799,0.771,-0.171,0.942,0.769,0.212,0.557,1.259,0.263,0.996,0.228,0.132,0.096,0.895,-0.538,-0.538,4.096,3.558,0.0,0.895,0.744,0.151,0.895,0.744,0.151,1.099,-0.698,0.988,0.011,0.977,0.487,0.123,0.364,-0.232,0.055,-0.287,0.722,-0.052,0.774,-0.097,0.072,-0.169,-0.22,0.59,0.59,0.671,1.261,-0.0,-0.22,-0.213,-0.007,-0.22,-0.213,-0.007,0.633,0.588,3.959,0.185,3.774,1.257,-0.048,1.305,0.536,0.266,0.27,1.981,0.211,1.77,0.131,0.204,-0.073,0.675,0.051,0.051,4.819,0.0,0.675,0.532,0.143,0.675,0.532,0.143,1.732,-0.11,3.558,1.261,4.819,7581,3826,3755
302,Mookie Blaylock,1997,1.324,0.018,1.306,0.381,0.051,0.33,0.143,0.42,-0.277,0.782,0.192,0.59,0.379,0.166,0.214,1.25,0.599,0.599,2.953,3.552,-0.0,1.25,0.595,0.655,1.25,0.595,0.655,0.151,0.272,1.343,0.067,1.276,0.692,0.049,0.643,0.32,0.034,0.286,0.264,-0.014,0.278,-0.011,0.004,-0.016,0.259,-0.35,-0.35,1.591,1.241,0.0,0.259,0.059,0.2,0.259,0.059,0.2,1.521,0.574,2.665,0.085,2.58,1.072,0.1,0.972,0.463,0.454,0.009,1.045,0.177,0.868,0.368,0.17,0.198,1.509,0.249,0.249,4.793,-0.0,1.509,0.654,0.855,1.509,0.654,0.855,1.672,0.846,3.552,1.241,4.793,12474,6241,6233
731,Greg Ostertag,1997,2.154,0.37,1.784,1.69,0.295,1.395,0.056,-0.106,0.162,0.038,-0.092,0.13,-0.533,-0.7,0.167,-0.704,1.674,1.674,0.917,2.591,0.0,-0.704,-0.734,0.03,-0.704,-0.734,0.03,5.161,2.251,1.13,-0.115,1.245,1.098,0.092,1.006,0.802,0.179,0.623,-0.655,-0.008,-0.647,0.325,0.341,-0.015,-0.071,0.585,0.585,1.384,1.969,0.0,-0.071,-0.103,0.032,-0.071,-0.103,0.032,0.364,0.586,3.284,0.255,3.029,2.788,0.387,2.401,0.859,0.073,0.786,-0.618,-0.101,-0.517,-0.208,-0.359,0.152,-0.775,2.259,2.259,4.56,0.001,-0.775,-0.837,0.062,-0.775,-0.837,0.062,5.525,2.837,2.591,1.969,4.561,8189,4083,4106
252,Karl Malone,1997,2.256,-0.03,2.286,2.154,0.156,1.998,0.456,0.153,0.303,-0.324,-0.142,-0.182,1.538,1.12,0.418,0.474,-0.214,-0.214,4.268,4.054,0.0,0.474,-0.387,0.861,0.474,-0.387,0.861,2.35,1.974,-0.005,0.044,-0.049,0.327,0.108,0.219,-0.373,-0.017,-0.356,-0.003,-0.009,0.006,-0.504,-0.53,0.026,0.374,0.434,0.434,-0.135,0.299,0.0,0.374,-0.028,0.402,0.374,-0.028,0.402,1.651,0.824,2.252,0.014,2.238,2.481,0.264,2.217,0.084,0.137,-0.053,-0.327,-0.151,-0.176,1.034,0.591,0.443,0.848,0.221,0.221,4.353,0.0,0.848,-0.415,1.263,0.848,-0.415,1.263,4.002,2.798,4.054,0.299,4.353,14241,7137,7104
204,Jeff Hornacek,1997,2.794,-0.148,2.942,0.311,0.033,0.278,1.962,0.017,1.945,0.669,-0.09,0.759,1.03,0.499,0.53,0.374,-0.83,-0.83,4.198,3.368,0.0,0.374,0.164,0.21,0.374,0.164,0.21,2.32,0.297,0.32,0.019,0.301,0.139,0.118,0.021,0.13,0.036,0.094,0.032,0.021,0.011,-0.438,-0.337,-0.1,0.275,0.808,0.808,0.157,0.965,-0.0,0.275,0.068,0.207,0.275,0.068,0.207,1.678,0.6,3.115,-0.129,3.244,0.451,0.151,0.3,2.092,0.053,2.039,0.701,-0.07,0.771,0.591,0.162,0.43,0.649,-0.022,-0.022,4.333,0.0,0.649,0.232,0.417,0.649,0.232,0.417,3.998,0.897,3.368,0.965,4.333,12252,6151,6101
56,Gary Payton,1997,2.258,0.173,2.085,1.257,0.114,1.143,0.288,0.255,0.033,0.54,0.102,0.438,0.059,0.051,0.007,1.102,-0.583,-0.583,3.419,2.836,-0.0,1.102,0.302,0.8,1.102,0.302,0.8,2.281,0.272,0.804,0.022,0.782,0.517,0.127,0.39,0.535,-0.099,0.634,-0.27,-0.104,-0.166,-0.14,-0.105,-0.036,0.638,-0.294,-0.294,1.302,1.008,0.0,0.638,0.599,0.039,0.638,0.599,0.039,0.318,0.495,3.062,0.195,2.867,1.774,0.241,1.533,0.823,0.156,0.667,0.27,-0.003,0.273,-0.081,-0.054,-0.029,1.74,-0.877,-0.877,3.844,0.001,1.74,0.901,0.839,1.74,0.901,0.839,2.6,0.767,2.836,1.008,3.845,14019,7042,6977
297,Alonzo Mourning,1997,1.279,0.226,1.053,0.734,0.019,0.715,0.409,0.143,0.266,-0.09,0.02,-0.11,-0.161,0.569,-0.731,-1.085,0.698,0.698,0.033,0.731,0.0,-1.085,-0.463,-0.622,-1.085,-0.463,-0.622,1.597,0.389,2.064,-0.315,2.379,1.495,0.126,1.369,0.817,0.324,0.493,0.067,0.036,0.031,0.19,0.279,-0.088,0.328,0.424,0.424,2.582,3.006,0.0,0.328,-0.063,0.391,0.328,-0.063,0.391,1.523,0.789,3.343,-0.089,3.432,2.229,0.145,2.084,1.226,0.467,0.759,-0.023,0.056,-0.079,0.029,0.849,-0.819,-0.757,1.123,1.123,3.737,0.0,-0.757,-0.526,-0.231,-0.757,-0.526,-0.231,3.12,1.178,0.731,3.006,3.737,10623,5307,5316
448,Bo Outlaw,1997,0.157,-0.026,0.183,0.716,0.118,0.598,-0.292,0.263,-0.555,-0.241,0.055,-0.296,0.012,0.281,-0.27,-0.332,0.712,0.712,-0.163,0.549,0.0,-0.332,-0.326,-0.006,-0.332,-0.326,-0.006,-0.729,0.301,1.788,0.052,1.736,0.993,0.065,0.928,0.174,-0.005,0.179,0.569,-0.064,0.633,0.35,0.234,0.115,0.706,0.257,0.257,2.844,3.101,0.0,0.706,0.405,0.301,0.706,0.405,0.301,1.896,0.406,1.948,0.026,1.922,1.71,0.183,1.527,-0.117,0.259,-0.376,0.329,-0.008,0.337,0.362,0.515,-0.155,0.374,0.969,0.969,3.65,0.0,0.374,0.079,0.295,0.374,0.079,0.295,1.167,0.707,0.549,3.101,3.65,8472,4234,4238
124,Vlade Divac,1997,3.021,0.31,2.711,0.827,0.287,0.54,0.447,0.192,0.255,1.437,-0.007,1.444,-0.243,-0.184,-0.06,0.246,-0.787,-0.787,3.024,2.237,0.0,0.246,-0.087,0.333,0.246,-0.087,0.333,3.267,0.968,1.611,0.099,1.512,1.837,-0.112,1.949,-1.222,-0.101,-1.121,0.897,-0.018,0.915,0.45,0.4,0.05,-0.438,-0.496,-0.496,1.623,1.127,0.0,-0.438,-0.217,-0.221,-0.438,-0.217,-0.221,0.119,0.174,4.629,0.409,4.22,2.662,0.174,2.488,-0.776,0.09,-0.866,2.334,-0.025,2.359,0.207,0.216,-0.01,-0.192,-1.283,-1.283,3.364,-0.001,-0.192,-0.304,0.112,-0.192,-0.304,0.112,3.385,1.143,2.237,1.127,3.363,10780,5396,5384
