player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
893,Michael Jordan,2001,2.423,0.261,2.162,0.473,-0.419,0.892,1.483,-0.228,1.711,0.206,-0.052,0.258,0.838,0.278,0.562,1.925,1.304,1.304,5.186,6.49,0.0,1.925,0.998,0.927,1.925,0.998,0.927,1.111,-0.262,1.272,0.013,1.259,0.606,0.177,0.429,0.463,-0.098,0.561,0.19,-0.006,0.196,0.023,-0.351,0.372,0.48,0.432,0.432,1.775,2.207,0.0,0.48,0.177,0.303,0.48,0.177,0.303,2.453,0.613,3.693,0.274,3.419,1.077,-0.243,1.32,1.946,-0.326,2.272,0.396,-0.058,0.454,0.861,-0.073,0.935,2.405,1.736,1.736,8.697,0.0,2.405,1.175,1.23,2.405,1.175,1.23,3.564,0.351,6.49,2.207,8.697,29091,14571,14520
406,Shaquille O'Neal,2001,6.361,0.739,5.622,3.816,0.799,3.017,0.583,0.104,0.479,1.223,-0.162,1.385,-1.511,0.881,-2.393,-0.255,1.356,1.356,4.595,5.951,0.0,-0.255,-0.551,0.296,-0.255,-0.551,0.296,7.474,3.208,2.178,-0.395,2.573,1.206,0.677,0.529,1.462,0.733,0.729,-0.095,-0.021,-0.074,0.794,0.944,-0.15,-0.663,-0.876,-0.876,2.309,1.433,-0.0,-0.663,-0.186,-0.477,-0.663,-0.186,-0.477,-0.402,1.381,8.539,0.344,8.195,5.022,1.477,3.545,2.045,0.837,1.208,1.128,-0.183,1.311,-0.717,1.824,-2.543,-0.917,0.481,0.481,7.384,0.001,-0.917,-0.736,-0.181,-0.917,-0.736,-0.181,7.072,4.589,5.951,1.433,7.385,55852,28000,27852
304,John Stockton,2001,2.701,-0.133,2.834,1.454,0.544,0.91,1.507,0.119,1.388,-0.127,-0.104,-0.023,0.348,-0.14,0.488,0.71,-0.041,-0.041,3.759,3.718,0.0,0.71,0.035,0.675,0.71,0.035,0.675,5.351,2.02,1.355,0.015,1.34,0.263,0.079,0.184,0.637,-0.033,0.67,0.44,-0.055,0.495,0.167,0.214,-0.048,0.917,0.74,0.74,2.439,3.179,-0.0,0.917,0.181,0.736,0.917,0.181,0.736,1.225,0.36,4.056,-0.118,4.174,1.716,0.622,1.094,2.144,0.086,2.058,0.314,-0.158,0.472,0.515,0.074,0.441,1.626,0.699,0.699,6.897,0.0,1.626,0.216,1.41,1.626,0.216,1.41,6.577,2.38,3.718,3.179,6.897,48615,24333,24282
1713,Vince Carter,2001,2.806,0.165,2.641,1.017,-0.107,1.124,0.683,-0.106,0.789,0.941,0.099,0.842,0.216,-0.033,0.248,1.679,1.433,1.433,4.701,6.134,0.0,1.679,0.6,1.079,1.679,0.6,1.079,4.728,0.312,0.039,-0.065,0.104,0.354,0.156,0.198,-0.35,0.179,-0.529,0.1,0.003,0.097,-0.02,0.218,-0.235,-0.165,0.459,0.459,-0.146,0.313,0.0,-0.165,0.19,-0.355,-0.165,0.19,-0.355,0.434,0.548,2.843,0.1,2.743,1.371,0.049,1.322,0.332,0.073,0.259,1.04,0.101,0.939,0.196,0.185,0.013,1.514,1.892,1.892,6.447,0.0,1.514,0.791,0.723,1.514,0.791,0.723,5.162,0.86,6.134,0.313,6.447,32364,16200,16164
1495,Tim Duncan,2001,3.07,0.131,2.939,0.726,0.078,0.648,1.558,-0.259,1.817,0.655,-0.053,0.708,-0.774,-0.2,-0.579,-0.149,0.463,0.463,2.147,2.61,0.0,-0.149,-0.349,0.2,-0.149,-0.349,0.2,2.538,0.47,3.472,-0.136,3.608,1.987,0.128,1.859,1.423,0.421,1.002,0.198,0.068,0.13,0.483,0.468,0.017,-0.902,0.437,0.437,3.053,3.49,0.0,-0.902,-0.482,-0.42,-0.902,-0.482,-0.42,3.78,1.385,6.543,-0.005,6.548,2.714,0.206,2.508,2.981,0.162,2.819,0.853,0.015,0.838,-0.291,0.268,-0.562,-1.051,0.899,0.899,6.1,0.0,-1.051,-0.832,-0.219,-1.051,-0.832,-0.219,6.318,1.855,2.61,3.49,6.1,47475,23750,23725
1717,Dirk Nowitzki,2001,3.061,-0.014,3.075,1.229,0.294,0.935,0.68,0.233,0.447,1.166,0.163,1.003,0.933,0.064,0.869,0.818,-0.55,-0.55,4.812,4.262,0.0,0.818,0.288,0.53,0.818,0.288,0.53,1.638,0.282,0.856,0.077,0.779,-0.442,-0.322,-0.12,0.545,0.047,0.498,0.676,0.015,0.661,0.404,0.463,-0.059,0.141,-0.179,-0.179,1.401,1.222,0.0,0.141,0.095,0.046,0.141,0.095,0.046,-0.207,-0.716,3.918,0.063,3.855,0.787,-0.028,0.815,1.225,0.28,0.945,1.843,0.178,1.665,1.337,0.527,0.81,0.959,-0.729,-0.729,5.484,0.001,0.959,0.383,0.576,0.959,0.383,0.576,1.432,-0.433,4.262,1.222,5.485,28803,14412,14391
764,David Robinson,2001,0.571,0.429,0.142,1.081,0.487,0.594,-1.069,0.045,-1.114,0.13,-0.089,0.219,0.483,0.597,-0.115,-0.208,0.419,0.419,0.846,1.265,0.0,-0.208,-0.549,0.341,-0.208,-0.549,0.341,2.14,1.279,2.872,-0.174,3.046,1.773,0.483,1.29,1.04,0.67,0.37,0.233,0.063,0.17,0.908,0.936,-0.027,-0.216,0.636,0.636,3.564,4.2,0.0,-0.216,-0.166,-0.05,-0.216,-0.166,-0.05,1.092,1.065,3.442,0.255,3.187,2.854,0.97,1.884,-0.03,0.715,-0.745,0.363,-0.026,0.389,1.391,1.533,-0.143,-0.424,1.055,1.055,5.465,0.0,-0.424,-0.716,0.292,-0.424,-0.716,0.292,3.232,2.344,1.265,4.2,5.465,38833,19445,19388
708,Kevin Garnett,2001,2.304,0.457,1.847,0.275,-0.271,0.546,1.816,-0.597,2.413,-0.244,-0.218,-0.026,-0.161,-0.346,0.183,0.003,0.818,0.818,2.146,2.964,0.0,0.003,-0.083,0.086,0.003,-0.083,0.086,5.513,0.562,2.04,-0.192,2.232,1.232,-0.139,1.371,0.504,0.014,0.49,0.496,0.05,0.446,0.132,0.176,-0.045,0.554,-0.243,-0.243,2.726,2.483,0.0,0.554,0.479,0.075,0.554,0.479,0.075,1.842,0.363,4.343,0.265,4.078,1.507,-0.41,1.917,2.32,-0.583,2.903,0.251,-0.169,0.42,-0.029,-0.17,0.137,0.557,0.574,0.574,5.447,0.0,0.557,0.395,0.162,0.557,0.395,0.162,7.355,0.925,2.964,2.483,5.447,57638,28831,28807
87,Dikembe Mutombo,2001,0.255,0.1,0.155,-0.011,-0.241,0.23,0.382,-0.569,0.951,-0.216,-0.159,-0.057,-0.785,-0.881,0.096,-0.581,1.011,1.011,-1.111,-0.1,0.0,-0.581,0.162,-0.743,-0.581,0.162,-0.743,-0.754,-0.203,4.006,-0.276,4.282,3.642,0.761,2.881,0.215,0.894,-0.679,0.425,-0.009,0.434,1.795,1.978,-0.184,-1.074,0.519,0.519,4.727,5.246,0.0,-1.074,-0.626,-0.448,-1.074,-0.626,-0.448,0.356,1.889,4.26,-0.176,4.436,3.63,0.519,3.111,0.597,0.325,0.272,0.209,-0.168,0.377,1.01,1.098,-0.087,-1.655,1.53,1.53,5.146,-0.001,-1.655,-0.464,-1.191,-1.655,-0.464,-1.191,-0.398,1.686,-0.1,5.246,5.145,54535,27321,27214
56,Gary Payton,2001,2.581,0.209,2.372,1.211,0.297,0.914,0.494,0.768,-0.274,0.667,0.337,0.33,-0.375,-0.199,-0.173,1.958,0.737,0.737,4.164,4.901,0.0,1.958,0.89,1.068,1.958,0.89,1.068,2.672,0.315,-0.301,0.134,-0.435,-0.0,0.303,-0.303,0.015,-0.124,0.139,-0.45,-0.179,-0.271,0.107,0.151,-0.045,0.814,-0.416,-0.416,0.62,0.204,0.0,0.814,0.81,0.004,0.814,0.81,0.004,-1.772,0.333,2.278,0.343,1.935,1.21,0.599,0.611,0.509,0.644,-0.135,0.216,0.158,0.058,-0.268,-0.048,-0.218,2.773,0.321,0.321,5.105,0.0,2.773,1.701,1.072,2.773,1.701,1.072,0.9,0.648,4.901,0.204,5.105,61140,30638,30502
