player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
708,Kevin Garnett,2003,2.399,2.396,2.39,0.006,0.009,0.193,-0.206,0.399,2.35,-0.153,-0.32,0.167,0.137,-0.088,0.225,0.726,1.171,1.171,3.262,4.433,0.0,0.726,0.366,0.36,0.726,0.366,0.36,4.071,0.271,1.693,1.692,1.696,-0.004,-0.003,0.601,0.191,0.41,0.431,0.664,-0.139,0.803,0.17,0.202,-0.032,0.133,-0.064,-0.064,1.996,1.932,0.0,0.133,-0.01,0.143,0.133,-0.01,0.143,1.001,0.172,4.092,4.088,4.086,0.002,0.006,0.794,-0.015,0.809,2.781,0.511,-0.459,0.97,0.307,0.114,0.193,0.859,1.107,1.107,6.365,0.0,0.859,0.356,0.503,0.859,0.356,0.503,5.072,0.443,4.433,1.932,6.365,13658,6866,6792
1495,Tim Duncan,2003,1.634,1.624,1.617,0.007,0.017,0.527,0.143,0.384,1.042,0.048,0.277,-0.229,0.352,0.922,-0.572,0.592,0.751,0.751,2.578,3.329,0.0,0.592,0.028,0.564,0.592,0.028,0.564,1.339,0.574,2.071,2.079,2.077,0.002,-0.006,0.945,0.107,0.838,0.305,0.827,0.175,0.652,0.364,0.268,0.094,-0.278,0.307,0.307,2.157,2.464,0.0,-0.278,-0.22,-0.058,-0.278,-0.22,-0.058,2.216,0.562,3.705,3.703,3.694,0.009,0.011,1.472,0.25,1.222,1.347,0.875,0.452,0.423,0.716,1.19,-0.478,0.314,1.058,1.058,5.793,0.001,0.314,-0.192,0.506,0.314,-0.192,0.506,3.555,1.136,3.329,2.464,5.794,15674,7872,7802
1717,Dirk Nowitzki,2003,1.989,1.994,1.998,-0.004,-0.009,0.09,-0.353,0.443,1.064,0.844,0.24,0.604,1.296,0.546,0.754,1.553,-0.135,-0.135,4.838,4.703,0.0,1.553,0.674,0.879,1.553,0.674,0.879,0.798,-0.343,0.471,0.475,0.479,-0.004,-0.008,0.277,-0.085,0.362,0.207,-0.005,-0.1,0.095,0.249,0.117,0.131,0.373,-0.021,-0.021,1.093,1.072,0.0,0.373,0.296,0.077,0.373,0.296,0.077,-0.068,-0.156,2.46,2.468,2.477,-0.009,-0.017,0.367,-0.438,0.805,1.271,0.839,0.14,0.699,1.545,0.663,0.885,1.926,-0.156,-0.156,5.775,0.0,1.926,0.97,0.956,1.926,0.97,0.956,0.73,-0.499,4.703,1.072,5.775,14788,7410,7378
1503,Tracy McGrady,2003,2.751,2.764,2.76,0.004,-0.009,-0.064,0.056,-0.12,0.609,2.215,0.71,1.505,1.006,0.596,0.411,1.028,0.421,0.421,4.785,5.206,0.0,1.028,0.318,0.71,1.028,0.318,0.71,0.641,-0.212,-0.802,-0.805,-0.809,0.004,0.007,-0.673,-0.149,-0.524,-0.229,0.093,0.004,0.089,-0.313,-0.329,0.016,0.336,0.083,0.083,-0.779,-0.696,0.0,0.336,0.395,-0.059,0.336,0.395,-0.059,0.669,-0.238,1.949,1.96,1.951,0.009,-0.002,-0.737,-0.093,-0.644,0.38,2.308,0.714,1.594,0.693,0.267,0.427,1.364,0.504,0.504,4.51,-0.0,1.364,0.713,0.651,1.364,0.713,0.651,1.31,-0.45,5.206,-0.696,4.51,12689,6351,6338
406,Shaquille O'Neal,2003,5.126,5.141,5.138,0.003,-0.012,2.701,1.074,1.627,1.28,1.157,-0.238,1.395,-0.121,0.74,-0.862,-0.07,-0.622,-0.622,4.935,4.313,-0.0,-0.07,-0.083,0.013,-0.07,-0.083,0.013,4.264,2.08,-0.36,-0.366,-0.368,0.002,0.008,0.466,0.68,-0.214,-0.18,-0.654,-0.05,-0.604,0.368,0.325,0.043,-0.508,0.333,0.333,-0.5,-0.167,-0.0,-0.508,-0.196,-0.312,-0.508,-0.196,-0.312,-0.826,0.54,4.766,4.776,4.77,0.006,-0.004,3.167,1.754,1.413,1.1,0.503,-0.288,0.791,0.247,1.065,-0.819,-0.578,-0.289,-0.289,4.146,0.001,-0.578,-0.279,-0.299,-0.578,-0.279,-0.299,3.438,2.62,4.313,-0.167,4.147,11644,5853,5791
717,Arvydas Sabonis,2003,2.2,2.209,2.205,0.004,-0.005,0.655,0.485,0.17,1.326,0.224,-0.258,0.482,0.161,-0.036,0.196,0.233,-0.125,-0.125,2.594,2.469,-0.0,0.233,-0.183,0.416,0.233,-0.183,0.416,4.003,1.203,1.044,1.034,1.037,-0.003,0.007,0.63,0.216,0.414,-0.266,0.673,-0.104,0.777,-0.093,-0.076,-0.017,0.475,0.044,0.044,1.426,1.47,-0.0,0.475,0.319,0.156,0.475,0.319,0.156,0.345,0.412,3.244,3.243,3.242,0.001,0.002,1.285,0.701,0.584,1.06,0.897,-0.362,1.259,0.068,-0.112,0.179,0.708,-0.081,-0.081,3.939,-0.001,0.708,0.136,0.572,0.708,0.136,0.572,4.348,1.615,2.469,1.47,3.938,4825,2427,2398
714,Michael Finley,2003,0.925,0.931,0.937,-0.006,-0.012,-0.683,-0.327,-0.356,0.77,0.85,0.156,0.694,-0.035,-0.509,0.478,1.104,0.611,0.611,1.994,2.605,-0.0,1.104,0.336,0.768,1.104,0.336,0.768,0.129,-0.323,1.171,1.166,1.17,-0.004,0.001,0.191,-0.05,0.241,0.84,0.139,-0.087,0.226,-0.075,0.029,-0.104,0.341,-0.122,-0.122,1.437,1.315,0.0,0.341,0.365,-0.024,0.341,0.365,-0.024,1.304,0.253,2.096,2.097,2.107,-0.01,-0.011,-0.492,-0.377,-0.115,1.61,0.989,0.069,0.92,-0.11,-0.48,0.374,1.445,0.489,0.489,3.92,-0.0,1.445,0.701,0.744,1.445,0.701,0.744,1.433,-0.07,2.605,1.315,3.92,13320,6679,6641
467,Jason Kidd,2003,0.397,0.4,0.396,0.004,0.001,0.795,0.472,0.323,-0.312,-0.087,0.202,-0.289,0.701,0.344,0.353,0.206,0.365,0.365,1.304,1.669,0.0,0.206,-0.081,0.287,0.206,-0.081,0.287,2.339,1.325,0.923,0.933,0.927,0.006,-0.004,0.742,0.03,0.712,0.387,-0.202,-0.006,-0.196,0.124,0.123,0.002,0.36,0.341,0.341,1.407,1.748,0.0,0.36,0.176,0.184,0.36,0.176,0.184,0.698,0.237,1.32,1.332,1.323,0.009,-0.003,1.537,0.502,1.035,0.075,-0.289,0.196,-0.485,0.825,0.467,0.355,0.566,0.706,0.706,3.417,0.001,0.566,0.095,0.471,0.566,0.095,0.471,3.037,1.562,1.669,1.748,3.418,14767,7396,7371
978,Peja Stojakovic,2003,2.606,2.607,2.597,0.01,0.009,1.589,0.288,1.301,0.661,0.347,0.208,0.139,0.209,-0.027,0.235,0.659,-0.555,-0.555,3.474,2.919,0.0,0.659,0.281,0.378,0.659,0.281,0.378,2.734,0.926,0.594,0.6,0.605,-0.005,-0.011,0.257,0.311,-0.054,-0.164,0.512,0.125,0.387,0.312,0.347,-0.034,-0.154,-0.328,-0.328,0.752,0.424,0.0,-0.154,-0.028,-0.126,-0.154,-0.028,-0.126,0.445,0.124,3.2,3.207,3.202,0.005,-0.002,1.846,0.599,1.247,0.497,0.859,0.333,0.526,0.521,0.32,0.201,0.505,-0.883,-0.883,3.343,0.0,0.505,0.253,0.252,0.505,0.253,0.252,3.179,1.05,2.919,0.424,3.343,11581,5801,5780
739,Rasheed Wallace,2003,2.478,2.479,2.48,-0.001,-0.002,0.858,-0.009,0.867,0.96,0.662,0.227,0.435,-0.302,-0.152,-0.15,-0.238,-0.216,-0.216,1.938,1.722,-0.0,-0.238,-0.658,0.42,-0.238,-0.658,0.42,2.826,0.772,0.897,0.897,0.896,0.001,0.001,0.437,0.177,0.26,0.218,0.241,-0.007,0.248,0.417,0.351,0.067,0.266,-0.27,-0.27,1.58,1.31,0.0,0.266,-0.129,0.395,0.266,-0.129,0.395,-0.065,0.312,3.375,3.376,3.376,0.0,-0.001,1.295,0.168,1.127,1.178,0.903,0.22,0.683,0.115,0.199,-0.083,0.028,-0.486,-0.486,3.032,0.0,0.028,-0.787,0.815,0.028,-0.787,0.815,2.761,1.084,1.722,1.31,3.032,10805,5411,5394
57,Doug Christie,2003,1.937,1.931,1.925,0.006,0.012,1.172,0.246,0.926,-0.22,0.973,-0.16,1.133,-0.395,-0.532,0.136,0.786,-1.0,-1.0,2.328,1.328,-0.0,0.786,0.266,0.52,0.786,0.266,0.52,2.583,0.725,0.445,0.443,0.445,-0.002,0.0,-0.446,0.064,-0.51,0.694,0.197,0.009,0.188,0.263,0.135,0.128,0.72,0.264,0.264,1.428,1.692,0.0,0.72,0.542,0.178,0.72,0.542,0.178,0.234,-0.031,2.382,2.373,2.37,0.003,0.012,0.726,0.31,0.416,0.474,1.17,-0.151,1.321,-0.132,-0.397,0.264,1.506,-0.736,-0.736,3.02,-0.0,1.506,0.808,0.698,1.506,0.808,0.698,2.817,0.694,1.328,1.692,3.02,12364,6191,6173
1938,Manu Ginobili,2003,-0.769,-0.765,-0.767,0.002,-0.002,0.402,0.461,-0.059,-1.178,0.009,0.234,-0.225,0.483,0.957,-0.474,0.356,0.739,0.739,0.07,0.809,0.0,0.356,0.521,-0.165,0.356,0.521,-0.165,-0.396,0.47,0.879,0.872,0.866,0.006,0.013,0.07,-0.169,0.239,0.276,0.52,-0.148,0.668,0.079,0.08,-0.0,0.707,0.51,0.51,1.665,2.175,0.0,0.707,0.215,0.492,0.707,0.215,0.492,1.897,0.416,0.11,0.107,0.099,0.008,0.011,0.472,0.292,0.18,-0.902,0.529,0.086,0.443,0.562,1.037,-0.474,1.063,1.249,1.249,2.984,0.0,1.063,0.736,0.327,1.063,0.736,0.327,1.501,0.886,0.809,2.175,2.984,7956,3979,3977
