player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
304,John Stockton,2002,3.282,0.08,3.202,2.191,1.081,1.11,1.402,0.325,1.077,-0.391,-0.193,-0.198,0.604,0.214,0.388,0.261,-0.208,-0.208,4.147,3.939,0.0,0.261,-0.212,0.473,0.261,-0.212,0.473,4.487,2.468,0.534,-0.002,0.536,-0.134,0.035,-0.169,0.635,-0.04,0.675,0.035,-0.048,0.083,-0.07,0.047,-0.117,1.315,0.865,0.865,1.779,2.644,0.0,1.315,0.395,0.92,1.315,0.395,0.92,1.806,0.272,3.816,0.078,3.738,2.057,1.116,0.941,2.037,0.285,1.752,-0.356,-0.241,-0.115,0.533,0.26,0.271,1.576,0.657,0.657,6.583,0.0,1.576,0.183,1.393,1.576,0.183,1.393,6.293,2.74,3.939,2.644,6.583,19807,9894,9913
1717,Dirk Nowitzki,2002,3.56,0.293,3.267,0.607,0.238,0.369,1.366,0.383,0.983,1.294,0.165,1.129,1.019,0.282,0.737,0.714,-0.153,-0.153,5.293,5.14,0.0,0.714,-0.138,0.852,0.714,-0.138,0.852,1.238,0.124,0.255,-0.054,0.309,-0.368,-0.337,-0.031,0.067,-0.104,0.171,0.61,-0.012,0.622,0.396,0.456,-0.062,0.178,0.274,0.274,0.829,1.103,0.0,0.178,0.288,-0.11,0.178,0.288,-0.11,-0.124,-0.64,3.815,0.239,3.576,0.238,-0.1,0.338,1.434,0.28,1.154,1.904,0.153,1.751,1.415,0.738,0.675,0.893,0.121,0.121,6.243,0.0,0.893,0.15,0.743,0.893,0.15,0.743,1.115,-0.516,5.14,1.103,6.243,26191,13112,13079
1495,Tim Duncan,2002,2.105,0.305,1.8,1.438,-0.068,1.506,-0.166,-0.049,-0.117,0.528,-0.041,0.569,0.055,0.545,-0.491,0.146,0.074,0.074,2.306,2.38,0.0,0.146,-0.177,0.323,0.146,-0.177,0.323,0.953,0.345,3.125,-0.022,3.147,1.529,0.141,1.388,1.076,0.292,0.784,0.542,0.079,0.463,0.518,0.603,-0.085,-0.432,0.644,0.644,3.211,3.855,0.0,-0.432,-0.117,-0.315,-0.432,-0.117,-0.315,3.521,1.123,5.23,0.283,4.947,2.968,0.074,2.894,0.909,0.242,0.667,1.07,0.038,1.032,0.574,1.148,-0.577,-0.286,0.719,0.719,6.235,0.001,-0.286,-0.294,0.008,-0.286,-0.294,0.008,4.475,1.467,2.38,3.855,6.236,27491,13784,13707
406,Shaquille O'Neal,2002,5.502,0.387,5.115,3.573,0.836,2.737,0.967,0.391,0.576,0.575,-0.137,0.712,-0.935,1.215,-2.152,-0.153,-0.206,-0.206,4.414,4.208,0.0,-0.153,-0.309,0.156,-0.153,-0.309,0.156,5.438,2.93,1.292,-0.257,1.549,0.525,0.634,-0.109,0.722,0.509,0.213,0.302,-0.009,0.311,0.615,0.647,-0.033,-0.727,-0.006,-0.006,1.18,1.174,-0.0,-0.727,-0.227,-0.5,-0.727,-0.227,-0.5,0.614,1.097,6.793,0.13,6.663,4.098,1.47,2.628,1.689,0.899,0.79,0.876,-0.147,1.023,-0.32,1.862,-2.184,-0.88,-0.212,-0.212,5.382,-0.0,-0.88,-0.536,-0.344,-0.88,-0.536,-0.344,6.051,4.027,4.208,1.174,5.382,25873,13001,12872
136,P.J. Brown,2002,2.535,0.111,2.424,0.47,-0.245,0.715,0.829,-0.346,1.175,1.125,-0.144,1.269,0.227,-0.02,0.249,0.101,0.57,0.57,2.863,3.433,0.0,0.101,-0.191,0.292,0.101,-0.191,0.292,3.194,0.112,0.713,-0.247,0.96,0.954,-0.136,1.09,0.595,0.106,0.489,-0.589,0.033,-0.622,0.259,0.437,-0.18,0.344,0.15,0.15,1.316,1.466,0.0,0.344,-0.038,0.382,0.344,-0.038,0.382,-0.103,0.33,3.246,-0.136,3.382,1.424,-0.381,1.805,1.422,-0.241,1.663,0.536,-0.111,0.647,0.487,0.417,0.069,0.445,0.72,0.72,4.899,0.0,0.445,-0.229,0.674,0.445,-0.229,0.674,3.091,0.442,3.433,1.466,4.899,22563,11133,11430
977,Kobe Bryant,2002,1.064,0.034,1.03,-0.036,-0.077,0.041,1.598,-0.13,1.728,-0.532,-0.062,-0.47,0.599,-0.091,0.692,0.69,1.642,1.642,2.353,3.995,0.0,0.69,0.489,0.201,0.69,0.489,0.201,-0.741,-0.121,0.895,0.149,0.746,0.237,0.076,0.161,0.18,-0.038,0.218,0.329,-0.006,0.335,-0.07,-0.216,0.146,-0.196,0.07,0.07,0.629,0.699,-0.0,-0.196,0.128,-0.324,-0.196,0.128,-0.324,2.297,0.365,1.958,0.183,1.775,0.201,-0.001,0.202,1.777,-0.168,1.945,-0.203,-0.068,-0.135,0.528,-0.307,0.838,0.494,1.712,1.712,4.694,0.0,0.494,0.616,-0.122,0.494,0.616,-0.122,1.555,0.244,3.995,0.699,4.694,27942,14025,13917
1503,Tracy McGrady,2002,1.917,0.539,1.378,0.322,0.119,0.203,0.724,0.075,0.649,0.332,0.06,0.272,0.247,0.18,0.067,1.662,0.17,0.17,3.826,3.996,0.0,1.662,0.366,1.296,1.662,0.366,1.296,1.38,0.367,0.912,-0.127,1.039,0.205,-0.019,0.224,0.519,0.02,0.499,0.315,0.049,0.266,-0.432,-0.352,-0.081,0.653,-0.568,-0.568,1.133,0.565,-0.0,0.653,0.292,0.361,0.653,0.292,0.361,0.934,-0.057,2.829,0.412,2.417,0.527,0.1,0.427,1.243,0.095,1.148,0.647,0.109,0.538,-0.185,-0.172,-0.014,2.314,-0.398,-0.398,4.561,0.0,2.314,0.657,1.657,2.314,0.657,1.657,2.313,0.31,3.996,0.565,4.561,24472,12298,12174
951,Ray Allen,2002,3.043,0.107,2.936,0.681,-0.066,0.747,0.547,0.528,0.019,1.708,0.397,1.311,0.554,-0.048,0.6,0.084,0.417,0.417,3.681,4.098,-0.0,0.084,-0.061,0.145,0.084,-0.061,0.145,2.955,-0.088,0.308,-0.001,0.309,0.413,-0.209,0.622,0.063,-0.121,0.184,-0.167,0.021,-0.188,-0.102,-0.068,-0.034,0.094,0.048,0.048,0.3,0.348,-0.0,0.094,0.304,-0.21,0.094,0.304,-0.21,0.434,-0.049,3.35,0.106,3.244,1.094,-0.275,1.369,0.61,0.407,0.203,1.54,0.417,1.123,0.452,-0.116,0.566,0.178,0.466,0.466,4.446,0.001,0.178,0.243,-0.065,0.178,0.243,-0.065,3.388,-0.137,4.098,0.348,4.447,24344,12172,12172
1740,Rashard Lewis,2002,3.158,-0.114,3.272,0.923,-0.083,1.006,1.162,0.162,1.0,1.187,0.135,1.052,0.301,0.003,0.3,0.502,0.388,0.388,3.961,4.349,0.0,0.502,0.426,0.076,0.502,0.426,0.076,3.055,0.194,-0.698,0.039,-0.737,0.181,0.245,-0.064,-0.578,-0.012,-0.566,-0.34,-0.126,-0.214,0.328,0.233,0.094,0.121,0.292,0.292,-0.249,0.043,-0.0,0.121,0.229,-0.108,0.121,0.229,-0.108,-0.07,0.602,2.46,-0.075,2.535,1.104,0.161,0.943,0.584,0.15,0.434,0.847,0.009,0.838,0.629,0.236,0.394,0.623,0.679,0.679,4.392,0.0,0.623,0.655,-0.032,0.623,0.655,-0.032,2.985,0.796,4.349,0.043,4.392,20381,10220,10161
1884,Baron Davis,2002,1.259,0.095,1.164,0.911,0.614,0.297,0.079,0.619,-0.54,0.174,0.141,0.033,0.482,0.535,-0.054,0.573,1.148,1.148,2.314,3.462,0.0,0.573,0.344,0.229,0.573,0.344,0.229,1.261,0.937,1.532,-0.578,2.11,0.645,-0.281,0.926,0.867,0.051,0.816,0.598,0.059,0.539,-0.134,-0.099,-0.037,0.383,-0.898,-0.898,1.781,0.883,-0.0,0.383,0.168,0.215,0.383,0.168,0.215,0.747,0.021,2.791,-0.483,3.274,1.555,0.332,1.223,0.947,0.671,0.276,0.772,0.2,0.572,0.348,0.435,-0.09,0.957,0.25,0.25,4.345,0.0,0.957,0.513,0.444,0.957,0.513,0.444,2.008,0.958,3.462,0.883,4.345,27072,13379,13693
1713,Vince Carter,2002,1.392,0.087,1.305,0.492,-0.235,0.727,0.094,0.011,0.083,0.719,0.165,0.554,-0.271,-0.368,0.095,1.079,1.764,1.764,2.2,3.964,-0.0,1.079,0.474,0.605,1.079,0.474,0.605,2.633,0.317,0.228,-0.142,0.37,0.083,-0.057,0.14,0.089,0.025,0.064,0.198,0.022,0.176,-0.024,0.075,-0.099,-0.013,0.046,0.046,0.191,0.237,0.0,-0.013,0.063,-0.076,-0.013,0.063,-0.076,0.738,0.135,1.619,-0.055,1.674,0.575,-0.292,0.867,0.183,0.036,0.147,0.916,0.186,0.73,-0.295,-0.293,-0.004,1.066,1.81,1.81,4.201,-0.0,1.066,0.537,0.529,1.066,0.537,0.529,3.372,0.452,3.964,0.237,4.201,22164,11093,11071
708,Kevin Garnett,2002,2.287,0.188,2.099,0.739,-0.182,0.921,1.601,-0.296,1.897,-0.241,-0.119,-0.122,0.185,0.055,0.128,0.263,0.19,0.19,2.735,2.925,0.0,0.263,0.243,0.02,0.263,0.243,0.02,4.413,0.501,0.33,-0.007,0.337,0.541,0.069,0.472,0.126,0.152,-0.026,-0.33,0.02,-0.35,0.261,0.33,-0.071,0.262,0.402,0.402,0.853,1.255,0.0,0.262,0.315,-0.053,0.262,0.315,-0.053,0.367,0.276,2.618,0.181,2.437,1.281,-0.113,1.394,1.727,-0.144,1.871,-0.571,-0.099,-0.472,0.446,0.385,0.057,0.524,0.592,0.592,4.18,0.0,0.524,0.559,-0.035,0.524,0.559,-0.035,4.78,0.777,2.925,1.255,4.18,25124,12588,12536
965,Derek Fisher,2002,-0.203,-0.31,0.107,-0.771,-0.173,-0.598,0.123,0.274,-0.151,0.755,0.127,0.628,0.758,0.571,0.185,1.006,0.951,0.951,1.561,2.512,0.0,1.006,0.445,0.561,1.006,0.445,0.561,1.367,-0.389,0.797,0.144,0.653,0.469,0.29,0.179,0.081,-0.042,0.123,0.103,-0.027,0.13,-0.357,-0.562,0.206,0.431,0.613,0.613,0.871,1.484,0.0,0.431,0.126,0.305,0.431,0.126,0.305,0.783,0.383,0.594,-0.166,0.76,-0.302,0.117,-0.419,0.204,0.232,-0.028,0.858,0.1,0.758,0.401,0.009,0.391,1.437,1.564,1.564,3.996,0.0,1.437,0.571,0.866,1.437,0.571,0.866,2.15,-0.006,2.512,1.484,3.996,14893,7470,7423
947,Allen Iverson,2002,0.28,0.015,0.265,0.831,0.102,0.729,-0.429,0.278,-0.707,-0.137,-0.009,-0.128,1.037,1.033,0.004,1.508,0.038,0.038,2.825,2.863,0.0,1.508,0.607,0.901,1.508,0.607,0.901,-1.487,0.007,0.143,0.185,-0.042,-0.455,-0.012,-0.443,0.198,0.047,0.151,0.215,-0.034,0.249,0.341,0.426,-0.086,0.473,0.113,0.113,0.957,1.07,0.0,0.473,0.233,0.24,0.473,0.233,0.24,-0.275,-0.205,0.423,0.2,0.223,0.376,0.09,0.286,-0.231,0.325,-0.556,0.078,-0.043,0.121,1.379,1.459,-0.082,1.981,0.151,0.151,3.933,0.0,1.981,0.839,1.142,1.981,0.839,1.142,-1.762,-0.198,2.863,1.07,3.933,25290,12685,12605
