player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2014,5.258,5.265,5.294,-0.029,-0.036,2.954,0.846,2.108,1.226,1.114,0.337,0.777,1.179,1.225,-0.047,1.387,-0.995,-0.995,7.824,6.829,0.0,1.387,0.429,0.958,1.387,0.429,0.958,2.067,1.615,0.275,0.283,0.287,-0.004,-0.012,0.262,-0.134,0.396,0.067,-0.042,-0.09,0.048,0.149,-0.04,0.191,0.601,0.213,0.213,1.025,1.238,0.0,0.601,0.619,-0.018,0.601,0.619,-0.018,1.66,0.054,5.533,5.549,5.581,-0.032,-0.048,3.216,0.712,2.504,1.293,1.072,0.247,0.825,1.328,1.185,0.144,1.988,-0.782,-0.782,8.067,0.0,1.988,1.048,0.94,1.988,1.048,0.94,3.727,1.669,6.829,1.238,8.067,67126,33666,33460
1717,Dirk Nowitzki,2014,4.275,4.298,4.268,0.03,0.007,0.023,-0.438,0.461,3.186,1.059,-0.363,1.422,1.274,0.125,1.15,1.262,-0.99,-0.99,6.811,5.821,0.0,1.262,0.337,0.925,1.262,0.337,0.925,2.536,-0.396,0.704,0.699,0.702,-0.003,0.002,0.498,0.381,0.117,-0.453,0.657,-0.064,0.721,0.496,0.545,-0.049,-0.375,0.836,0.836,0.825,1.661,0.0,-0.375,-0.121,-0.254,-0.375,-0.121,-0.254,0.601,0.308,4.979,4.997,4.97,0.027,0.009,0.521,-0.057,0.578,2.733,1.716,-0.427,2.143,1.77,0.67,1.101,0.887,-0.154,-0.154,7.482,0.0,0.887,0.216,0.671,0.887,0.216,0.671,3.137,-0.088,5.821,1.661,7.482,49450,24834,24616
101108,Chris Paul,2014,2.7,2.694,2.723,-0.029,-0.023,0.714,-0.397,1.111,1.51,0.499,0.335,0.164,0.718,0.499,0.218,1.709,-0.341,-0.341,5.127,4.786,-0.0,1.709,1.169,0.54,1.709,1.169,0.54,1.782,0.244,-0.686,-0.689,-0.692,0.003,0.006,-0.228,0.212,-0.44,0.196,-0.66,-0.153,-0.507,-0.428,-0.345,-0.082,1.338,1.353,1.353,0.224,1.577,0.0,1.338,0.549,0.789,1.338,0.549,0.789,-0.154,0.116,2.014,2.005,2.031,-0.026,-0.017,0.486,-0.185,0.671,1.706,-0.161,0.182,-0.343,0.29,0.154,0.136,3.047,1.012,1.012,6.363,0.0,3.047,1.718,1.329,3.047,1.718,1.329,1.628,0.36,4.786,1.577,6.363,48338,24213,24125
201142,Kevin Durant,2014,2.172,2.17,2.166,0.004,0.006,1.429,0.324,1.105,0.913,-0.176,0.169,-0.345,1.979,1.116,0.863,0.491,0.615,0.615,4.642,5.257,0.0,0.491,0.726,-0.235,0.491,0.726,-0.235,0.276,0.363,1.51,1.509,1.518,-0.009,-0.008,0.364,-0.281,0.645,1.127,0.027,-0.148,0.175,-0.221,-0.126,-0.095,-0.614,-0.216,-0.216,0.675,0.459,0.0,-0.614,-0.177,-0.437,-0.614,-0.177,-0.437,2.01,0.382,3.682,3.679,3.684,-0.005,-0.002,1.793,0.043,1.75,2.04,-0.149,0.021,-0.17,1.758,0.99,0.768,-0.123,0.399,0.399,5.716,0.001,-0.123,0.549,-0.672,-0.123,0.549,-0.672,2.286,0.745,5.257,0.459,5.717,71093,35601,35492
1938,Manu Ginobili,2014,3.503,3.521,3.526,-0.005,-0.023,1.999,1.074,0.925,0.08,1.447,0.943,0.504,0.997,0.628,0.37,0.218,0.257,0.257,4.718,4.975,0.0,0.218,-0.463,0.681,0.218,-0.463,0.681,4.415,1.448,-0.124,-0.129,-0.14,0.011,0.016,-0.108,-0.001,-0.107,-0.421,0.389,0.068,0.321,-0.089,-0.276,0.187,0.51,-0.036,-0.036,0.297,0.261,-0.0,0.51,0.052,0.458,0.51,0.052,0.458,1.756,0.221,3.379,3.392,3.386,0.006,-0.007,1.891,1.073,0.818,-0.341,1.836,1.011,0.825,0.908,0.352,0.557,0.728,0.221,0.221,5.236,0.0,0.728,-0.411,1.139,0.728,-0.411,1.139,6.171,1.669,4.975,0.261,5.236,41740,20946,20794
201939,Stephen Curry,2014,4.119,4.11,4.1,0.01,0.019,0.64,-0.238,0.878,1.187,2.273,0.395,1.878,-0.037,-0.413,0.379,0.227,-0.127,-0.127,4.309,4.182,0.0,0.227,-0.115,0.342,0.227,-0.115,0.342,3.217,0.534,0.53,0.517,0.543,-0.026,-0.013,-0.137,0.399,-0.536,0.691,-0.011,0.033,-0.044,-0.204,-0.181,-0.021,0.673,-0.18,-0.18,0.999,0.819,-0.0,0.673,0.183,0.49,0.673,0.183,0.49,0.207,0.163,4.649,4.627,4.643,-0.016,0.006,0.503,0.161,0.342,1.878,2.262,0.428,1.834,-0.241,-0.594,0.358,0.9,-0.307,-0.307,5.001,0.0,0.9,0.068,0.832,0.9,0.068,0.832,3.424,0.697,4.182,0.819,5.001,50382,25198,25184
2548,Dwyane Wade,2014,2.817,2.815,2.816,-0.001,0.001,2.358,1.15,1.208,0.916,-0.458,-0.501,0.043,0.792,0.613,0.178,0.594,-0.05,-0.05,4.203,4.153,-0.0,0.594,-0.092,0.686,0.594,-0.092,0.686,0.392,1.346,0.48,0.486,0.486,0.0,-0.006,0.718,-0.026,0.744,-0.317,0.085,-0.158,0.243,0.026,0.11,-0.08,0.33,-0.115,-0.115,0.836,0.721,-0.0,0.33,0.713,-0.383,0.33,0.713,-0.383,0.7,0.514,3.297,3.301,3.302,-0.001,-0.005,3.076,1.124,1.952,0.599,-0.373,-0.659,0.286,0.818,0.723,0.098,0.924,-0.165,-0.165,4.874,-0.0,0.924,0.621,0.303,0.924,0.621,0.303,1.092,1.86,4.153,0.721,4.874,53297,26692,26605
2555,Nick Collison,2014,0.756,0.778,0.782,-0.004,-0.026,-0.438,-0.106,-0.332,0.341,0.879,0.105,0.774,0.204,0.011,0.192,-0.093,1.424,1.424,0.867,2.291,0.0,-0.093,0.271,-0.364,-0.093,0.271,-0.364,1.747,-0.007,1.112,1.115,1.099,0.016,0.013,0.955,1.093,-0.138,0.425,-0.281,-0.097,-0.184,0.072,-0.145,0.218,1.187,0.055,0.055,2.371,2.426,-0.0,1.187,0.202,0.985,1.187,0.202,0.985,1.289,0.776,1.868,1.893,1.881,0.012,-0.013,0.517,0.987,-0.47,0.766,0.598,0.008,0.59,0.276,-0.134,0.41,1.094,1.479,1.479,4.717,0.001,1.094,0.473,0.621,1.094,0.473,0.621,3.036,0.769,2.291,2.426,4.718,33391,16683,16708
1495,Tim Duncan,2014,0.354,0.383,0.377,0.006,-0.023,0.121,0.036,0.085,1.35,-1.094,-1.036,-0.058,0.085,0.065,0.021,0.306,-0.369,-0.369,0.745,0.376,0.0,0.306,-0.076,0.382,0.306,-0.076,0.382,2.063,0.804,3.219,3.217,3.2,0.017,0.019,2.662,0.679,1.983,0.577,-0.039,0.41,-0.449,0.817,0.791,0.025,-0.68,0.747,0.747,3.356,4.103,0.0,-0.68,-0.238,-0.442,-0.68,-0.238,-0.442,1.617,0.987,3.573,3.601,3.577,0.024,-0.004,2.783,0.715,2.068,1.927,-1.133,-0.626,-0.507,0.902,0.856,0.046,-0.374,0.378,0.378,4.479,0.0,-0.374,-0.314,-0.06,-0.374,-0.314,-0.06,3.68,1.791,0.376,4.103,4.479,48518,24389,24129
2760,Anderson Varejao,2014,1.352,1.349,1.352,-0.003,0.0,-0.053,-0.092,0.039,0.788,0.617,-0.007,0.624,0.024,0.079,-0.056,-0.098,0.604,0.604,1.278,1.882,-0.0,-0.098,-0.196,0.098,-0.098,-0.196,0.098,2.186,0.309,0.862,0.858,0.888,-0.03,-0.026,0.611,0.27,0.341,0.172,0.105,-0.301,0.406,0.217,0.231,-0.015,0.795,0.573,0.573,1.874,2.447,0.0,0.795,0.443,0.352,0.795,0.443,0.352,-0.068,0.297,2.214,2.207,2.24,-0.033,-0.026,0.558,0.178,0.38,0.96,0.722,-0.308,1.03,0.241,0.31,-0.071,0.697,1.177,1.177,4.329,-0.001,0.697,0.247,0.45,0.697,0.247,0.45,2.118,0.606,1.882,2.447,4.328,25479,12746,12733
