player_id,player_name,Latest_Year,TOV_SC_ALLOCATION_POLICY,TOV_SC_TRANSFER_MULTIPLIER,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
304,John Stockton,2002,full_possession_v1,1.1815207978987747,3.253,3.25,3.241,0.009,0.012,2.687,1.406,1.281,1.106,-0.552,-0.398,-0.154,0.485,-0.007,0.484,0.564,-0.29,-0.29,4.302,4.012,0.0,0.564,-0.059,0.623,0.564,-0.059,0.623,4.572,2.304,1.061,1.056,1.056,0.0,0.005,0.449,0.303,0.146,0.393,0.214,-0.147,0.361,0.034,0.099,-0.062,1.485,0.943,0.943,2.58,3.523,0.0,1.485,0.275,1.21,1.485,0.275,1.21,1.92,0.599,4.314,4.306,4.297,0.009,0.017,3.136,1.709,1.427,1.499,-0.338,-0.545,0.207,0.519,0.092,0.422,2.049,0.653,0.653,7.535,0.0,2.049,0.216,1.833,2.049,0.216,1.833,6.492,2.903,4.012,3.523,7.535,45548,22774,22774
1495,Tim Duncan,2002,full_possession_v1,1.1815207978987747,2.879,2.884,2.882,0.002,-0.003,0.956,0.081,0.875,1.483,0.443,-0.184,0.627,-0.519,-0.15,-0.37,0.161,0.693,0.693,2.521,3.214,0.0,0.161,-0.326,0.487,0.161,-0.326,0.487,2.804,0.623,3.593,3.601,3.595,0.006,-0.002,2.33,0.3,2.03,0.759,0.506,0.252,0.254,0.73,0.739,-0.009,-0.829,0.73,0.73,3.494,4.224,0.0,-0.829,-0.451,-0.378,-0.829,-0.451,-0.378,4.057,1.469,6.472,6.485,6.477,0.008,-0.005,3.286,0.381,2.905,2.242,0.949,0.068,0.881,0.211,0.589,-0.379,-0.668,1.423,1.423,7.438,-0.0,-0.668,-0.777,0.109,-0.668,-0.777,0.109,6.861,2.092,3.214,4.224,7.438,61216,30644,30572
406,Shaquille O'Neal,2002,full_possession_v1,1.1815207978987747,6.425,6.411,6.396,0.015,0.029,4.313,1.664,2.649,1.228,0.855,-0.346,1.201,-1.4,0.966,-2.371,-0.32,1.247,1.247,4.705,5.952,0.0,-0.32,-0.66,0.34,-0.32,-0.66,0.34,7.317,3.393,2.024,2.028,2.03,-0.002,-0.006,1.504,1.392,0.112,0.493,0.033,0.068,-0.035,1.083,1.351,-0.269,-1.033,-0.614,-0.614,2.074,1.46,-0.0,-1.033,-0.291,-0.742,-1.033,-0.291,-0.742,-0.557,1.227,8.449,8.439,8.426,0.013,0.023,5.817,3.056,2.761,1.721,0.888,-0.278,1.166,-0.317,2.317,-2.64,-1.353,0.633,0.633,7.412,-0.0,-1.353,-0.951,-0.402,-1.353,-0.951,-0.402,6.76,4.62,5.952,1.46,7.412,59590,29908,29682
1713,Vince Carter,2002,full_possession_v1,1.1815207978987747,2.79,2.797,2.769,0.028,0.021,0.592,-0.427,1.019,1.068,1.109,0.268,0.841,-0.037,-0.298,0.253,1.83,1.481,1.481,4.583,6.064,0.0,1.83,0.872,0.958,1.83,0.872,0.958,4.463,0.291,0.473,0.484,0.479,0.005,-0.006,0.353,0.151,0.202,-0.047,0.173,-0.045,0.218,-0.215,-0.049,-0.163,-0.077,0.051,0.051,0.181,0.232,0.0,-0.077,0.228,-0.305,-0.077,0.228,-0.305,0.834,0.412,3.263,3.281,3.248,0.033,0.015,0.945,-0.276,1.221,1.021,1.282,0.223,1.059,-0.252,-0.347,0.09,1.753,1.532,1.532,6.296,0.0,1.753,1.1,0.653,1.753,1.1,0.653,5.297,0.703,6.064,0.232,6.296,41233,20632,20601
87,Dikembe Mutombo,2002,full_possession_v1,1.1815207978987747,0.561,0.571,0.579,-0.008,-0.018,0.089,-0.283,0.372,1.073,-0.583,-0.518,-0.065,-0.295,-0.542,0.252,-0.645,1.497,1.497,-0.379,1.118,0.0,-0.645,0.109,-0.754,-0.645,0.109,-0.754,-0.95,0.006,3.952,3.956,3.956,0.0,-0.004,4.208,1.665,2.543,-0.79,0.538,0.121,0.417,1.696,1.928,-0.234,-1.586,0.902,0.902,4.062,4.964,0.0,-1.586,-0.807,-0.779,-1.586,-0.807,-0.779,0.292,1.942,4.513,4.526,4.535,-0.009,-0.022,4.297,1.382,2.915,0.283,-0.045,-0.397,0.352,1.401,1.386,0.018,-2.231,2.399,2.399,6.082,0.001,-2.231,-0.698,-1.533,-2.231,-0.698,-1.533,-0.658,1.948,1.118,4.964,6.083,53871,26992,26879
708,Kevin Garnett,2002,full_possession_v1,1.1815207978987747,2.64,2.644,2.633,0.011,0.007,0.178,-0.484,0.662,3.145,-0.69,-0.544,-0.146,0.001,-0.176,0.177,0.392,0.598,0.598,3.033,3.631,0.0,0.392,0.132,0.26,0.392,0.132,0.26,6.319,0.545,1.503,1.513,1.524,-0.011,-0.021,0.985,0.025,0.96,0.255,0.284,0.003,0.281,0.285,0.369,-0.087,0.281,0.168,0.168,2.069,2.237,0.0,0.281,0.357,-0.076,0.281,0.357,-0.076,0.949,0.391,4.143,4.157,4.157,0.0,-0.014,1.163,-0.459,1.622,3.4,-0.406,-0.541,0.135,0.286,0.193,0.09,0.673,0.766,0.766,5.868,0.0,0.673,0.489,0.184,0.673,0.489,0.184,7.268,0.936,3.631,2.237,5.868,58455,29248,29207
893,Michael Jordan,2002,full_possession_v1,1.1815207978987747,0.872,0.862,0.88,-0.018,-0.008,0.27,-0.454,0.724,1.03,-0.42,-0.673,0.253,0.547,0.171,0.384,2.336,0.682,0.682,3.755,4.437,0.0,2.336,1.237,1.099,2.336,1.237,1.099,1.473,-0.128,0.057,0.051,0.041,0.01,0.016,0.248,0.381,-0.133,0.101,-0.308,0.035,-0.343,0.34,0.08,0.255,0.134,0.614,0.614,0.531,1.145,0.0,0.134,0.063,0.071,0.134,0.063,0.071,1.24,0.511,0.929,0.913,0.921,-0.008,0.008,0.518,-0.073,0.591,1.131,-0.728,-0.638,-0.09,0.887,0.251,0.639,2.47,1.296,1.296,5.582,-0.0,2.47,1.3,1.17,2.47,1.3,1.17,2.713,0.383,4.437,1.145,5.582,22264,11166,11098
1718,Paul Pierce,2002,full_possession_v1,1.1815207978987747,3.801,3.787,3.775,0.012,0.026,1.094,0.569,0.525,0.562,2.119,0.877,1.242,1.018,1.046,-0.037,0.384,-0.944,-0.944,5.203,4.259,0.0,0.384,0.04,0.344,0.384,0.04,0.344,2.007,0.419,0.079,0.088,0.088,0.0,-0.009,1.135,0.454,0.681,-0.684,-0.363,-0.282,-0.081,0.445,0.631,-0.181,0.275,0.502,0.502,0.799,1.301,-0.0,0.275,0.441,-0.165,0.275,0.441,-0.165,-0.448,0.805,3.88,3.876,3.863,0.013,0.017,2.229,1.023,1.206,-0.122,1.756,0.595,1.161,1.463,1.677,-0.218,0.659,-0.442,-0.442,5.56,0.001,0.659,0.481,0.179,0.659,0.481,0.179,1.559,1.224,4.259,1.301,5.561,43641,21855,21786
739,Rasheed Wallace,2002,full_possession_v1,1.1815207978987747,2.621,2.634,2.613,0.021,0.008,0.764,0.254,0.51,1.988,-0.139,0.071,-0.21,0.205,0.172,0.025,-0.754,-0.392,-0.392,2.072,1.68,-0.0,-0.754,-0.838,0.084,-0.754,-0.838,0.084,3.624,0.941,2.426,2.427,2.434,-0.007,-0.008,1.731,0.408,1.323,0.817,-0.114,-0.255,0.141,-0.105,-0.116,0.011,0.729,0.812,0.812,3.05,3.862,0.0,0.729,-0.008,0.737,0.729,-0.008,0.737,2.289,1.1,5.047,5.061,5.047,0.014,0.0,2.495,0.662,1.833,2.805,-0.253,-0.184,-0.069,0.1,0.056,0.036,-0.025,0.42,0.42,5.542,-0.001,-0.025,-0.846,0.821,-0.025,-0.846,0.821,5.913,2.041,1.68,3.862,5.541,53617,26827,26790
1717,Dirk Nowitzki,2002,full_possession_v1,1.1815207978987747,3.145,3.133,3.108,0.025,0.037,1.191,0.255,0.936,0.7,1.217,0.378,0.839,0.971,0.122,0.842,0.897,-0.446,-0.446,5.013,4.567,0.0,0.897,0.233,0.664,0.897,0.233,0.664,1.732,0.204,0.566,0.569,0.584,-0.015,-0.018,-0.463,-0.261,-0.202,0.488,0.559,-0.001,0.56,0.361,0.496,-0.13,-0.071,0.062,0.062,0.856,0.918,0.0,-0.071,0.027,-0.098,-0.071,0.027,-0.098,-0.496,-0.769,3.711,3.703,3.692,0.011,0.019,0.728,-0.006,0.734,1.188,1.776,0.377,1.399,1.332,0.618,0.712,0.826,-0.384,-0.384,5.485,0.001,0.826,0.26,0.566,0.826,0.26,0.566,1.236,-0.565,4.567,0.918,5.486,41419,20735,20684
