player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2009,3.549,0.063,3.486,2.133,0.139,1.994,0.574,0.739,-0.165,0.779,0.207,0.572,0.863,1.23,-0.37,1.595,1.012,1.012,6.007,7.019,0.0,1.595,0.375,1.22,1.595,0.375,1.22,0.756,0.885,1.082,-0.045,1.127,0.342,-0.034,0.376,-0.092,-0.136,0.044,0.877,0.006,0.871,-0.578,-0.477,-0.094,0.472,0.572,0.572,0.976,1.548,0.0,0.472,0.273,0.199,0.472,0.273,0.199,2.559,0.121,4.63,0.018,4.612,2.475,0.105,2.37,0.481,0.602,-0.121,1.656,0.213,1.443,0.284,0.753,-0.464,2.067,1.585,1.585,8.567,0.0,2.067,0.648,1.419,2.067,0.648,1.419,3.316,1.006,7.019,1.548,8.567,68979,34586,34393
959,Steve Nash,2009,8.862,-0.032,8.894,2.774,0.297,2.477,2.984,0.74,2.244,3.136,0.3,2.836,0.533,-0.261,0.794,1.147,-1.683,-1.683,10.542,8.859,0.0,1.147,-0.184,1.331,1.147,-0.184,1.331,8.528,2.38,-0.773,-0.117,-0.656,-0.113,0.037,-0.15,0.216,0.204,0.012,-0.759,-0.018,-0.741,0.484,0.589,-0.104,0.121,-0.894,-0.894,-0.168,-1.062,0.0,0.121,0.277,-0.156,0.121,0.277,-0.156,-0.04,-0.188,8.089,-0.149,8.238,2.662,0.335,2.327,3.199,0.944,2.255,2.377,0.282,2.095,1.017,0.329,0.69,1.268,-2.577,-2.577,7.797,0.0,1.268,0.093,1.175,1.268,0.093,1.175,8.487,2.192,8.859,-1.062,7.797,60794,30438,30356
708,Kevin Garnett,2009,2.998,0.26,2.738,1.204,0.0,1.204,1.575,-0.483,2.058,-0.041,-0.297,0.256,0.746,0.356,0.39,0.096,-0.593,-0.593,3.84,3.247,-0.0,0.096,-0.336,0.432,0.096,-0.336,0.432,4.944,1.11,3.067,-0.09,3.157,1.639,0.166,1.473,1.36,0.154,1.206,0.158,-0.023,0.181,0.297,0.481,-0.177,0.323,0.852,0.852,3.687,4.539,-0.0,0.323,0.393,-0.07,0.323,0.393,-0.07,3.457,1.072,6.066,0.17,5.896,2.843,0.166,2.677,2.936,-0.329,3.265,0.117,-0.32,0.437,1.043,0.836,0.213,0.419,0.259,0.259,7.786,-0.0,0.419,0.057,0.362,0.419,0.057,0.362,8.402,2.183,3.247,4.539,7.786,52505,26317,26188
1938,Manu Ginobili,2009,1.958,-0.073,2.031,0.72,0.325,0.395,1.302,1.086,0.216,0.009,0.29,-0.281,1.65,1.185,0.465,0.462,0.355,0.355,4.07,4.425,0.0,0.462,0.057,0.405,0.462,0.057,0.405,1.236,0.453,0.624,0.173,0.451,0.441,-0.096,0.537,-0.317,-0.132,-0.185,0.327,-0.011,0.338,0.142,0.018,0.12,1.193,0.377,0.377,1.959,2.336,-0.0,1.193,0.322,0.871,1.193,0.322,0.871,2.831,0.443,2.581,0.1,2.481,1.161,0.229,0.932,0.984,0.954,0.03,0.336,0.279,0.057,1.792,1.202,0.584,1.655,0.732,0.732,6.761,0.0,1.655,0.379,1.276,1.655,0.379,1.276,4.067,0.897,4.425,2.336,6.761,44739,22454,22285
977,Kobe Bryant,2009,3.825,0.123,3.702,0.448,-0.141,0.589,1.766,0.458,1.308,1.488,0.205,1.283,1.409,0.771,0.637,1.842,0.322,0.322,7.076,7.398,-0.0,1.842,0.524,1.318,1.842,0.524,1.318,0.861,0.178,-0.409,-0.057,-0.352,-0.456,-0.132,-0.324,-0.001,-0.128,0.127,0.105,0.008,0.097,-0.336,-0.195,-0.138,-0.269,0.348,0.348,-1.014,-0.666,0.0,-0.269,0.031,-0.3,-0.269,0.031,-0.3,0.188,-0.437,3.417,0.066,3.351,-0.008,-0.273,0.265,1.766,0.331,1.435,1.593,0.213,1.38,1.073,0.576,0.499,1.573,0.671,0.671,6.732,0.0,1.573,0.555,1.018,1.573,0.555,1.018,1.049,-0.26,7.398,-0.666,6.732,67898,34003,33895
1495,Tim Duncan,2009,2.074,0.557,1.517,0.814,-0.017,0.831,0.588,-0.528,1.116,0.115,-0.229,0.344,0.053,0.546,-0.498,0.177,0.936,0.936,2.304,3.24,0.0,0.177,-0.145,0.322,0.177,-0.145,0.322,3.89,1.396,2.207,-0.281,2.488,1.62,0.13,1.49,0.782,0.602,0.18,0.086,0.105,-0.019,1.11,1.082,0.02,-0.717,0.868,0.868,2.6,3.468,0.0,-0.717,-0.426,-0.291,-0.717,-0.426,-0.291,0.1,0.544,4.28,0.276,4.004,2.433,0.112,2.321,1.37,0.075,1.295,0.201,-0.124,0.325,1.163,1.629,-0.478,-0.54,1.803,1.803,6.708,0.0,-0.54,-0.57,0.03,-0.54,-0.57,0.03,3.99,1.94,3.24,3.468,6.708,57774,29061,28713
2548,Dwyane Wade,2009,3.844,0.167,3.677,2.425,0.463,1.962,0.664,0.299,0.365,0.588,-0.125,0.713,1.391,1.051,0.347,0.719,0.148,0.148,5.954,6.102,0.0,0.719,0.179,0.54,0.719,0.179,0.54,-0.822,0.929,0.49,-0.112,0.602,0.365,-0.052,0.417,-0.005,0.0,-0.005,0.242,0.066,0.176,-0.514,-0.407,-0.108,0.555,-0.074,-0.074,0.531,0.457,0.0,0.555,0.299,0.256,0.555,0.299,0.256,1.22,0.244,4.336,0.055,4.281,2.79,0.411,2.379,0.66,0.3,0.36,0.831,-0.058,0.889,0.877,0.644,0.24,1.274,0.074,0.074,6.559,0.0,1.274,0.478,0.796,1.274,0.478,0.796,0.398,1.173,6.102,0.457,6.559,56103,28082,28021
1717,Dirk Nowitzki,2009,2.55,0.266,2.284,0.469,-0.055,0.524,1.179,-0.043,1.222,0.636,-0.073,0.709,1.995,0.762,1.231,1.596,-0.624,-0.624,6.141,5.517,0.0,1.596,0.406,1.19,1.596,0.406,1.19,0.48,-0.232,-0.023,-0.196,0.173,-0.062,0.019,-0.081,0.446,0.14,0.306,-0.211,-0.021,-0.19,0.43,0.551,-0.127,-0.313,0.534,0.534,0.094,0.628,0.0,-0.313,-0.019,-0.294,-0.313,-0.019,-0.294,0.036,0.143,2.527,0.07,2.457,0.407,-0.036,0.443,1.625,0.097,1.528,0.425,-0.094,0.519,2.425,1.313,1.104,1.283,-0.09,-0.09,6.145,-0.0,1.283,0.387,0.896,1.283,0.387,0.896,0.516,-0.088,5.517,0.628,6.145,64303,32199,32104
1897,Metta World Peace,2009,1.499,0.021,1.478,-0.096,0.067,-0.163,0.221,0.386,-0.165,1.353,0.16,1.193,0.087,0.099,-0.015,0.627,-0.058,-0.058,2.213,2.155,-0.0,0.627,0.665,-0.038,0.627,0.665,-0.038,-0.347,-0.231,1.637,0.153,1.484,0.613,0.264,0.349,0.685,0.19,0.495,0.186,-0.016,0.202,0.509,0.369,0.141,0.688,0.82,0.82,2.834,3.654,0.0,0.688,0.374,0.314,0.688,0.374,0.314,2.735,0.851,3.136,0.174,2.962,0.516,0.33,0.186,0.907,0.577,0.33,1.539,0.144,1.395,0.596,0.468,0.126,1.315,0.762,0.762,5.809,0.0,1.315,1.039,0.276,1.315,1.039,0.276,2.389,0.62,2.155,3.654,5.809,39824,19920,19904
101108,Chris Paul,2009,2.482,-0.139,2.621,0.351,0.087,0.264,1.598,0.424,1.174,0.672,0.077,0.595,1.107,0.481,0.622,2.137,-0.087,-0.087,5.726,5.639,-0.0,2.137,1.105,1.032,2.137,1.105,1.032,1.816,0.189,-0.911,0.108,-1.019,-0.276,0.049,-0.325,-0.238,-0.137,-0.101,-0.505,-0.107,-0.398,-0.004,0.182,-0.18,0.579,0.501,0.501,-0.336,0.165,0.0,0.579,0.51,0.069,0.579,0.51,0.069,-0.156,0.29,1.573,-0.031,1.604,0.075,0.136,-0.061,1.362,0.288,1.074,0.167,-0.03,0.197,1.103,0.664,0.442,2.716,0.414,0.414,5.804,-0.0,2.716,1.615,1.101,2.716,1.615,1.101,1.66,0.479,5.639,0.165,5.804,44283,22184,22099
