player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
203999,Nikola Jokic,2024,6.72,5.89,0.83,-0.59,-1.01,0.44,0.64,1.26,0.61,0.65,-0.23,0.37,-0.6,1.38,6.13,1.03,6.77,2.41,9.17,-0.01,36185,18150,18035
203954,Joel Embiid,2024,6.03,3.81,2.22,-0.14,0.16,-0.29,-1.65,3.41,2.94,0.47,-0.54,-0.15,-0.38,0.1,5.89,2.87,4.24,2.97,7.21,0.0,27152,13613,13539
202331,Paul George,2024,4.6,4.07,0.53,-0.01,-0.4,0.39,-1.2,1.3,1.14,0.16,1.16,0.23,0.93,0.32,4.59,2.46,3.39,2.78,6.17,0.0,23184,11594,11590
1628369,Jayson Tatum,2024,3.5,2.55,0.95,0.68,0.3,0.38,0.57,1.79,1.35,0.44,-0.29,0.16,-0.45,-0.13,4.18,1.5,4.75,1.37,6.12,0.0,42389,21223,21166
203507,Giannis Antetokounmpo,2024,3.4,3.21,0.19,-0.03,0.41,-0.45,0.39,1.83,1.81,0.02,-0.78,-0.15,-0.63,1.12,3.37,1.05,3.76,2.17,5.93,0.0,30658,15351,15307
202681,Kyrie Irving,2024,3.51,3.5,0.01,1.44,0.66,0.79,0.41,0.61,0.75,-0.14,-0.23,-0.15,-0.08,-0.11,4.95,0.38,5.36,0.27,5.63,0.0,25732,12905,12827
2544,LeBron James,2024,4.54,4.64,-0.1,-0.05,-0.88,0.83,-0.41,1.11,0.73,0.38,-0.12,0.05,-0.16,0.21,4.49,0.99,4.08,1.2,5.28,0.0,30322,15146,15176
201950,Jrue Holiday,2024,2.8,3.2,-0.4,0.69,0.25,0.44,0.1,0.75,0.04,0.71,0.32,0.15,0.17,0.54,3.49,1.07,3.59,1.61,5.2,0.0,32846,16440,16406
201939,Stephen Curry,2024,5.24,4.78,0.46,-0.26,-0.77,0.52,-1.01,0.48,0.44,0.04,0.66,0.2,0.46,0.04,4.98,1.14,3.97,1.18,5.15,-0.0,32940,16521,16419
1628983,Shai Gilgeous-Alexander,2024,2.85,1.2,1.65,1.83,0.92,0.92,-0.15,0.22,0.25,-0.03,0.36,-0.1,0.45,0.03,4.68,0.58,4.53,0.61,5.14,0.0,30577,15302,15275
202695,Kawhi Leonard,2024,1.88,1.18,0.7,1.14,0.85,0.28,0.27,0.49,0.51,-0.02,0.3,0.32,-0.02,0.95,3.02,0.79,3.29,1.74,5.02,-0.01,17052,8527,8525
203081,Damian Lillard,2024,5.23,3.53,1.7,0.9,-0.07,0.97,-1.27,0.32,0.16,0.16,-0.51,-0.33,-0.17,0.07,6.13,-0.19,4.86,-0.12,4.74,-0.0,24369,12203,12166
1626164,Devin Booker,2024,4.97,4.07,0.9,0.89,0.46,0.43,-0.11,0.25,0.42,-0.17,-0.25,-0.03,-0.22,-1.04,5.86,0.0,5.75,-1.04,4.71,0.0,30914,15492,15422
201142,Kevin Durant,2024,5.46,4.18,1.28,-0.88,-0.75,-0.13,-0.83,1.4,1.37,0.03,-0.3,-0.38,0.09,-0.14,4.58,1.1,3.75,0.96,4.71,-0.0,29776,14904,14872
203500,Steven Adams,2024,-1.46,-0.44,-1.02,0.59,-0.06,0.64,4.37,0.95,0.31,0.64,-0.76,0.08,-0.84,0.77,-0.87,0.19,3.5,0.96,4.46,-0.0,13275,6655,6620
203110,Draymond Green,2024,1.38,1.4,-0.02,-0.54,-0.99,0.46,-0.45,2.94,2.5,0.44,0.14,0.02,0.11,0.94,0.84,3.08,0.39,4.02,4.41,0.0,26149,13074,13075
1628973,Jalen Brunson,2024,2.77,2.14,0.63,1.65,0.85,0.79,0.18,-0.23,-0.31,0.08,0.31,0.01,0.3,-0.39,4.42,0.08,4.6,-0.31,4.29,0.0,36005,18043,17962
1631096,Chet Holmgren,2024,2.9,2.81,0.09,0.1,0.12,-0.01,-0.43,2.25,2.0,0.25,-0.05,-0.23,0.2,-0.55,3.0,2.2,2.57,1.65,4.23,0.01,11331,5675,5656
1630532,Franz Wagner,2024,0.57,-0.06,0.63,0.45,0.3,0.15,0.35,1.59,1.52,0.07,0.28,-0.12,0.39,0.88,1.02,1.87,1.37,2.75,4.12,0.0,30845,15429,15416
1630162,Anthony Edwards,2024,2.94,2.75,0.19,0.16,0.18,-0.02,-0.52,0.62,0.92,-0.3,0.71,0.12,0.6,0.21,3.1,1.33,2.58,1.54,4.12,0.0,37273,18641,18632
1628378,Donovan Mitchell,2024,1.82,1.66,0.16,1.16,0.4,0.75,-0.15,0.18,0.27,-0.09,0.61,0.55,0.06,0.43,2.98,0.79,2.83,1.22,4.06,0.01,29561,14831,14730
