player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
203999,Nikola Jokic,2023,4.64,0.61,0.04,-0.55,0.57,0.32,-0.57,0.61,0.12,0.2,-0.08,1.1,4.38,1.18,5.56,-0.09,0.21,4.17,1.27,-0.09,0.36,1.22,12635,6344,6291
201950,Jrue Holiday,2023,1.52,-0.48,0.92,0.16,0.75,0.3,1.6,0.56,0.2,0.16,0.05,0.54,2.52,2.37,4.89,-0.19,0.23,2.29,0.48,1.89,1.22,0.74,9911,4981,4930
203932,Aaron Gordon,2023,1.96,-0.41,0.52,0.21,0.32,0.48,1.65,0.27,0.01,0.2,-0.2,0.46,2.78,2.01,4.79,-0.29,0.33,2.45,0.54,1.47,1.0,0.47,11166,5579,5587
203954,Joel Embiid,2023,3.76,1.72,-0.27,0.13,-0.4,-1.07,2.12,0.39,0.04,0.0,0.04,0.53,2.03,2.49,4.52,-0.59,-1.49,3.52,-0.31,2.8,-1.34,0.57,10326,5180,5146
203076,Anthony Davis,2023,0.4,0.56,0.53,-0.31,0.84,0.45,2.35,0.13,-0.11,0.43,-0.53,0.7,1.12,3.19,4.31,-0.01,0.32,0.8,0.84,2.35,0.98,0.59,10424,5223,5201
202695,Kawhi Leonard,2023,1.3,0.55,1.23,1.01,0.21,-0.03,0.88,-0.13,0.04,0.33,-0.28,0.46,2.76,1.4,4.16,0.28,0.6,2.16,1.13,0.27,1.2,0.5,7559,3779,3780
2544,LeBron James,2023,2.1,-0.32,0.37,-0.37,0.75,-0.16,0.52,0.09,-0.17,-0.16,-0.03,0.87,2.47,1.36,3.83,0.3,0.12,2.35,0.71,0.65,0.21,0.7,10652,5325,5327
1628404,Josh Hart,2023,2.57,0.22,-0.83,-0.44,-0.39,1.05,0.12,-0.24,0.57,0.48,0.09,0.32,2.62,1.05,3.67,-0.13,-0.07,2.69,0.54,0.51,0.22,0.89,11395,5706,5689
1628369,Jayson Tatum,2023,2.56,0.68,0.8,0.56,0.24,-0.55,0.9,0.25,-0.88,-0.24,-0.64,0.49,3.28,0.33,3.61,0.29,0.22,3.06,0.02,0.31,0.25,-0.39,14210,7113,7097
1628991,Jaren Jackson Jr.,2023,0.76,0.34,0.4,0.63,-0.24,0.16,2.52,0.07,-0.29,0.16,-0.45,-0.15,1.08,2.27,3.34,-0.06,0.71,0.37,-0.1,2.37,0.56,-0.44,8369,4192,4177
1630217,Desmond Bane,2023,1.24,0.14,0.35,0.23,0.12,0.15,1.39,0.19,0.43,0.63,-0.19,-0.36,1.83,1.49,3.31,0.11,0.34,1.49,-0.4,1.89,0.5,0.07,8611,4311,4300
1626164,Devin Booker,2023,3.38,0.36,0.39,0.25,0.12,0.38,0.14,-0.41,-0.37,-0.12,-0.25,-0.65,4.19,-0.89,3.31,0.04,0.39,3.8,-1.13,0.24,0.77,-1.02,9264,4639,4625
1630559,Austin Reaves,2023,1.81,1.07,-0.15,0.07,-0.21,0.36,1.69,0.27,-0.29,-0.52,0.23,0.27,1.99,1.24,3.23,-0.46,0.75,1.24,-0.09,1.33,0.21,-0.02,10037,5041,4996
1626204,Larry Nance Jr.,2023,1.56,0.1,0.2,0.13,0.07,-0.43,0.28,0.2,1.76,0.8,0.96,-0.01,1.47,1.75,3.22,-0.14,-0.09,1.56,-0.35,2.1,-0.23,1.75,5444,2706,2738
1627936,Alex Caruso,2023,0.36,0.15,-0.04,0.08,-0.12,0.08,0.95,0.03,2.16,0.52,1.64,0.01,0.35,2.85,3.2,-0.32,0.36,-0.01,0.76,2.09,0.04,2.17,6338,3175,3163
201142,Kevin Durant,2023,3.43,0.91,-0.04,-0.23,0.19,-1.03,0.86,-0.13,-0.35,-0.47,0.12,0.05,2.33,0.85,3.18,0.26,-0.6,2.93,0.01,0.84,-1.07,-0.3,8610,4314,4296
1628379,Luke Kennard,2023,2.16,-0.28,1.15,0.8,0.35,-0.99,1.29,0.12,-0.13,-0.28,0.15,-0.17,2.17,1.01,3.18,-0.13,-0.97,3.14,-0.19,1.2,0.16,-0.3,5762,2893,2869
1628401,Derrick White,2023,0.86,-0.22,1.05,0.16,0.89,-0.68,2.15,0.5,-0.45,-0.65,0.2,0.07,1.34,1.81,3.15,0.15,-0.45,1.79,-0.46,2.27,0.37,-0.38,11706,5853,5853
1629636,Darius Garland,2023,1.54,0.25,0.63,0.76,-0.12,0.09,0.29,0.16,1.22,0.6,0.61,-0.46,1.78,1.36,3.13,-0.18,-0.3,2.08,-0.07,1.43,0.72,0.76,10195,5122,5073
203488,Mike Muscala,2023,2.17,0.39,0.25,0.32,-0.07,-0.28,0.98,-0.05,0.21,-0.43,0.64,-0.08,2.26,0.84,3.1,-0.15,0.07,2.19,-0.19,1.03,-0.03,0.13,4017,2020,1997
1628374,Lauri Markkanen,2023,0.42,0.58,-0.13,0.23,-0.36,1.2,0.87,-0.14,-0.23,0.15,-0.37,0.36,1.73,1.19,2.92,0.43,0.61,1.12,0.44,0.75,1.07,0.13,9193,4595,4598
203110,Draymond Green,2023,1.65,-0.04,-0.13,-0.79,0.65,-0.07,1.95,0.66,-0.23,-0.31,0.08,0.33,1.05,1.84,2.89,-0.61,-0.3,1.35,0.26,1.58,-0.2,0.1,11645,5817,5828
1630532,Franz Wagner,2023,0.65,0.42,0.45,0.04,0.41,-0.46,1.32,-0.02,0.45,-0.0,0.45,0.98,0.41,2.46,2.87,-0.52,0.01,0.4,0.77,1.69,-0.01,1.43,10687,5351,5336
203939,Dwight Powell,2023,1.15,0.15,-0.29,0.09,-0.37,0.77,-0.06,0.33,0.2,0.23,-0.03,0.42,1.81,1.05,2.86,0.67,1.7,0.11,0.1,0.95,0.48,0.62,5646,2822,2824
201572,Brook Lopez,2023,-0.0,-0.14,-0.47,-0.69,0.21,0.31,3.2,0.85,-1.7,-0.73,-0.96,1.45,-0.43,3.11,2.68,-0.11,0.95,-1.38,1.16,1.95,-0.16,-0.25,10633,5325,5308
203500,Steven Adams,2023,-0.39,-0.52,0.03,0.09,-0.07,2.17,0.7,0.33,-0.63,-0.05,-0.57,0.69,1.79,0.86,2.66,0.09,1.4,0.39,0.26,0.6,2.2,0.06,4686,2345,2341
203507,Giannis Antetokounmpo,2023,1.29,0.03,-0.12,0.44,-0.56,0.51,1.36,-0.15,-1.1,-0.31,-0.79,0.53,1.7,0.94,2.64,0.17,0.51,1.19,0.38,0.56,0.39,-0.57,8871,4447,4424
