player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2017,6.049,-0.107,6.156,2.584,0.364,2.22,1.753,0.503,1.25,1.819,0.057,1.762,0.218,0.183,0.031,0.583,-0.277,-0.277,6.85,6.573,0.0,0.583,-0.09,0.673,0.583,-0.09,0.673,5.037,1.369,0.531,-0.043,0.574,0.169,-0.077,0.246,0.411,0.032,0.379,-0.006,-0.022,0.016,0.548,0.522,0.027,0.346,0.557,0.557,1.425,1.982,-0.0,0.346,0.324,0.022,0.346,0.324,0.022,0.469,-0.05,6.578,-0.15,6.728,2.752,0.287,2.465,2.164,0.535,1.629,1.812,0.034,1.778,0.765,0.704,0.058,0.929,0.28,0.28,8.555,0.001,0.929,0.234,0.695,0.929,0.234,0.695,5.506,1.319,6.573,1.982,8.556,65115,32600,32515
201939,Stephen Curry,2017,6.335,0.107,6.228,1.581,0.177,1.404,1.182,0.806,0.376,3.465,0.217,3.248,0.257,-0.12,0.376,0.043,0.1,0.1,6.635,6.735,0.0,0.043,-0.383,0.426,0.043,-0.383,0.426,5.902,1.387,0.975,-0.183,1.158,0.124,0.189,-0.065,0.935,0.149,0.786,0.099,0.013,0.086,-0.044,-0.12,0.078,0.184,0.031,0.031,1.115,1.146,0.0,0.184,0.169,0.015,0.184,0.169,0.015,0.928,0.343,7.309,-0.076,7.385,1.705,0.366,1.339,2.116,0.955,1.161,3.564,0.23,3.334,0.213,-0.24,0.454,0.227,0.131,0.131,7.881,0.0,0.227,-0.214,0.441,0.227,-0.214,0.441,6.83,1.73,6.735,1.146,7.881,72002,36055,35947
101108,Chris Paul,2017,3.493,-0.142,3.635,0.79,-0.218,1.008,2.037,0.185,1.852,0.808,0.11,0.698,0.436,0.182,0.26,1.171,-0.17,-0.17,5.1,4.93,0.0,1.171,0.701,0.47,1.171,0.701,0.47,2.855,0.444,1.24,0.024,1.216,0.118,0.142,-0.024,0.629,0.038,0.591,0.469,-0.01,0.479,-0.475,-0.383,-0.093,0.746,1.306,1.306,1.511,2.817,0.0,0.746,0.426,0.32,0.746,0.426,0.32,1.269,0.169,4.733,-0.118,4.851,0.908,-0.076,0.984,2.666,0.223,2.443,1.277,0.1,1.177,-0.04,-0.202,0.167,1.917,1.136,1.136,7.747,0.0,1.917,1.126,0.791,1.917,1.126,0.791,4.123,0.612,4.93,2.817,7.747,55982,28096,27886
203110,Draymond Green,2017,3.254,0.039,3.215,1.187,0.24,0.947,0.641,0.865,-0.224,1.387,0.168,1.219,0.248,0.241,0.001,-0.031,-0.341,-0.341,3.471,3.13,0.0,-0.031,-0.287,0.256,-0.031,-0.287,0.256,4.749,1.243,2.212,0.041,2.171,0.495,0.086,0.409,0.678,0.018,0.66,0.998,-0.021,1.019,0.078,0.109,-0.03,0.602,0.235,0.235,2.892,3.127,0.0,0.602,0.516,0.086,0.602,0.516,0.086,1.308,0.155,5.467,0.08,5.387,1.682,0.326,1.356,1.32,0.884,0.436,2.385,0.147,2.238,0.326,0.349,-0.028,0.571,-0.107,-0.107,6.257,0.0,0.571,0.23,0.341,0.571,0.23,0.341,6.057,1.397,3.13,3.127,6.257,52342,26110,26232
201566,Russell Westbrook,2017,2.938,0.168,2.77,1.528,0.714,0.814,1.108,0.544,0.564,0.134,-0.072,0.206,1.405,1.009,0.401,0.581,0.836,0.836,4.924,5.76,0.0,0.581,0.164,0.417,0.581,0.164,0.417,-1.25,1.163,0.082,-0.061,0.143,0.153,-0.24,0.393,0.176,-0.063,0.239,-0.186,0.048,-0.234,-0.119,-0.164,0.045,0.117,0.137,0.137,0.08,0.217,-0.0,0.117,-0.007,0.124,0.117,-0.007,0.124,1.148,-0.132,3.018,0.107,2.911,1.68,0.473,1.207,1.283,0.481,0.802,-0.052,-0.024,-0.028,1.286,0.845,0.446,0.698,0.974,0.974,5.977,0.0,0.698,0.158,0.54,0.698,0.158,0.54,-0.102,1.031,5.76,0.217,5.977,68296,34207,34089
201142,Kevin Durant,2017,2.996,-0.037,3.033,0.947,0.034,0.913,1.233,0.251,0.982,0.853,0.022,0.831,1.589,0.502,1.091,-0.132,-0.331,-0.331,4.453,4.122,0.0,-0.132,-0.083,-0.049,-0.132,-0.083,-0.049,1.932,0.493,1.775,-0.125,1.9,0.515,-0.108,0.623,0.477,-0.157,0.634,0.908,-0.049,0.957,-0.025,0.079,-0.102,-0.506,-0.406,-0.406,1.244,0.838,0.0,-0.506,-0.037,-0.469,-0.506,-0.037,-0.469,1.074,0.239,4.771,-0.162,4.933,1.462,-0.074,1.536,1.71,0.094,1.616,1.761,-0.027,1.788,1.564,0.581,0.989,-0.638,-0.736,-0.736,4.96,0.0,-0.638,-0.12,-0.518,-0.638,-0.12,-0.518,3.005,0.732,4.122,0.838,4.96,69654,34900,34754
2738,Andre Iguodala,2017,1.375,0.022,1.353,0.919,0.091,0.828,0.553,0.146,0.407,-0.119,-0.028,-0.091,0.012,0.614,-0.602,0.371,0.077,0.077,1.758,1.835,0.0,0.371,0.319,0.052,0.371,0.319,0.052,1.186,0.707,2.551,0.039,2.512,0.251,0.021,0.23,1.161,0.196,0.965,1.1,0.07,1.03,-0.245,-0.26,0.014,0.756,-0.131,-0.131,3.062,2.931,0.0,0.756,0.349,0.407,0.756,0.349,0.407,3.249,0.312,3.924,0.061,3.863,1.169,0.112,1.057,1.714,0.342,1.372,0.98,0.041,0.939,-0.234,0.355,-0.587,1.126,-0.054,-0.054,4.766,-0.001,1.126,0.668,0.458,1.126,0.668,0.458,4.434,1.019,1.835,2.931,4.765,62150,31055,31095
1938,Manu Ginobili,2017,2.754,0.139,2.615,1.126,0.589,0.537,0.685,1.097,-0.412,0.804,0.167,0.637,0.791,0.931,-0.145,-0.228,0.381,0.381,3.317,3.698,0.0,-0.228,-0.707,0.479,-0.228,-0.707,0.479,4.04,1.209,0.573,0.161,0.412,0.046,0.11,-0.064,-0.515,-0.058,-0.457,0.881,0.005,0.876,-0.203,-0.433,0.232,0.641,-0.415,-0.415,1.011,0.596,0.0,0.641,-0.016,0.657,0.641,-0.016,0.657,1.69,0.167,3.328,0.3,3.028,1.172,0.699,0.473,0.171,1.039,-0.868,1.685,0.172,1.513,0.588,0.498,0.087,0.413,-0.034,-0.034,4.294,-0.001,0.413,-0.723,1.136,0.413,-0.723,1.136,5.73,1.376,3.698,0.596,4.293,43838,21999,21839
201935,James Harden,2017,3.457,0.133,3.324,1.18,0.548,0.632,1.876,1.358,0.518,0.268,0.197,0.071,2.22,1.332,0.88,-0.07,-0.316,-0.316,5.607,5.291,0.0,-0.07,-0.017,-0.053,-0.07,-0.017,-0.053,-0.891,0.593,-0.542,0.028,-0.57,-0.764,-0.072,-0.692,0.031,-0.252,0.283,0.163,-0.035,0.198,-0.134,-0.299,0.166,-0.118,-0.364,-0.364,-0.794,-1.158,0.0,-0.118,-0.031,-0.087,-0.118,-0.031,-0.087,0.571,-0.177,2.916,0.161,2.755,0.417,0.477,-0.06,1.908,1.107,0.801,0.43,0.162,0.268,2.087,1.034,1.046,-0.189,-0.681,-0.681,4.133,0.0,-0.189,-0.048,-0.141,-0.189,-0.048,-0.141,-0.321,0.416,5.291,-1.158,4.133,80752,40437,40315
201588,George Hill,2017,1.497,0.026,1.471,0.667,-0.092,0.759,0.327,0.008,0.319,0.477,0.005,0.472,0.183,0.118,0.064,0.549,0.121,0.121,2.229,2.35,0.0,0.549,0.02,0.529,0.549,0.02,0.529,0.96,0.531,1.529,-0.039,1.568,0.603,0.136,0.467,0.371,0.209,0.162,0.594,0.03,0.564,0.142,0.116,0.028,-0.075,-0.094,-0.094,1.596,1.502,0.0,-0.075,0.059,-0.134,-0.075,0.059,-0.134,2.153,0.472,3.027,-0.013,3.04,1.271,0.044,1.227,0.698,0.217,0.481,1.071,0.035,1.036,0.325,0.233,0.092,0.474,0.027,0.027,3.852,0.0,0.474,0.078,0.396,0.474,0.078,0.396,3.114,1.003,2.35,1.502,3.852,46643,23396,23247
