player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2010,4.938,4.926,4.931,-0.005,0.007,3.091,0.725,2.366,0.311,1.529,0.789,0.74,0.853,1.381,-0.527,1.385,0.732,0.732,7.176,7.908,0.0,1.385,0.287,1.098,1.385,0.287,1.098,2.811,1.458,1.548,1.55,1.551,-0.001,-0.003,0.517,-0.011,0.528,0.231,0.803,0.038,0.765,-0.297,-0.361,0.065,0.417,0.782,0.782,1.668,2.45,0.0,0.417,0.186,0.231,0.417,0.186,0.231,3.179,0.281,6.486,6.475,6.482,-0.007,0.004,3.608,0.714,2.894,0.542,2.332,0.827,1.505,0.556,1.02,-0.462,1.802,1.514,1.514,10.358,0.0,1.802,0.473,1.329,1.802,0.473,1.329,5.99,1.739,7.908,2.45,10.358,54817,27494,27323
959,Steve Nash,2010,9.387,9.41,9.39,0.02,-0.003,3.019,0.477,2.542,2.503,3.868,0.875,2.993,0.581,-0.054,0.635,0.897,-1.903,-1.903,10.865,8.962,0.0,0.897,-0.423,1.32,0.897,-0.423,1.32,7.927,2.404,0.129,0.13,0.14,-0.01,-0.011,0.183,0.238,-0.055,0.383,-0.426,0.085,-0.511,0.346,0.493,-0.149,-0.362,-0.829,-0.829,0.113,-0.716,0.0,-0.362,-0.118,-0.244,-0.362,-0.118,-0.244,0.42,-0.084,9.516,9.54,9.53,0.01,-0.014,3.202,0.715,2.487,2.886,3.442,0.96,2.482,0.927,0.439,0.486,0.535,-2.732,-2.732,8.246,0.0,0.535,-0.541,1.076,0.535,-0.541,1.076,8.347,2.32,8.962,-0.716,8.246,46705,23397,23308
708,Kevin Garnett,2010,3.051,3.057,3.055,0.002,-0.004,1.441,0.123,1.318,1.622,-0.008,-0.638,0.63,0.675,0.305,0.371,-0.194,-0.601,-0.601,3.532,2.931,0.0,-0.194,-0.223,0.029,-0.194,-0.223,0.029,4.54,1.197,3.406,3.396,3.396,-0.0,0.01,1.575,0.253,1.322,1.106,0.715,-0.051,0.766,0.181,0.367,-0.186,0.799,0.587,0.587,4.386,4.973,0.0,0.799,0.542,0.257,0.799,0.542,0.257,3.309,0.832,6.457,6.453,6.451,0.002,0.006,3.016,0.376,2.64,2.728,0.707,-0.689,1.396,0.856,0.672,0.185,0.605,-0.014,-0.014,7.904,0.001,0.605,0.319,0.286,0.605,0.319,0.286,7.849,2.029,2.931,4.973,7.905,40966,20531,20435
2548,Dwyane Wade,2010,5.014,5.058,5.055,0.003,-0.041,2.974,0.986,1.988,1.061,1.02,-0.284,1.304,1.335,1.216,0.118,0.487,-0.065,-0.065,6.836,6.771,0.0,0.487,-0.262,0.749,0.487,-0.262,0.749,-1.022,0.902,0.003,0.016,0.017,-0.001,-0.014,-0.312,-0.185,-0.127,-0.065,0.394,0.088,0.306,-0.692,-0.562,-0.129,0.674,0.214,0.214,-0.015,0.199,-0.0,0.674,0.689,-0.015,0.674,0.689,-0.015,0.932,0.072,5.017,5.074,5.072,0.002,-0.055,2.662,0.801,1.861,0.996,1.414,-0.196,1.61,0.643,0.654,-0.011,1.161,0.149,0.149,6.97,0.0,1.161,0.427,0.734,1.161,0.427,0.734,-0.09,0.974,6.771,0.199,6.97,39370,19705,19665
977,Kobe Bryant,2010,3.401,3.392,3.385,0.007,0.016,-0.138,-0.146,0.008,1.915,1.608,0.499,1.109,1.261,0.666,0.596,1.763,-0.025,-0.025,6.425,6.4,0.0,1.763,0.601,1.162,1.763,0.601,1.162,-0.038,-0.01,0.181,0.202,0.216,-0.014,-0.035,-0.235,-0.257,0.022,0.125,0.326,-0.002,0.328,-0.378,-0.386,0.007,-0.131,0.716,0.716,-0.328,0.388,0.0,-0.131,0.051,-0.182,-0.131,0.051,-0.182,1.092,-0.107,3.582,3.594,3.601,-0.007,-0.019,-0.373,-0.403,0.03,2.04,1.934,0.497,1.437,0.883,0.28,0.603,1.632,0.691,0.691,6.788,0.0,1.632,0.652,0.98,1.632,0.652,0.98,1.054,-0.117,6.4,0.388,6.788,58432,29271,29161
1717,Dirk Nowitzki,2010,2.414,2.417,2.422,-0.005,-0.008,0.495,-0.037,0.532,1.198,0.729,-0.215,0.944,1.582,0.419,1.162,1.32,-0.732,-0.732,5.316,4.584,-0.0,1.32,0.294,1.026,1.32,0.294,1.026,0.207,-0.67,0.457,0.471,0.48,-0.009,-0.023,0.23,0.338,-0.108,-0.168,0.418,0.01,0.408,0.585,0.656,-0.072,-0.278,0.311,0.311,0.764,1.075,0.0,-0.278,-0.209,-0.069,-0.278,-0.209,-0.069,0.611,0.395,2.871,2.888,2.902,-0.014,-0.031,0.725,0.301,0.424,1.03,1.147,-0.205,1.352,2.167,1.075,1.09,1.042,-0.421,-0.421,5.659,-0.0,1.042,0.085,0.957,1.042,0.085,0.957,0.818,-0.275,4.584,1.075,5.659,48080,24072,24008
1495,Tim Duncan,2010,2.354,2.356,2.36,-0.004,-0.006,0.711,-0.078,0.789,1.593,0.056,-0.734,0.79,0.087,0.606,-0.52,0.103,-0.338,-0.338,2.544,2.206,-0.0,0.103,-0.196,0.299,0.103,-0.196,0.299,2.491,1.163,2.356,2.354,2.352,0.002,0.004,1.982,0.568,1.414,-0.14,0.51,0.301,0.209,1.126,1.108,0.017,-0.813,0.486,0.486,2.669,3.155,0.0,-0.813,-0.383,-0.43,-0.813,-0.383,-0.43,0.548,0.678,4.71,4.71,4.712,-0.002,-0.002,2.693,0.49,2.203,1.453,0.566,-0.433,0.999,1.213,1.714,-0.503,-0.71,0.148,0.148,5.361,0.001,-0.71,-0.579,-0.131,-0.71,-0.579,-0.131,3.039,1.841,2.206,3.155,5.362,45315,22775,22540
1497,Chauncey Billups,2010,1.066,1.063,1.085,-0.022,-0.019,-1.261,-0.4,-0.861,0.847,1.499,0.891,0.608,2.071,1.272,0.799,1.466,0.666,0.666,4.603,5.269,-0.0,1.466,0.631,0.835,1.466,0.631,0.835,-0.692,-0.747,0.584,0.588,0.585,0.003,-0.001,0.181,-0.377,0.558,0.323,0.081,0.117,-0.036,-0.57,-0.506,-0.063,-0.046,0.125,0.125,-0.032,0.093,-0.0,-0.046,-0.06,0.014,-0.046,-0.06,0.014,1.714,0.031,1.65,1.65,1.67,-0.02,-0.02,-1.08,-0.777,-0.303,1.17,1.58,1.008,0.572,1.501,0.766,0.736,1.42,0.791,0.791,5.362,-0.0,1.42,0.571,0.849,1.42,0.571,0.849,1.022,-0.716,5.269,0.093,5.362,45956,23050,22906
101108,Chris Paul,2010,2.221,2.225,2.216,0.009,0.005,0.059,-0.218,0.277,1.66,0.497,0.268,0.229,0.952,0.245,0.708,2.101,0.219,0.219,5.274,5.493,0.0,2.101,1.189,0.912,2.101,1.189,0.912,2.045,-0.053,-1.102,-1.101,-1.102,0.001,-0.0,0.243,0.288,-0.045,-0.212,-1.133,-0.147,-0.986,0.243,0.347,-0.102,0.295,-0.055,-0.055,-0.564,-0.619,0.0,0.295,0.168,0.127,0.295,0.168,0.127,-1.094,0.471,1.119,1.125,1.114,0.011,0.005,0.302,0.07,0.232,1.448,-0.636,0.121,-0.757,1.195,0.592,0.606,2.396,0.164,0.164,4.874,-0.0,2.396,1.357,1.039,2.396,1.357,1.039,0.951,0.418,5.493,-0.619,4.874,40148,20109,20039
1938,Manu Ginobili,2010,1.556,1.549,1.545,0.004,0.011,1.241,0.413,0.828,-0.4,0.704,1.124,-0.42,1.5,1.046,0.455,0.382,0.123,0.123,3.438,3.561,0.0,0.382,0.034,0.348,0.382,0.034,0.348,1.704,0.363,-0.122,-0.131,-0.128,-0.003,0.006,0.218,-0.201,0.419,-0.723,0.377,-0.053,0.43,-0.309,-0.42,0.111,0.779,0.941,0.941,0.348,1.289,0.0,0.779,0.085,0.694,0.779,0.085,0.694,2.868,0.361,1.434,1.418,1.417,0.001,0.017,1.459,0.212,1.247,-1.123,1.081,1.071,0.01,1.191,0.626,0.566,1.161,1.064,1.064,4.85,0.0,1.161,0.119,1.042,1.161,0.119,1.042,4.572,0.724,3.561,1.289,4.85,35115,17635,17480
