player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
201939,Stephen Curry,2020,7.007,0.138,6.869,1.58,0.333,1.247,1.592,0.941,0.651,3.697,0.171,3.526,0.49,0.12,0.37,0.005,0.135,0.135,7.502,7.637,0.0,0.005,-0.368,0.373,0.005,-0.368,0.373,5.619,1.479,0.942,-0.098,1.04,-0.043,0.078,-0.121,0.693,0.178,0.515,0.39,0.025,0.365,-0.005,-0.025,0.019,0.228,0.167,0.167,1.165,1.332,0.0,0.228,0.097,0.131,0.228,0.097,0.131,1.445,0.249,7.949,0.04,7.909,1.538,0.412,1.126,2.285,1.119,1.166,4.086,0.195,3.891,0.485,0.096,0.389,0.233,0.302,0.302,8.969,0.001,0.233,-0.272,0.505,0.233,-0.272,0.505,7.064,1.728,7.637,1.332,8.97,77976,39067,38909
101108,Chris Paul,2020,3.692,-0.078,3.77,0.666,-0.361,1.027,2.136,-0.022,2.158,0.968,0.077,0.891,-0.058,-0.298,0.239,1.58,-0.382,-0.382,5.214,4.832,-0.0,1.58,0.793,0.787,1.58,0.793,0.787,3.515,0.569,1.083,0.082,1.001,0.579,0.069,0.51,0.501,0.176,0.325,-0.079,0.002,-0.081,0.168,0.208,-0.042,0.637,0.753,0.753,1.888,2.641,0.0,0.637,0.359,0.278,0.637,0.359,0.278,1.02,0.378,4.776,0.004,4.772,1.246,-0.291,1.537,2.637,0.154,2.483,0.889,0.079,0.81,0.11,-0.09,0.198,2.217,0.371,0.371,7.473,-0.001,2.217,1.152,1.065,2.217,1.152,1.065,4.535,0.947,4.832,2.641,7.472,65282,32751,32531
203954,Joel Embiid,2020,0.437,-0.171,0.608,0.789,-0.172,0.961,-0.306,-0.141,-0.165,0.125,-0.063,0.188,1.429,1.027,0.397,-0.801,0.831,0.831,1.065,1.896,0.0,-0.801,0.09,-0.891,-0.801,0.09,-0.891,-1.454,-0.12,4.937,0.003,4.934,1.487,0.253,1.234,1.313,0.256,1.057,2.134,-0.007,2.141,0.221,0.537,-0.314,-0.842,0.005,0.005,4.316,4.321,-0.0,-0.842,-0.407,-0.435,-0.842,-0.407,-0.435,3.044,0.782,5.373,-0.168,5.541,2.275,0.081,2.194,1.007,0.115,0.892,2.259,-0.07,2.329,1.65,1.564,0.083,-1.643,0.835,0.835,6.217,-0.0,-1.643,-0.317,-1.326,-1.643,-0.317,-1.326,1.59,0.662,1.896,4.321,6.217,27640,13889,13751
2544,LeBron James,2020,4.663,-0.027,4.69,3.028,0.484,2.544,0.859,0.676,0.183,0.803,0.048,0.755,0.023,0.074,-0.054,0.107,-0.646,-0.646,4.793,4.147,0.0,0.107,-0.326,0.433,0.107,-0.326,0.433,3.451,1.566,0.229,-0.138,0.367,0.357,-0.042,0.399,0.116,0.005,0.111,-0.106,-0.023,-0.083,0.579,0.496,0.085,0.279,0.711,0.711,1.087,1.798,0.0,0.279,0.097,0.182,0.279,0.097,0.182,-0.85,-0.211,4.892,-0.165,5.057,3.386,0.443,2.943,0.975,0.681,0.294,0.696,0.025,0.671,0.601,0.57,0.031,0.386,0.065,0.065,5.945,0.0,0.386,-0.229,0.615,0.386,-0.229,0.615,2.602,1.355,4.147,1.798,5.945,73461,36759,36702
202695,Kawhi Leonard,2020,1.733,0.095,1.638,0.651,-0.28,0.931,0.347,-0.526,0.873,0.64,-0.079,0.719,0.6,0.075,0.528,0.993,0.114,0.114,3.326,3.44,0.0,0.993,0.639,0.354,0.993,0.639,0.354,0.185,-0.245,0.708,-0.241,0.949,0.073,0.05,0.023,0.559,0.2,0.359,0.317,0.018,0.299,0.269,0.337,-0.067,0.397,0.701,0.701,1.374,2.075,0.0,0.397,0.029,0.368,0.397,0.029,0.368,-0.129,0.12,2.441,-0.146,2.587,0.725,-0.229,0.954,0.905,-0.327,1.232,0.957,-0.061,1.018,0.869,0.412,0.461,1.39,0.815,0.815,5.515,-0.0,1.39,0.668,0.722,1.39,0.668,0.722,0.056,-0.125,3.44,2.075,5.515,62111,31117,30994
202710,Jimmy Butler III,2020,0.687,0.017,0.67,0.03,0.004,0.026,0.214,-0.24,0.454,0.426,-0.086,0.512,1.08,0.527,0.55,0.758,0.545,0.545,2.525,3.07,-0.0,0.758,0.285,0.473,0.758,0.285,0.473,0.917,0.084,1.06,-0.132,1.192,0.287,-0.027,0.314,0.286,0.211,0.075,0.619,0.025,0.594,0.405,0.386,0.021,0.571,0.237,0.237,2.036,2.273,0.0,0.571,0.697,-0.126,0.571,0.697,-0.126,1.598,0.347,1.746,-0.115,1.861,0.316,-0.023,0.339,0.5,-0.029,0.529,1.045,-0.061,1.106,1.485,0.913,0.571,1.329,0.782,0.782,5.343,0.001,1.329,0.983,0.346,1.329,0.983,0.346,2.515,0.431,3.07,2.273,5.344,72192,36102,36090
201935,James Harden,2020,3.695,0.338,3.357,1.046,0.401,0.645,2.244,1.57,0.674,0.067,0.21,-0.143,2.127,1.121,1.005,-0.049,-0.555,-0.555,5.773,5.218,0.0,-0.049,-0.152,0.103,-0.049,-0.152,0.103,-0.823,0.79,0.145,-0.272,0.417,-0.563,-0.166,-0.397,0.255,-0.232,0.487,0.725,-0.041,0.766,0.161,0.085,0.075,0.25,-0.452,-0.452,0.556,0.104,-0.0,0.25,0.308,-0.058,0.25,0.308,-0.058,0.174,-0.427,3.84,0.066,3.774,0.483,0.235,0.248,2.499,1.338,1.161,0.792,0.169,0.623,2.287,1.206,1.08,0.2,-1.007,-1.007,5.322,0.0,0.2,0.156,0.044,0.2,0.156,0.044,-0.649,0.363,5.218,0.104,5.322,97600,48836,48764
203110,Draymond Green,2020,2.372,0.039,2.333,1.343,0.075,1.268,-0.077,0.617,-0.694,1.067,0.148,0.919,0.038,-0.078,0.116,-0.049,-0.67,-0.67,2.361,1.691,0.0,-0.049,-0.538,0.489,-0.049,-0.538,0.489,6.255,1.265,2.451,0.008,2.443,0.977,0.232,0.745,0.913,0.113,0.8,0.553,-0.026,0.579,0.273,0.275,-0.001,0.623,0.174,0.174,3.347,3.521,-0.0,0.623,0.382,0.241,0.623,0.382,0.241,0.605,0.549,4.825,0.047,4.778,2.32,0.308,2.012,0.837,0.731,0.106,1.621,0.122,1.499,0.312,0.197,0.114,0.574,-0.496,-0.496,5.212,-0.001,0.574,-0.156,0.73,0.574,-0.156,0.73,6.86,1.814,1.691,3.521,5.211,74047,37006,37041
201142,Kevin Durant,2020,3.793,-0.02,3.813,1.32,-0.01,1.33,1.557,-0.05,1.607,0.936,-0.031,0.967,1.462,0.354,1.108,-0.492,-0.624,-0.624,4.763,4.139,0.0,-0.492,-0.46,-0.032,-0.492,-0.46,-0.032,2.934,0.799,1.258,-0.124,1.382,0.292,-0.113,0.405,0.243,-0.075,0.318,0.847,-0.039,0.886,0.005,0.127,-0.123,-0.526,-0.195,-0.195,0.737,0.542,0.0,-0.526,-0.161,-0.365,-0.526,-0.161,-0.365,0.986,0.243,5.052,-0.144,5.196,1.612,-0.123,1.735,1.801,-0.125,1.926,1.783,-0.07,1.853,1.468,0.481,0.985,-1.019,-0.819,-0.819,4.681,0.0,-1.019,-0.621,-0.398,-1.019,-0.621,-0.398,3.92,1.042,4.139,0.542,4.681,68910,34524,34386
1628369,Jayson Tatum,2020,0.928,0.065,0.863,-0.375,0.023,-0.398,0.091,-0.056,0.147,1.147,-0.062,1.209,0.255,0.044,0.213,0.763,0.2,0.2,1.946,2.146,-0.0,0.763,0.514,0.249,0.763,0.514,0.249,-0.716,-0.067,1.864,-0.033,1.897,0.186,0.034,0.152,0.601,-0.05,0.651,1.11,0.007,1.103,0.144,0.056,0.091,0.299,0.087,0.087,2.307,2.394,0.0,0.299,0.265,0.034,0.299,0.265,0.034,1.524,0.106,2.791,0.032,2.759,-0.19,0.056,-0.246,0.692,-0.106,0.798,2.257,-0.055,2.312,0.399,0.1,0.304,1.062,0.287,0.287,4.54,-0.0,1.062,0.779,0.283,1.062,0.779,0.283,0.807,0.039,2.146,2.394,4.54,34111,17096,17015
