player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
2544,James,2012,net_continuation_kappa,7.633,2.52,10.152,67067,33660,33407,0.807,-0.107,0.7,1.379,0.499,1.878,0.515,0.181,0.696,0.409,0.024,0.433,0.85,0.727,1.577,3.946,1.313,5.259,1.272,-0.148,1.124,1.439,0.849,2.288,0.922,0.504,1.426,0.419,0.574,0.993,1.019,0.283,1.302,3.96,-0.014,2.186,1.259,1.438,0.001,6.671,7.593,0.04,1.324,-0.011,0.392,0.751,0.857,-0.008,2.025,2.529,-0.009,5.284,-0.025,2.578,2.01,2.295,-0.007,8.696,10.122,0.03
959,Nash,2012,net_continuation_kappa,8.109,0.32,8.429,51701,25914,25787,0.138,0.675,0.813,1.483,0.002,1.485,2.34,-0.571,1.769,0.836,0.086,0.922,1.986,0.133,2.119,6.799,0.322,7.121,0.73,0.198,0.928,0.773,-0.181,0.592,-0.172,-0.02,-0.192,-0.69,-0.104,-0.794,1.47,-0.087,1.383,6.783,0.016,1.621,2.822,0.78,-0.007,8.286,8.114,-0.005,0.325,-0.003,0.677,0.219,-0.191,0.01,0.342,0.322,-0.002,7.108,0.013,2.298,3.041,0.589,0.003,8.628,8.436,-0.007
1717,Nowitzki,2012,net_continuation_kappa,5.9,2.237,8.137,57479,28804,28675,-0.105,0.12,0.015,0.654,-0.015,0.639,2.217,-0.088,2.129,-0.229,-0.004,-0.233,1.009,0.92,1.929,3.535,0.922,4.457,1.55,0.649,2.199,1.358,-0.301,1.057,-0.574,0.963,0.389,0.271,-0.188,0.083,1.099,-0.111,0.988,3.546,-0.011,0.549,0.78,1.37,-0.012,6.454,5.88,0.02,0.933,-0.011,0.105,0.916,-0.299,-0.002,1.281,2.244,-0.007,4.479,-0.022,0.654,1.696,1.071,-0.014,7.735,8.124,0.013
708,Garnett,2012,net_continuation_kappa,1.545,5.578,7.123,48819,24474,24345,0.181,0.024,0.205,0.913,1.049,1.962,0.879,1.213,2.092,-0.673,-0.04,-0.713,0.235,0.61,0.845,1.544,2.857,4.401,0.345,0.223,0.568,-0.007,1.137,1.13,-0.34,1.363,1.023,-0.346,0.875,0.529,0.344,0.259,0.603,1.535,0.009,1.094,-0.438,-0.002,-0.005,1.873,1.533,0.012,2.856,0.001,1.073,0.57,1.134,0.003,4.216,5.579,-0.001,4.391,0.01,2.167,0.132,1.132,-0.002,6.089,7.112,0.011
2548,Wade,2012,net_continuation_kappa,6.294,0.151,6.445,54653,27368,27285,1.392,-0.162,1.23,1.225,0.306,1.531,1.26,-0.191,1.069,-0.673,0.049,-0.624,0.207,0.002,0.209,3.416,-0.001,3.415,1.135,-0.359,0.776,0.983,0.121,1.104,0.735,0.399,1.134,-0.052,0.659,0.607,1.039,-0.541,0.498,3.411,0.005,2.617,-0.466,0.987,-0.004,5.529,6.264,0.03,0.004,-0.005,0.144,0.051,0.118,0.003,-0.234,0.165,-0.014,3.415,0.0,2.761,-0.415,1.105,-0.001,5.295,6.429,0.016
201935,Harden,2012,net_continuation_kappa,6.021,0.248,6.269,27392,13701,13691,0.267,0.272,0.539,0.033,-0.158,-0.125,0.395,1.165,1.56,0.846,-0.082,0.764,1.184,0.33,1.514,2.741,1.533,4.274,2.455,-0.897,1.558,0.982,0.835,1.817,-0.168,-1.209,-1.377,0.71,0.21,0.92,0.267,0.63,0.897,2.725,0.016,0.3,2.03,0.977,0.005,6.162,5.994,0.027,1.527,0.006,0.114,0.248,0.84,-0.005,1.465,0.256,-0.008,4.252,0.022,0.414,2.278,1.817,0.0,7.627,6.25,0.019
101108,Paul,2012,net_continuation_kappa,5.818,0.432,6.251,52355,26232,26123,-0.817,0.389,-0.428,0.559,-0.149,0.41,1.434,0.062,1.496,0.33,-0.136,0.194,0.509,-0.612,-0.103,2.009,-0.437,1.572,0.987,-0.237,0.75,2.575,0.805,3.38,0.221,0.319,0.54,1.732,0.283,2.015,0.842,0.511,1.353,2.015,-0.006,-0.258,0.839,2.574,0.001,5.577,5.798,0.02,-0.446,0.009,0.24,-0.748,0.794,0.011,0.122,0.441,-0.009,1.569,0.003,-0.018,0.091,3.368,0.012,5.699,6.239,0.012
2730,Howard,2012,net_continuation_kappa,2.099,3.098,5.197,59438,29826,29612,0.379,1.172,1.551,0.535,0.507,1.042,0.879,0.621,1.5,-0.103,0.074,-0.029,1.075,-0.455,0.62,2.769,1.918,4.687,-0.474,0.541,0.067,-1.725,-0.801,-2.526,1.523,1.427,2.95,-0.645,-0.29,-0.935,-1.078,-0.508,-1.586,2.765,0.004,0.914,0.972,-1.723,-0.002,0.566,2.089,0.01,1.919,-0.001,1.679,-0.381,-0.798,-0.003,1.659,3.086,0.012,4.684,0.003,2.593,0.591,-2.521,-0.005,2.225,5.175,0.022
1938,Ginobili,2012,net_continuation_kappa,4.406,0.563,4.97,39775,19961,19814,0.66,-0.01,0.65,0.613,0.201,0.814,-0.005,-0.249,-0.254,1.179,-0.012,1.167,0.124,-0.07,0.054,2.579,-0.153,2.426,1.187,-0.1,1.087,0.332,0.546,0.878,0.311,0.258,0.569,-0.235,0.118,-0.117,0.554,0.43,0.984,2.571,0.008,1.273,1.303,0.319,0.013,4.09,4.401,0.005,-0.14,-0.013,0.191,-0.082,0.548,-0.002,0.306,0.564,-0.001,2.431,-0.005,1.464,1.221,0.867,0.011,4.396,4.965,0.005
202327,Udoh,2012,net_continuation_kappa,2.051,2.53,4.581,9037,4506,4531,-0.682,-0.017,-0.699,0.328,0.911,1.239,0.858,1.062,1.92,-0.092,-0.094,-0.186,1.33,0.38,1.71,1.757,2.243,4.0,-0.561,-0.064,-0.625,0.519,-0.043,0.476,0.382,0.411,0.793,0.454,-0.316,0.138,0.072,0.274,0.346,1.742,0.015,-0.354,1.238,0.526,-0.007,1.7,2.082,-0.031,2.242,0.001,0.894,0.286,-0.042,-0.001,2.135,2.546,-0.016,3.984,0.016,0.54,1.524,0.484,-0.008,3.835,4.628,-0.047
