player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
304,Stockton,2002,net_continuation_kappa,4.01,3.523,7.532,45548,22774,22774,1.373,0.285,1.658,0.939,0.107,1.046,0.862,0.359,1.221,-0.428,-0.152,-0.58,-0.137,0.321,0.184,2.618,0.925,3.543,0.484,0.034,0.518,0.563,1.485,2.048,0.339,1.079,1.418,-0.059,0.275,0.216,0.628,1.208,1.836,2.609,0.009,2.312,-0.565,0.569,-0.006,3.656,3.995,0.015,0.92,0.005,0.392,0.169,1.483,0.002,2.439,3.518,0.005,3.529,0.014,2.704,-0.396,2.052,-0.004,6.095,7.513,0.019
1495,Duncan,2002,net_continuation_kappa,3.212,4.224,7.436,61216,30644,30572,0.104,0.177,0.281,0.652,1.478,2.13,1.354,0.521,1.875,-0.195,0.221,0.026,0.552,0.224,0.776,2.464,2.618,5.082,-0.519,0.73,0.211,0.16,-0.83,-0.67,1.116,1.706,2.822,-0.326,-0.451,-0.777,0.48,-0.375,0.105,2.467,-0.003,0.756,0.357,0.154,0.006,2.108,3.224,-0.012,2.621,-0.003,1.655,0.445,-0.826,-0.004,2.521,4.227,-0.003,5.088,-0.006,2.411,0.802,-0.672,0.002,4.629,7.451,-0.015
406,O'Neal,2002,net_continuation_kappa,5.951,1.46,7.41,59590,29908,29682,1.568,1.132,2.7,1.96,0.081,2.041,1.259,0.166,1.425,-0.385,-0.021,-0.406,1.056,-0.03,1.026,5.473,1.329,6.802,-1.4,1.083,-0.317,-0.32,-1.032,-1.352,2.185,0.084,2.269,-0.661,-0.291,-0.952,0.338,-0.74,-0.402,5.458,0.015,3.528,0.671,-0.323,0.003,3.738,5.923,0.028,1.328,0.001,1.213,-0.051,-1.031,-0.001,1.379,1.463,-0.003,6.786,0.016,4.741,0.62,-1.354,0.002,5.117,7.386,0.024
1713,Carter,2002,net_continuation_kappa,6.063,0.231,6.294,41233,20632,20601,-0.362,0.162,-0.2,0.736,0.161,0.897,0.888,-0.013,0.875,0.299,-0.032,0.267,0.745,0.192,0.937,2.32,0.475,2.795,-0.038,-0.215,-0.253,1.83,-0.078,1.752,1.954,0.055,2.009,0.872,0.228,1.1,0.96,-0.309,0.651,2.306,0.014,0.374,1.044,1.832,-0.002,4.098,6.052,0.011,0.47,0.005,0.323,0.16,-0.081,0.003,0.177,0.232,-0.001,2.776,0.019,0.697,1.204,1.751,0.001,4.275,6.284,0.01
87,Mutombo,2002,net_continuation_kappa,1.117,4.964,6.081,53871,26992,26879,-0.169,1.322,1.153,0.272,1.872,2.144,1.018,-0.882,0.136,-0.492,0.0,-0.492,-0.06,0.365,0.305,0.565,2.67,3.235,-0.295,1.696,1.401,-0.646,-1.585,-2.231,1.502,2.184,3.686,0.108,-0.806,-0.698,-0.765,-0.78,-1.545,0.569,-0.004,0.103,-0.552,-0.657,0.011,-0.372,1.13,-0.013,2.677,-0.007,3.194,0.365,-1.586,0.001,2.788,4.972,-0.008,3.246,-0.011,3.297,-0.187,-2.243,0.012,2.416,6.102,-0.021
708,Garnett,2002,net_continuation_kappa,3.63,2.236,5.866,58455,29248,29207,-0.489,-0.023,-0.512,0.489,0.694,1.183,2.762,0.117,2.879,-0.582,-0.024,-0.606,-0.132,0.247,0.115,2.06,0.994,3.054,0.0,0.285,0.285,0.392,0.282,0.674,1.18,0.682,1.862,0.133,0.357,0.49,0.259,-0.077,0.182,2.048,0.012,0.0,-0.714,0.392,0.0,2.44,3.62,0.01,1.011,-0.017,0.671,0.223,0.28,0.002,1.578,2.26,-0.024,3.059,-0.005,0.671,-0.491,0.672,0.002,4.018,5.88,-0.014
893,Jordan,2002,net_continuation_kappa,4.435,1.145,5.58,22264,11166,11098,-0.486,0.383,-0.103,0.527,-0.095,0.432,0.949,-0.005,0.944,-0.719,0.039,-0.68,0.23,-0.304,-0.074,0.482,0.021,0.503,0.547,0.34,0.887,2.334,0.134,2.468,1.061,0.641,1.702,1.236,0.063,1.299,1.098,0.075,1.173,0.501,-0.019,0.041,-0.489,2.334,0.0,3.382,4.443,-0.008,0.018,0.003,0.288,-0.265,0.138,-0.004,0.492,1.133,0.012,0.519,-0.016,0.329,-0.754,2.472,-0.004,3.874,5.576,0.004
1718,Pierce,2002,net_continuation_kappa,4.258,1.301,5.559,43641,21855,21786,0.422,0.326,0.748,0.398,0.486,0.884,0.318,-0.567,-0.249,0.858,-0.327,0.531,1.093,-0.072,1.021,3.095,-0.151,2.944,1.018,0.445,1.463,0.383,0.275,0.658,-0.251,0.738,0.487,0.04,0.441,0.481,0.348,-0.166,0.182,3.089,0.006,0.82,1.951,0.388,-0.005,4.49,4.239,0.019,-0.154,0.003,0.812,-0.399,0.275,0.0,0.566,1.304,-0.003,2.935,0.009,1.632,1.552,0.663,-0.005,5.056,5.543,0.016
739,Wallace,2002,net_continuation_kappa,1.678,3.861,5.539,53617,26827,26790,0.219,0.394,0.613,0.382,0.956,1.338,1.734,0.661,2.395,0.068,-0.276,-0.208,-0.186,0.124,-0.062,2.235,1.845,4.08,0.205,-0.104,0.101,-0.754,0.729,-0.025,0.007,1.392,1.399,-0.837,-0.008,-0.845,0.083,0.733,0.816,2.217,0.018,0.601,-0.118,-0.754,0.0,1.668,1.675,0.003,1.859,-0.014,1.35,-0.152,0.725,0.004,2.484,3.876,-0.015,4.076,0.004,1.951,-0.27,-0.029,0.004,4.152,5.551,-0.012
1717,Nowitzki,2002,net_continuation_kappa,4.566,0.918,5.484,41419,20735,20684,0.237,-0.34,-0.103,0.694,-0.156,0.538,0.56,0.409,0.969,0.384,-0.034,0.35,0.742,0.497,1.239,2.634,0.365,2.999,0.971,0.361,1.332,0.896,-0.071,0.825,0.053,0.264,0.317,0.232,0.027,0.259,0.662,-0.101,0.561,2.617,0.017,0.931,1.126,0.894,0.002,4.484,4.537,0.029,0.376,-0.011,-0.496,0.463,-0.074,0.003,0.666,0.93,-0.012,2.993,0.006,0.435,1.589,0.82,0.005,5.15,5.467,0.017
