player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
708,Garnett,2004,net_continuation_kappa,5.57,3.835,9.405,66624,33403,33221,-0.426,0.415,-0.011,0.701,0.92,1.621,3.22,0.232,3.452,-0.465,-0.021,-0.486,0.084,0.302,0.386,3.135,1.849,4.984,0.343,0.473,0.816,0.629,0.392,1.021,1.473,1.137,2.61,0.295,0.352,0.647,0.331,0.035,0.366,3.114,0.021,0.275,-0.381,0.626,0.003,4.086,5.559,0.011,1.848,0.001,1.335,0.281,0.387,0.005,2.713,3.85,-0.015,4.962,0.022,1.61,-0.1,1.013,0.008,6.799,9.409,-0.004
1495,Duncan,2004,net_continuation_kappa,3.107,4.677,7.784,64709,32446,32263,-0.181,0.319,0.138,0.708,1.192,1.9,1.301,0.859,2.16,-0.117,0.194,0.077,0.166,0.152,0.318,1.857,2.707,4.564,-0.111,0.693,0.582,-0.064,-0.781,-0.845,1.41,2.046,3.456,-0.35,-0.292,-0.642,0.274,-0.493,-0.219,1.877,-0.02,0.527,0.049,-0.076,0.012,1.702,3.112,-0.005,2.716,-0.009,1.511,0.346,-0.785,0.004,2.628,4.674,0.003,4.593,-0.029,2.038,0.395,-0.861,0.016,4.33,7.786,-0.002
304,Stockton,2004,net_continuation_kappa,4.617,2.837,7.454,39290,19644,19646,1.373,0.312,1.685,0.625,-0.112,0.513,0.828,0.352,1.18,-0.44,-0.185,-0.625,0.121,0.228,0.349,2.515,0.608,3.123,0.756,-0.094,0.662,0.582,1.598,2.18,0.816,0.743,1.559,0.153,0.422,0.575,0.424,1.175,1.599,2.507,0.008,1.998,-0.319,0.577,0.005,3.845,4.661,-0.044,0.595,0.013,0.2,0.043,1.597,0.001,2.099,2.842,-0.005,3.102,0.021,2.198,-0.276,2.174,0.006,5.944,7.503,-0.049
406,O'Neal,2004,net_continuation_kappa,5.446,1.542,6.988,66209,33253,32956,1.575,1.124,2.699,2.157,0.125,2.282,1.074,0.238,1.312,-0.575,0.005,-0.57,1.375,0.044,1.419,5.602,1.531,7.133,-1.273,1.037,-0.236,-0.509,-1.724,-2.233,1.616,0.723,2.339,-0.782,-0.757,-1.539,0.271,-0.985,-0.714,5.606,-0.004,3.732,0.8,-0.511,0.002,3.824,5.44,0.006,1.536,-0.005,1.249,0.049,-1.742,0.018,0.849,1.572,-0.03,7.142,-0.009,4.981,0.849,-2.253,0.02,4.673,7.012,-0.024
1717,Nowitzki,2004,net_continuation_kappa,5.409,1.214,6.622,64712,32404,32308,0.127,-0.225,-0.098,0.727,0.002,0.729,1.04,0.058,1.098,0.292,-0.147,0.145,0.805,0.235,1.04,3.0,-0.065,2.935,1.094,0.526,1.62,1.225,0.214,1.439,0.115,0.546,0.661,0.139,0.305,0.444,1.08,-0.095,0.985,2.991,0.009,0.854,1.097,1.219,0.006,5.31,5.425,-0.016,-0.077,0.012,-0.223,0.088,0.21,0.004,0.663,1.209,0.005,2.914,0.021,0.631,1.185,1.429,0.01,5.973,6.634,-0.012
1713,Carter,2004,net_continuation_kappa,5.244,1.008,6.252,50418,25211,25207,-0.504,0.081,-0.423,0.875,0.434,1.309,0.504,0.098,0.602,0.351,-0.008,0.343,0.774,0.368,1.142,1.996,0.961,2.957,-0.177,-0.021,-0.198,1.686,-0.063,1.623,1.72,0.121,1.841,0.867,0.04,0.907,0.794,-0.105,0.689,2.0,-0.004,0.371,1.125,1.661,0.025,3.509,5.229,0.015,0.973,-0.012,0.515,0.36,-0.065,0.002,0.889,1.01,-0.002,2.973,-0.016,0.886,1.485,1.596,0.027,4.398,6.239,0.013
739,Wallace,2004,net_continuation_kappa,2.342,3.55,5.892,57599,28820,28779,0.201,0.256,0.457,0.85,0.576,1.426,1.783,1.117,2.9,0.131,-0.264,-0.133,0.177,0.156,0.333,3.152,1.852,5.004,-0.29,0.338,0.048,-0.734,0.496,-0.238,0.217,0.888,1.105,-0.958,-0.174,-1.132,0.217,0.667,0.884,3.142,0.01,1.051,0.308,-0.741,0.007,2.118,2.335,0.007,1.841,0.011,0.832,-0.108,0.493,0.003,2.675,3.563,-0.013,4.983,0.021,1.883,0.2,-0.248,0.01,4.793,5.898,-0.006
1718,Pierce,2004,net_continuation_kappa,3.772,1.649,5.421,63659,31870,31789,0.302,0.397,0.699,0.156,0.303,0.459,0.794,-0.515,0.279,0.899,-0.399,0.5,0.759,-0.261,0.498,2.901,-0.478,2.423,1.494,0.125,1.619,0.432,1.108,1.54,-1.047,0.882,-0.165,0.282,0.73,1.012,0.149,0.38,0.529,2.91,-0.009,0.458,1.658,0.431,0.001,4.836,3.789,-0.017,-0.475,-0.003,0.7,-0.66,1.11,-0.002,0.758,1.64,0.009,2.435,-0.012,1.158,0.998,1.541,-0.001,5.594,5.429,-0.008
1905,Kirilenko,2004,net_continuation_kappa,3.313,1.68,4.993,27900,13965,13935,0.849,-0.295,0.554,0.376,1.166,1.542,-0.417,0.267,-0.15,-0.133,0.246,0.113,0.078,0.037,0.115,0.744,1.433,2.177,1.008,-1.015,-0.007,-0.26,1.28,1.02,1.834,0.001,1.835,-0.391,0.387,-0.004,0.141,0.895,1.036,0.753,-0.009,1.225,-0.055,-0.25,-0.01,1.501,3.335,-0.022,1.421,0.012,0.871,0.283,1.282,-0.002,1.686,1.687,-0.007,2.174,0.003,2.096,0.228,1.032,-0.012,3.187,5.022,-0.029
467,Kidd,2004,net_continuation_kappa,2.754,2.237,4.991,64352,32277,32075,0.409,0.183,0.592,-0.031,0.417,0.386,-0.625,0.55,-0.075,0.254,-0.048,0.206,-0.208,-0.023,-0.231,-0.219,1.069,0.85,1.072,-0.2,0.872,0.999,1.031,2.03,0.898,0.326,1.224,-0.132,0.524,0.392,1.133,0.502,1.635,-0.201,-0.018,0.378,0.046,1.001,-0.002,1.87,2.768,-0.014,1.079,-0.01,0.6,-0.071,1.026,0.005,1.91,2.236,0.001,0.878,-0.028,0.978,-0.025,2.027,0.003,3.78,5.004,-0.013
