player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
2544,James,2020,net_continuation_kappa,7.067,2.776,9.843,64324,32203,32121,1.455,0.079,1.534,2.465,0.576,3.041,0.217,-0.195,0.022,0.471,-0.171,0.3,0.994,0.443,1.437,5.574,0.727,6.301,0.245,0.258,0.503,0.878,0.93,1.808,0.371,0.865,1.236,0.056,0.385,0.441,0.825,0.546,1.371,5.602,-0.028,3.92,1.465,0.881,-0.003,6.725,7.096,-0.029,0.732,-0.005,0.655,0.272,0.931,-0.001,1.92,2.785,-0.009,6.334,-0.033,4.575,1.737,1.812,-0.004,8.645,9.881,-0.038
201939,Curry,2020,net_continuation_kappa,9.367,0.174,9.541,50727,25413,25314,1.231,0.016,1.247,0.663,-0.672,-0.009,0.964,-0.068,0.896,1.231,0.018,1.249,3.106,0.317,3.423,7.201,-0.382,6.819,0.698,-0.279,0.419,0.379,0.593,0.972,1.1,0.229,1.329,-0.599,0.166,-0.433,0.977,0.427,1.404,7.195,0.006,1.894,4.337,0.378,0.001,8.272,9.372,-0.005,-0.389,0.007,-0.656,0.335,0.593,0.0,-0.075,0.154,0.02,6.806,0.013,1.238,4.672,0.971,0.001,8.197,9.526,0.015
101108,Paul,2020,net_continuation_kappa,5.349,2.414,7.763,47326,23711,23615,-0.987,0.161,-0.826,0.803,0.322,1.125,1.886,0.392,2.278,0.446,0.158,0.604,1.026,-0.101,0.925,3.175,0.929,4.104,0.142,-0.022,0.12,2.645,1.154,3.799,-0.628,0.364,-0.264,1.238,0.324,1.562,1.405,0.828,2.233,3.174,0.001,-0.184,1.472,2.643,0.002,5.961,5.333,0.016,0.932,-0.003,0.483,0.057,1.152,0.002,2.064,2.428,-0.014,4.106,-0.002,0.299,1.529,3.795,0.004,8.025,7.761,0.002
202695,Leonard,2020,net_continuation_kappa,4.719,1.723,6.442,44274,22170,22104,-0.911,0.094,-0.817,0.813,0.146,0.959,1.174,0.149,1.323,-0.219,0.018,-0.201,0.934,-0.405,0.529,1.805,-0.003,1.802,1.106,0.269,1.375,1.455,0.576,2.031,0.36,0.879,1.239,0.931,0.156,1.087,0.527,0.421,0.948,1.791,0.014,-0.098,0.715,1.458,-0.003,4.352,4.712,0.007,0.002,-0.005,0.24,-0.387,0.577,-0.001,0.847,1.726,-0.003,1.793,0.009,0.142,0.328,2.035,-0.004,5.199,6.438,0.004
202710,Butler III,2020,net_continuation_kappa,3.178,2.992,6.171,52727,26366,26361,0.004,-0.086,-0.082,0.14,0.228,0.368,0.421,0.365,0.786,-0.341,0.036,-0.305,-0.249,0.716,0.467,-0.035,1.252,1.217,1.542,0.376,1.918,1.008,0.885,1.893,0.659,0.483,1.142,0.382,0.855,1.237,0.629,0.028,0.657,-0.025,-0.01,0.144,-0.59,1.011,-0.003,2.525,3.184,-0.006,1.259,-0.007,0.142,0.752,0.883,0.002,2.52,3.003,-0.011,1.234,-0.017,0.286,0.162,1.894,-0.001,5.045,6.187,-0.016
200768,Lowry,2020,net_continuation_kappa,3.551,2.586,6.137,58775,29414,29361,0.392,0.266,0.658,0.37,-0.284,0.086,0.159,0.41,0.569,0.502,-0.128,0.374,0.234,0.229,0.463,1.672,0.489,2.161,0.981,0.219,1.2,0.596,1.684,2.28,0.317,0.19,0.507,0.101,0.393,0.494,0.492,1.29,1.782,1.657,0.015,0.762,0.736,0.593,0.003,3.234,3.551,0.0,0.493,-0.004,-0.018,0.101,1.683,0.001,2.396,2.586,0.0,2.15,0.011,0.744,0.837,2.276,0.004,5.63,6.137,-0.0
203954,Embiid,2020,net_continuation_kappa,1.917,4.116,6.032,29305,14710,14595,-0.427,0.701,0.274,0.764,1.034,1.798,0.252,0.763,1.015,-0.564,-0.163,-0.727,-0.097,1.517,1.42,-0.086,3.856,3.77,1.433,0.313,1.746,-0.894,-1.059,-1.953,1.445,1.015,2.46,0.039,-0.509,-0.47,-0.935,-0.548,-1.483,-0.072,-0.014,0.337,-0.661,-0.896,0.002,0.467,1.912,0.005,3.852,0.004,1.735,1.354,-1.057,-0.002,3.106,4.121,-0.005,3.78,-0.01,2.072,0.693,-1.953,0.0,3.573,6.033,-0.001
203999,Jokić,2020,net_continuation_kappa,4.195,1.829,6.023,49059,24574,24485,0.174,0.499,0.673,0.623,0.082,0.705,1.732,-0.078,1.654,0.016,-0.176,-0.16,0.378,-0.355,0.023,2.92,-0.044,2.876,-0.128,0.727,0.599,-0.002,-0.417,-0.419,1.409,1.563,2.972,-0.383,-0.022,-0.405,0.382,-0.397,-0.015,2.923,-0.003,0.797,0.394,-0.001,-0.001,2.793,4.202,-0.007,-0.028,-0.016,0.581,-0.531,-0.419,0.002,0.282,1.845,-0.016,2.895,-0.019,1.378,-0.137,-0.42,0.001,3.075,6.047,-0.024
1628369,Tatum,2020,net_continuation_kappa,2.65,3.117,5.768,35603,17844,17759,0.22,0.034,0.254,-0.276,0.424,0.148,0.14,0.613,0.753,-0.317,-0.054,-0.371,1.309,1.067,2.376,1.077,2.087,3.164,0.283,0.284,0.567,1.022,0.407,1.429,0.253,0.347,0.6,0.608,0.255,0.863,0.412,0.153,0.565,1.076,0.001,-0.056,0.992,1.02,0.002,2.381,2.634,0.016,2.084,0.003,0.458,1.013,0.408,-0.001,2.775,3.122,-0.005,3.16,0.004,0.402,2.005,1.428,0.001,5.156,5.756,0.012
202331,George,2020,net_continuation_kappa,3.115,2.546,5.661,57183,28616,28567,-0.392,0.082,-0.31,0.303,0.263,0.566,0.474,0.094,0.568,0.329,-0.196,0.133,0.97,0.248,1.218,1.684,0.482,2.166,0.708,-0.142,0.566,0.512,1.272,1.784,0.208,0.933,1.141,-0.024,0.688,0.664,0.539,0.584,1.123,1.684,0.0,-0.089,1.299,0.515,-0.003,2.904,3.112,0.003,0.491,-0.009,0.345,0.052,1.272,0.0,1.621,2.554,-0.008,2.175,-0.009,0.256,1.351,1.787,-0.003,4.525,5.666,-0.005
