player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
201939,Curry,2022,net_continuation_kappa,7.097,1.086,8.183,44686,22393,22293,0.859,0.016,0.875,1.126,-0.429,0.697,0.851,0.222,1.073,0.924,0.077,1.001,1.901,0.392,2.293,5.668,0.276,5.944,0.806,-0.129,0.677,0.172,1.056,1.228,0.451,-0.119,0.332,-0.348,0.237,-0.111,0.527,0.818,1.345,5.661,0.007,1.985,2.825,0.179,-0.007,6.639,7.09,0.007,0.278,-0.002,-0.413,0.469,1.055,0.001,1.205,1.086,0.0,5.939,0.005,1.572,3.294,1.234,-0.006,7.844,8.176,0.007
203507,Antetokounmpo,2022,net_continuation_kappa,3.048,4.674,7.722,56666,28416,28250,0.917,0.367,1.284,1.953,1.146,3.099,-0.621,0.374,-0.247,0.13,-0.198,-0.068,-0.146,0.841,0.695,2.258,2.535,4.793,0.244,0.358,0.602,0.245,0.047,0.292,0.314,1.732,2.046,0.589,0.195,0.784,-0.345,-0.148,-0.493,2.233,0.025,2.87,-0.016,0.244,0.001,2.722,3.036,0.012,2.53,0.005,1.513,0.643,0.047,-0.0,2.935,4.667,0.007,4.763,0.03,4.383,0.627,0.291,0.001,5.657,7.703,0.019
2544,James,2022,net_continuation_kappa,5.74,1.477,7.218,52399,26219,26180,1.242,-0.036,1.206,2.317,0.47,2.787,-0.13,0.086,-0.044,0.379,-0.121,0.258,1.01,-0.251,0.759,4.816,0.14,4.956,0.065,0.243,0.308,0.458,0.529,0.987,0.394,0.565,0.959,-0.319,0.253,-0.066,0.78,0.275,1.055,4.818,-0.002,3.559,1.389,0.461,-0.003,5.341,5.735,0.005,0.148,-0.008,0.434,-0.372,0.528,0.001,0.92,1.485,-0.008,4.966,-0.01,3.993,1.017,0.989,-0.002,6.261,7.22,-0.002
203954,Embiid,2022,net_continuation_kappa,3.159,3.727,6.886,44750,22444,22306,-0.477,0.731,0.254,1.152,0.936,2.088,0.232,0.722,0.954,-0.748,-0.016,-0.764,1.073,0.988,2.061,1.224,3.354,4.578,1.757,0.42,2.177,-0.369,-1.205,-1.574,0.548,1.162,1.71,0.096,-0.3,-0.204,-0.465,-0.905,-1.37,1.232,-0.008,0.675,0.325,-0.369,0.0,2.62,3.168,-0.009,3.361,-0.007,1.667,0.972,-1.205,0.0,2.576,3.738,-0.011,4.593,-0.015,2.342,1.297,-1.574,0.0,5.196,6.906,-0.02
202331,George,2022,net_continuation_kappa,3.152,3.574,6.725,48282,24159,24123,0.081,0.07,0.151,0.443,0.447,0.89,0.526,0.678,1.204,0.51,-0.219,0.291,0.93,0.064,0.994,2.478,1.04,3.518,0.432,0.095,0.527,0.239,1.676,1.915,0.002,0.757,0.759,-0.444,0.933,0.489,0.681,0.742,1.423,2.49,-0.012,0.524,1.44,0.237,0.002,3.161,3.163,-0.011,1.04,0.0,0.517,-0.155,1.675,0.001,2.811,3.568,0.006,3.53,-0.012,1.041,1.285,1.912,0.003,5.972,6.731,-0.006
1628369,Tatum,2022,net_continuation_kappa,3.678,3.029,6.707,60444,30257,30187,0.307,-0.03,0.277,-0.134,0.282,0.148,0.021,0.668,0.689,-0.11,0.005,-0.105,1.192,0.889,2.081,1.263,1.811,3.074,0.632,0.271,0.903,1.04,0.37,1.41,0.735,0.589,1.324,0.386,0.313,0.699,0.654,0.058,0.712,1.276,-0.013,0.173,1.082,1.04,0.0,2.948,3.683,-0.005,1.814,-0.003,0.252,0.894,0.371,-0.001,2.455,3.044,-0.015,3.09,-0.016,0.425,1.976,1.411,-0.001,5.403,6.727,-0.02
101108,Paul,2022,net_continuation_kappa,3.612,2.972,6.584,50761,25399,25362,-1.06,0.281,-0.779,0.871,0.158,1.029,1.714,0.181,1.895,0.352,-0.0,0.352,0.55,0.809,1.359,2.437,1.428,3.865,-0.201,0.351,0.15,1.724,1.024,2.748,-0.347,0.158,-0.189,0.817,0.514,1.331,0.907,0.508,1.415,2.427,0.01,-0.189,0.902,1.724,0.0,3.95,3.603,0.009,1.429,-0.001,0.439,0.809,1.022,0.002,2.804,2.962,0.01,3.856,0.009,0.25,1.711,2.746,0.002,6.754,6.565,0.019
201142,Durant,2022,net_continuation_kappa,6.033,0.472,6.505,42077,21045,21032,-0.781,0.281,-0.5,1.435,0.373,1.808,2.426,-0.312,2.114,-0.443,-0.092,-0.535,1.952,0.892,2.844,4.597,1.142,5.739,1.41,0.004,1.414,-0.118,-0.61,-0.728,0.142,-0.062,0.08,-0.491,-0.345,-0.836,0.379,-0.264,0.115,4.589,0.008,0.654,1.509,-0.112,-0.006,5.881,6.023,0.01,1.142,0.0,0.654,0.8,-0.609,-0.001,0.536,0.474,-0.002,5.731,0.008,1.308,2.309,-0.721,-0.007,6.417,6.497,0.008
202695,Leonard,2022,net_continuation_kappa,5.331,1.153,6.484,31406,15716,15690,-0.828,0.183,-0.645,1.147,-0.013,1.134,0.98,0.153,1.133,-0.068,-0.019,-0.087,1.29,-0.191,1.099,2.523,0.096,2.619,0.952,0.219,1.171,1.014,0.335,1.349,0.838,0.503,1.341,0.718,0.138,0.856,0.293,0.198,0.491,2.521,0.002,0.319,1.222,1.011,0.003,4.487,5.325,0.006,0.113,-0.017,0.17,-0.21,0.336,-0.001,0.667,1.17,-0.017,2.634,-0.015,0.489,1.012,1.347,0.002,5.154,6.495,-0.011
202710,Butler III,2022,net_continuation_kappa,3.668,2.637,6.305,48864,24438,24426,-0.145,-0.019,-0.164,0.743,-0.229,0.514,0.256,0.276,0.532,-0.618,-0.094,-0.712,-0.671,0.837,0.166,-0.435,0.774,0.339,1.689,0.211,1.9,1.315,0.803,2.118,1.119,0.843,1.962,0.453,0.707,1.16,0.863,0.094,0.957,-0.435,0.0,0.598,-1.289,1.316,-0.001,2.569,3.688,-0.02,0.771,0.003,-0.248,0.743,0.801,0.002,1.785,2.628,0.009,0.336,0.003,0.35,-0.546,2.117,0.001,4.354,6.316,-0.011
