player_id,player_name,Latest_Year,DECOMP_PRICING,off,def,net_rapm,possessions,off_poss,def_poss,oDECOMP_RIM_FREQ,dDECOMP_RIM_FREQ,nDECOMP_RIM_FREQ,oDECOMP_RIM_FG,dDECOMP_RIM_FG,nDECOMP_RIM_FG,oDECOMP_MID_FG,dDECOMP_MID_FG,nDECOMP_MID_FG,oDECOMP_THREE_FREQ,dDECOMP_THREE_FREQ,nDECOMP_THREE_FREQ,oDECOMP_THREE_FG,dDECOMP_THREE_FG,nDECOMP_THREE_FG,oDECOMP_EFG_PARENT,dDECOMP_EFG_PARENT,nDECOMP_EFG_PARENT,oDECOMP_FT,dDECOMP_FT,nDECOMP_FT,oDECOMP_TOV_VALUE,dDECOMP_TOV_VALUE,nDECOMP_TOV_VALUE,oDECOMP_SC,dDECOMP_SC,nDECOMP_SC,oDECOMP_BADPASS_TOV_VALUE,dDECOMP_BADPASS_TOV_VALUE,nDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_RIM,oDECOMP_THREE,oDECOMP_TOV_VALUE_split,oDECOMP_TOV_SPLIT_GAP,oFC,oDISPLAY_SUM,oRESID,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_RIM,dDECOMP_THREE,dDECOMP_TOV_VALUE_split,dDECOMP_TOV_SPLIT_GAP,dFC,dDISPLAY_SUM,dRESID,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_RIM,nDECOMP_THREE,nDECOMP_TOV_VALUE_split,nDECOMP_TOV_SPLIT_GAP,nFC,nDISPLAY_SUM,RESID
2544,James,2015,net_continuation_kappa,7.058,1.998,9.056,68167,34159,34008,0.588,-0.018,0.57,1.949,0.208,2.157,0.722,0.276,0.998,0.519,-0.014,0.505,0.828,-0.051,0.777,4.608,0.415,5.023,1.004,0.092,1.096,1.265,0.725,1.99,0.174,0.761,0.935,0.425,0.67,1.095,0.844,0.063,0.907,4.606,0.002,2.537,1.347,1.269,-0.004,6.875,7.049,0.009,0.401,0.014,0.19,-0.065,0.733,-0.008,1.218,1.979,0.019,5.007,0.016,2.727,1.282,2.002,-0.012,8.093,9.028,0.028
101108,Paul,2015,net_continuation_kappa,6.09,1.876,7.966,54127,27125,27002,-0.497,0.349,-0.148,0.648,-0.166,0.482,1.458,0.206,1.664,0.345,-0.105,0.24,0.624,-0.347,0.277,2.583,-0.064,2.519,0.917,-0.636,0.281,2.221,1.625,3.846,0.385,0.951,1.336,1.39,0.598,1.988,0.83,1.035,1.865,2.578,0.005,0.151,0.969,2.22,0.001,5.716,6.101,-0.011,-0.063,-0.001,0.183,-0.452,1.633,-0.008,0.926,1.877,-0.001,2.515,0.004,0.334,0.517,3.853,-0.007,6.642,7.978,-0.012
201939,Curry,2015,net_continuation_kappa,6.012,1.229,7.241,53005,26522,26483,0.089,0.208,0.297,0.583,-0.297,0.286,0.625,0.539,1.164,0.835,0.033,0.868,1.842,-0.016,1.826,3.975,0.471,4.446,0.374,-0.317,0.057,0.416,0.894,1.31,1.246,0.173,1.419,-0.153,0.346,0.193,0.567,0.551,1.118,3.974,0.001,0.672,2.677,0.414,0.002,4.764,6.01,0.002,0.467,0.004,-0.089,0.017,0.897,-0.003,1.044,1.217,0.012,4.441,0.005,0.583,2.694,1.311,-0.001,5.808,7.227,0.014
1938,Ginobili,2015,net_continuation_kappa,5.248,1.215,6.464,37590,18860,18730,1.318,0.204,1.522,0.407,0.102,0.509,-0.099,0.086,-0.013,0.931,0.059,0.99,1.254,0.264,1.518,3.815,0.721,4.536,1.117,-0.022,1.095,-0.33,1.105,0.775,0.654,-0.581,0.073,-0.95,0.193,-0.757,0.621,0.906,1.527,3.811,0.004,1.725,2.185,-0.329,-0.001,4.598,5.252,-0.004,0.715,0.006,0.306,0.323,1.099,0.006,1.798,1.217,-0.002,4.526,0.01,2.031,2.508,0.77,0.005,6.396,6.469,-0.005
1717,Nowitzki,2015,net_continuation_kappa,5.355,1.075,6.43,47868,24035,23833,-0.693,0.313,-0.38,0.416,-0.15,0.266,2.546,0.035,2.581,-0.283,-0.219,-0.502,1.26,0.027,1.287,3.25,0.002,3.252,0.975,0.417,1.392,1.423,-0.508,0.915,-0.292,1.159,0.867,0.434,-0.346,0.088,0.991,-0.165,0.826,3.246,0.004,-0.277,0.977,1.425,-0.002,5.644,5.352,0.003,0.006,-0.004,0.163,-0.192,-0.511,0.003,-0.085,1.074,0.001,3.252,0.0,-0.114,0.785,0.914,0.001,5.559,6.426,0.004
200768,Lowry,2015,net_continuation_kappa,3.148,1.836,4.984,45555,22787,22768,0.173,0.398,0.571,-0.097,0.404,0.307,-0.42,0.331,-0.089,0.607,0.015,0.622,0.6,0.23,0.83,0.858,1.372,2.23,0.757,-0.589,0.168,0.521,1.064,1.585,1.016,-0.032,0.984,0.4,-0.051,0.349,0.126,1.126,1.252,0.863,-0.005,0.076,1.207,0.526,-0.005,2.141,3.157,-0.009,1.378,-0.006,0.802,0.245,1.075,-0.011,1.853,1.821,0.015,2.241,-0.011,0.878,1.452,1.601,-0.016,3.994,4.978,0.006
201144,Conley,2015,net_continuation_kappa,3.72,1.226,4.946,53355,26701,26654,0.825,0.011,0.836,-0.23,0.115,-0.115,0.133,-0.046,0.087,-0.209,0.115,-0.094,0.396,0.249,0.645,0.914,0.456,1.37,0.301,-0.069,0.232,2.247,0.836,3.083,0.262,0.016,0.278,1.213,0.474,1.687,1.034,0.356,1.39,0.915,-0.001,0.595,0.187,2.247,0.0,3.463,3.725,-0.005,0.444,0.012,0.126,0.364,0.83,0.006,1.211,1.227,-0.001,1.359,0.011,0.721,0.551,3.077,0.006,4.674,4.952,-0.006
200746,Aldridge,2015,net_continuation_kappa,2.796,2.063,4.859,52325,26151,26174,-0.564,0.102,-0.462,0.369,0.383,0.752,1.357,0.165,1.522,-0.648,0.412,-0.236,0.441,0.229,0.67,0.957,1.285,2.242,0.459,0.161,0.62,0.337,0.316,0.653,1.041,0.311,1.352,0.281,-0.178,0.103,0.054,0.487,0.541,0.955,0.002,-0.195,-0.207,0.335,0.002,1.751,2.792,0.004,1.291,-0.006,0.485,0.641,0.309,0.007,1.768,2.079,-0.016,2.246,-0.004,0.29,0.434,0.644,0.009,3.519,4.871,-0.012
203081,Lillard,2015,net_continuation_kappa,5.123,-0.518,4.605,37389,18713,18676,0.582,-0.076,0.506,0.04,0.049,0.089,0.097,0.229,0.326,0.819,0.357,1.176,0.679,0.201,0.88,2.229,0.753,2.982,0.635,-0.122,0.513,1.557,-1.512,0.045,0.681,0.373,1.054,0.952,-0.591,0.361,0.605,-0.929,-0.324,2.217,0.012,0.622,1.498,1.557,0.0,4.409,5.09,0.033,0.76,-0.007,-0.027,0.558,-1.52,0.008,-0.874,-0.501,-0.017,2.977,0.005,0.595,2.056,0.037,0.008,3.535,4.589,0.016
203110,Green,2015,net_continuation_kappa,1.697,2.847,4.544,26272,13088,13184,-0.276,0.35,0.074,0.299,0.517,0.816,-0.198,0.233,0.035,0.824,-0.029,0.795,0.435,1.012,1.447,1.085,2.087,3.172,0.288,-0.261,0.027,0.07,1.103,1.173,0.243,-0.089,0.154,0.078,0.629,0.707,-0.008,0.476,0.468,1.084,0.001,0.023,1.259,0.07,0.0,1.442,1.685,0.012,2.083,0.004,0.867,0.983,1.105,-0.002,2.925,2.836,0.011,3.167,0.005,0.89,2.242,1.175,-0.002,4.367,4.521,0.023
